"MSP"	"ERS436799"	"ERS436798"	"ERS436797"	"ERS436796"	"ERS436795"	"ERS436794"	"ERS436793"	"ERS436792"	"ERS436791"	"ERS436790"	"ERS436789"	"ERS436788"	"ERS436787"	"ERS436786"	"ERS436784"	"ERS436783"	"ERS436782"	"ERS436781"	"ERS436780"	"ERS436779"	"ERS436778"	"ERS436777"	"ERS436776"	"ERS436775"	"ERS436774"	"ERS436773"	"ERS436772"	"ERS436771"	"ERS436770"	"ERS436769"	"ERS436768"	"ERS436762"	"ERS436761"	"ERS436759"	"ERS436755"	"ERS436754"	"ERS436753"	"ERS436750"	"ERS436749"	"ERS436748"	"ERS436746"	"ERS436745"	"ERS436744"	"ERS436743"	"ERS436742"	"ERS436741"	"ERS436740"	"ERS436739"	"ERS436738"	"ERS436737"	"ERS436736"	"ERS436733"	"ERS436730"	"ERS436729"	"ERS436727"	"ERS436725"	"ERS436722"	"ERS436721"	"ERS436720"	"ERS436714"	"ERS436713"	"ERS436712"	"ERS436711"	"ERS436705"	"ERS436704"	"ERS436703"	"ERS436701"	"ERS436699"	"ERS436698"	"ERS436697"	"ERS436695"	"ERS436694"	"ERS436693"	"ERS436691"	"ERS436690"	"ERS436689"	"ERS436688"	"ERS436685"	"ERS436684"	"ERS436683"	"ERS436679"	"ERS436673"	"ERS436672"	"ERS436670"	"ERS436669"	"ERS436668"	"ERS436666"	"ERS436665"	"ERS436661"	"ERS436660"	"ERS436659"	"ERS436658"	"ERS436657"	"ERS436655"	"ERS436654"	"ERS436653"	"ERS436651"	"ERS436649"	"ERS436648"	"ERS436647"	"ERS436645"	"ERS436644"
"msp_0331"	371	674	2348	94	585	165	645	96	237	3332	0	13	9	44	572	2506	1800	1780	419	1047	309	21	167	55	215	732	283	2871	960	681	748	102	2285	826	9467	1012	199	1114	1416	541	10	3301	2900	557	327	26	623	387	1173	438	442	333	524	13	424	72	533	66	32	2	11221	278	2399	150	1011	884	205	169	738	189	763	1032	4772	279	35	201	59	2087	726	539	11088	93	8	1273	131	735	308	120	350	282	1259	433	67	287	55	20	122	148	822	481	84	0
"msp_0334"	0	96	0	0	0	0	0	0	0	19	0	0	0	0	0	0	135	0	0	0	0	0	131	0	0	4	0	0	0	0	0	0	0	0	0	0	0	191	0	0	0	0	93	0	0	0	0	0	160	0	0	8	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	4	5	0	0	0	71	0	0	0	0	0	8	0	11	299	0	8	0	0	0	193	2178	0	13	0	0	0	0	0	0	0	0	0
"msp_0335"	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	1360	0	0	0	0	61	0	0	0	1208	0	22	0	142	0	364	29	0	0	0	0	67	0	535	0	0	0	0	0	0	0	368	0	37	308	6123	868	163	2	44	0	0	0	0	19	0	4426	639	8	0	215	0	0	5	350	385	0	0	20	0	0	0	1858	0	0	57	0	0	0	0	0	0	0	0	0	0	249	0	0	0	0	0	0	0	0	0
"msp_0337"	0	8754	15696	105	5	2091	0	96	296	8197	0	193	288	568	3066	0	19	220	0	254	0	766	250	0	481	205	1945	16154	0	126	0	162	188	727	5663	0	1949	0	258	2571	0	276	0	5017	1781	4215	126	165	0	22209	3771	220	0	356	8071	8846	3253	36	1884	5229	0	2517	1207	2892	0	4	475	2252	0	237	317	53	2701	47	363	1363	0	127	256	0	0	41	563	3854	15	904	6087	271	0	0	0	242	8	170	0	25	119	0	92	0	29	18
"msp_0340"	303	75	212	4336	301	257	62	102	393	245	0	34	178	53	63	221	546	1385	0	164	76	31	1513	1803	93	137	196	76	136	91	266	0	270	74	803	490	24	48	96	62	344	95	28	1087	482	28	38	69	195	68	86	142	82	279	201	659	1130	69	60	45	27967	272	224	64	74	461	54	35	0	207	80	166	120	25	207	88	336	35	73	0	271	9	282	47	16	112	1553	61	194	299	141	312	181	66	39	44	42	23	44	387	58	27
"msp_0341"	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	517	40	451	0	0	0	0	0	0	0	0	0	0	0	15	0	20	0	32	0	0	0	0	0	0	0	0	8	0	0	0	4	0	0	0	0	0	0	6	0	0	0	0	17671	18	0	3	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0342"	0	0	0	0	0	0	53	0	0	1601	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	707	0	0	0	0	666	0	135	22	0	0	0	598	0	0	18	0	0	0	0	0	123	0	0	0	0	0	0	0	106	0	0	0	67	0	0	154	0	233	15	0	0	6	0	25	642	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	696	0	0	0	61	25	0	0	0	0	0	0
"msp_0345"	0	0	0	0	0	411	0	795	4103	0	11	1102	0	5	0	0	0	0	4	0	5	9	3484	0	0	0	0	0	0	4722	0	345	39	0	0	0	434	0	0	0	0	0	0	16	0	0	0	25	6	0	8	0	0	0	0	0	0	0	16	143	82	3186	0	0	0	0	34	0	0	3	7	50	0	0	0	0	15	0	0	0	0	0	0	0	10	9	0	0	5	41	0	355	20	0	0	0	0	1760	43	0	1394	0
"msp_0346"	0	1137	3310	243	8	606	4347	526	523	0	0	635	155	345	369	2598	6	171	1908	1056	250	216	167	1981	2907	645	656	0	3559	1110	0	466	7	0	0	1017	665	1148	1616	0	45	911	3	889	174	175	3901	1075	0	3432	441	229	8	21	0	191	1334	192	138	1574	46	3118	6782	2657	573	912	8396	445	0	524	525	3672	1651	190	1344	987	1435	4083	7478	98	0	1133	22	700	557	287	178	887	13	510	302	1092	2	357	195	3274	2099	389	1835	1297	163	545
"msp_0347"	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	786	0	761	0	0	0	0	0	0	714	0	0	0	0	303	0	0	0	0	20	0	0	5	0	0	0	9	0	0	0	0	0	0	0	36	0	0	0	0	34	0	0	0	0	0	0	0	0	6	0	0	10	0	0	0	0	0	0	0	0	0	0	66	106	3	0	0	0	61	4	0	0	0	0	0	1509	0	0	0	0	0	0	0
"msp_0348"	61	0	0	0	0	0	0	739	890	0	0	157	72	971	236	0	0	0	0	0	472	226	977	0	0	0	0	63	0	0	5	0	10	0	0	0	363	0	0	0	0	0	0	0	0	0	699	0	0	0	0	0	0	135	0	0	0	0	0	106	11	1457	0	584	0	0	0	8	0	0	0	0	0	0	0	770	0	0	0	0	0	11	0	0	0	445	0	0	0	0	0	125	0	0	0	0	0	0	798	0	0	0
"msp_0350"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	6	0	0	79	5	0	377	0	0	13	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0352"	5949	17	0	0	0	0	0	6398	1263	0	0	127	196	0	0	0	0	78772	0	2192	0	47	0	0	0	0	0	0	7	0	0	0	126	0	0	5956	0	0	0	6780	25872	0	0	0	0	1184	6470	2131	62	20	0	21	0	0	4	0	0	7937	158	0	238	0	37177	0	0	0	0	14	20	0	20	11	0	1273	0	0	1744	0	0	33	64	0	0	0	1574	15	1536	239	0	14	0	1786	7	0	0	0	1605	149	0	0	49	0
"msp_0353"	0	10	0	217	0	0	1180	373	0	0	0	0	0	0	809	99	56	0	0	75	39	0	0	0	0	184	4	190	23	612	0	0	11	0	0	0	745	4	296	91	0	0	0	308	69	6	0	55	0	0	4	285	0	29	0	0	79	14	142	6	0	55	0	119	0	0	0	266	0	0	55	7	0	50	0	185	266	0	0	0	0	0	0	152	0	36	0	0	0	36	0	47	0	0	0	0	0	19	0	1375	0	5
"msp_0356"	504	86	5257	214	22	2956	400	1458	728	3496	3	101	3364	173	100	541	463	669	0	111	138	221	433	308	729	108	2407	570	815	1929	0	237	0	21	0	1587	654	2024	163	507	401	7639	4872	1816	1530	239	1041	1040	1022	84	1738	286	3255	47	60	60	352	317	12330	21	447	1870	924	1123	1967	1	98	77	6515	2802	379	798	0	35	39	953	2311	819	1900	237	1283	145	11	1051	290	221	42	592	6418	236	3	483	95	282	1478	325	165	358	600	1144	19130	333
"msp_0357"	0	115	8	0	0	0	0	51	0	5046	15	126	0	515	0	3035	4	0	0	88	0	257	3765	0	629	2148	3053	0	1083	0	466	0	1165	0	0	742	0	4551	2328	1265	0	0	0	19	1307	386	0	0	11	0	0	13	0	0	0	76	0	0	0	0	0	2530	6664	12	0	0	15271	1176	0	4	2079	58	0	481	476	0	0	0	3035	153	739	1536	0	419	0	0	0	0	11	0	0	171	0	0	68	1404	0	0	5164	122	0	869
"msp_0359"	0	0	0	0	42	0	0	237	0	0	0	0	0	15779	0	0	13	0	8	0	8	0	0	0	27197	0	0	0	0	7	68	0	7	0	0	0	0	0	8247	0	0	4952	0	0	0	458	320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	425	0	71	146	35	3394	284	0	0	0	0	0	4332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0360"	37	141	178	28	3054	0	492	6	6	351	0	0	8	0	0	87	50	0	0	6	20	0	9	7	230	27	27	675	156	13	115	45	650	23	5047	0	30	178	8	85	730	52	2183	24	0	16	0	24	22	219	126	52	13	90	32	8	93	8	53	53	1446	25	215	82	148	0	73	23	385	2	21	49	50	0	7	20	17	276	92	0	168	0	19	192	0	10	0	0	36	0	106	17	0	0	24	86	12	0	24	48	0	0
"msp_0361"	20	0	0	120	0	0	0	27	147	0	0	9	12	210	84	0	0	0	0	7	75	26	271	0	0	11	0	0	47	0	0	0	0	21	0	0	0	679	253	0	3261	0	0	299	0	0	1568	0	0	0	76	0	0	0	0	11	0	121	0	15	0	1052	0	621	19	0	0	63	0	0	37	8	0	12	0	111	0	0	25	0	0	0	0	253	0	36	0	529	0	33	0	0	0	0	19	0	0	30	2261	0	2077	0
"msp_0362"	0	0	0	147	0	0	0	103	511	0	4677	0	249	68	380	0	6	12	0	1295	22	6197	27	0	0	90	6	0	284	7	0	434	78	952	0	0	1562	0	54	11	0	8	4	0	196	725	0	68	0	0	155	0	159	268	48	199	0	12	1427	196	0	6	0	0	21	14	18	62	0	0	820	0	0	0	9	11	0	0	0	0	0	384	1008	6	14	0	1057	660	258	43	0	0	0	18	1179	0	121	0	0	0	91	161
"msp_0364"	0	304	37	42	0	0	75	50	5	549	0	0	0	4	24	196	24	110	0	15	9	0	0	7	10	67	5	0	66	22	0	0	18	29	0	211	8	86	0	170	48	117	19	26	33	56	62	11	9	41	32	463	1333	967	4	0	60	92	118	77	168	10	59	56	178	0	281	49	26	11	0	26	1595	36	0	6	7	207	54	0	1858	0	20	93	9	6	0	0	0	7	153	30	83	36	13	0	0	11	33	93	0	22
"msp_0369"	0	0	0	1260	3166	0	4265	1452	0	0	0	0	0	1160	0	1724	0	0	0	1648	0	1283	0	0	0	1499	204	0	0	0	7	0	0	0	0	0	0	0	1806	0	0	0	0	1549	0	0	0	0	0	1475	0	0	1275	0	324	0	0	6	0	0	0	0	0	0	0	0	3	893	0	1485	0	12	0	0	0	1981	0	0	0	0	0	0	1410	0	0	0	3965	0	3501	749	0	0	572	326	0	445	0	0	240	0	0	0
"msp_0372"	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	885	0	0	0	0	0	0	0	0	0	0	0	0	831	0	0	1654	0	0	0	0	0	1574	0	0	0	0	0	0	0	0	0	948	0	0	893	0	0	118	0	0	0	449	0	0	0	0	0	0	0	0
"msp_0373"	0	0	0	90	0	29	0	235	7	0	0	148	7	93	174	9	0	987	14	36	33	95	18	0	39	2371	0	1474	24	62	0	80	5	0	0	4	5382	131	97	41	41	51	0	67	0	1890	270	52	0	0	0	0	0	89	9	18	0	25	94	76	0	81	66	0	26	41	0	35	0	257	145	49	0	14	0	364	13	601	157	0	0	35	0	80	0	28	195	0	0	149	0	26	0	8	57	60	54	54	353	55	137	60
"msp_0374"	11335	0	0	899	4	976	698	3165	5556	592	12	2336	2352	2223	1438	723	4652	1927	6724	2155	1586	2668	1364	920	579	5712	7	0	6147	10579	10	5346	1920	32	10	0	1023	1389	1523	1277	50	6186	10	11463	730	1034	545	5018	1071	32	24	0	3490	119	1827	4510	3097	3131	12471	12	74	882	2558	26	12254	6896	817	662	0	4603	1243	12689	698	752	5818	895	2938	1096	754	195	0	126	178	919	304	3348	1713	1022	170	1494	8	167	8	339	579	149	2159	445	908	188	8999	76
"msp_0375"	0	248	0	0	0	0	1502	7362	4075	0	0	0	0	0	0	0	6	0	0	0	2484	0	126	0	5	0	669	0	0	9755	9159	0	84	0	52	0	0	141	0	0	0	438	0	4	0	164	0	1535	0	47	665	10140	30	2755	0	0	0	0	2896	3749	33	409	0	0	0	0	7	0	286	0	64	5	0	41	0	0	0	447	0	227	144	0	0	9307	0	2029	1031	0	6	25	59	387	25	0	0	0	0	1174	0	630	0	36
"msp_0378"	0	0	0	240	0	0	130	365	3038	0	0	96	992	0	19	0	0	0	0	2184	0	1236	271	0	0	91	8	0	1017	0	433	0	0	0	7850	0	0	0	9615	490	0	88	0	754	2994	6	0	3274	0	0	0	243	43	102	0	183	1865	0	38	153	0	168	0	0	0	0	0	144	0	3	0	0	0	0	1311	2680	0	0	302	0	0	12	26	0	0	455	0	1282	0	668	0	140	13	2180	3612	0	2095	3183	0	0	291	702
"msp_0379"	0	0	0	1279	0	0	0	0	0	1328	0	0	0	0	0	0	121	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	689	0	26	0	0	0	98	0	0	5	287	2002	3434	0	0	0	0	0	0	1380	79	0	0	0	25	0	6	0	0	103	0	0	1878	0	4	0	206	0	0	0	0	0	0	0	0	0	201	0	0	22	8	0	28	50	0	29	6	17	0	119	0	0	0	0	0	0	0	0	0
"msp_0381"	0	0	0	0	0	0	0	1467	0	0	0	69	7	61	0	49	324	3284	0	226	0	32	128	0	1234	319	0	422	160	0	60	601	6	0	0	0	257	435	74	0	0	221	0	364	110	249	0	0	0	0	182	24	0	49	12	5	0	0	606	83	2272	398	0	202	9	1481	0	129	634	0	40	214	160	144	0	0	9	0	148	0	1026	0	62	372	191	353	0	158	93	0	0	160	0	170	304	0	76	71	71	0	1002	101
"msp_0383"	0	0	0	0	0	0	0	0	0	0	0	0	0	4169	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	16	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	2991	0	276	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	7419	0
"msp_0385"	0	10	49	0	0	0	0	7	0	0	0	0	0	0	0	86	1477	0	0	0	0	0	0	33	6	10	0	1664	0	9	0	0	0	0	0	248	0	0	21	2971	0	328	0	9	0	466	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	82	0	0	0	0	0	47	0	11	5	0	0	0	0	0	0	0	131	878	0	43	4	0	0	0	0	0	0	0	0	0	172	67	0	0	0	24	8	0	0
"msp_0386"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1811	0	0	2892	0	3	0	0	0	14	0	13	0	0	0	0	17	0	0	0	0	0	0	0	0	13	0	0	0	879	0	10	0	16	0	3721	0	0	0	0	0	0	0	0	0	4	0	0	0	0	30	0	0	0	0	99	0	0	0	0	0	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320	0	0	0	0	0	0
"msp_0388"	1133	5086	10754	2167	8	7132	8601	1725	12792	1507	8	2335	500	10679	4392	2495	3455	29	35550	3901	1802	12484	508	452	1201	8202	5118	27466	15091	6875	3311	3079	41220	8	65	8638	128	1453	952	13	2760	1271	46	1449	0	453	7048	8882	25	63	8	2603	65	282	670	400	5105	1570	5084	383	53	1232	25763	6029	6807	8703	20398	1049	11132	404	697	11535	165	109	55	8184	16	220	14003	31	2907	1835	24	14653	3162	3686	1112	19829	984	874	3190	598	16	629	6789	3477	6558	2554	357	3667	25141	2522
"msp_0389"	320	3181	16692	1053	0	4103	12560	2846	1475	3270	32	1576	563	3293	768	7	20256	158	1163	8851	7085	7448	2249	6089	9	2025	4182	0	2039	4261	21037	1095	1759	78	39	8	4328	9079	2644	386	771	15196	66	1724	143	3483	1249	3436	19228	1397	2599	3830	3347	583	6730	543	16638	2678	3509	9	829	466	82	4991	12213	5440	7810	2062	6041	4438	1225	9676	378	690	724	2436	2358	164	985	231	0	121	209	13492	633	6167	416	3008	6126	7393	22960	475	1308	2257	4219	609	569	681	367	278	2865	1882
"msp_0391"	0	0	809	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	1818	0	8	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	5972	0	0	0	591	239	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	18	0	0	0	0	0	6	0	0
"msp_0392"	0	0	0	1040	0	0	0	160	111	0	0	320	0	568	1136	0	0	179	0	0	0	0	372	0	0	0	0	0	0	18	0	0	0	12	0	0	374	763	0	0	103	10	0	0	0	0	0	328	0	0	0	0	0	0	0	0	0	1685	466	0	0	293	0	0	0	0	0	845	0	0	18	5	0	202	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	142	0	29	0	6446	0	0	9	183	112	0	0	874
"msp_0396"	0	3549	0	631	0	910	691	42	611	0	0	41	3170	43	310	1444	603	0	0	204	359	22	1137	2845	5	64	459	125	1226	968	0	362	913	32	209	330	8	190	542	1296	0	209	4	42	1161	17	143	343	0	12	167	357	14	97	1204	2469	29	237	16	0	0	753	703	176	113	8	266	84	0	145	18	509	863	125	435	608	1508	89	56	70	146	0	30	1335	42	100	1420	1248	0	499	0	174	4	42	4966	0	0	32	8	1160	0	8
"msp_0397"	0	0	0	65	0	0	0	0	0	0	0	6	0	45	28	0	0	0	0	0	17	13	0	0	94	82	0	0	7	28	0	0	0	0	0	0	555	10	0	0	0	9	0	74	0	0	0	0	0	0	0	0	0	0	0	45	0	202	0	74	0	0	0	0	0	7	0	27	1144	0	8	0	0	0	0	0	0	0	0	0	0	0	0	396	0	0	0	0	0	18	0	0	0	24	2106	0	0	85	93	307	263	126
"msp_0398"	67	122	0	4586	0	0	8932	3672	452	0	17	543	3443	1708	13479	77	0	4688	3	647	518	16	5346	0	0	0	0	231	962	106	12	0	118	8	0	0	1159	6725	129	3069	24302	23871	882	6874	0	3339	674	970	0	53	343	14830	4839	6623	6	14	44	13016	120	0	0	606	0	56	11395	0	42	11104	0	13	105	1021	0	14249	0	1916	70	0	0	40	6052	0	0	55	0	5809	0	513	9	66	4	60	9	6790	0	0	15	506	2717	965	13	3106
"msp_0401"	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	44	0	0	0	0	37	0	8	0	0	0	0	0	11	152	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	26	0	4	0	0	0	0	0	0	0	0	0	161	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	10
"msp_0403"	13	8	0	6	0	12	0	276	384	0	0	0	3795	1023	1838	32	16	0	0	21	0	12	0	15	53	12391	0	60	0	0	227	0	0	0	0	0	0	28	418	0	10	116	874	138	0	16	0	0	59	0	6	0	0	0	0	0	0	10	0	0	0	131	0	17	0	0	160	131	0	175	21771	0	0	0	0	0	5	0	0	0	0	0	0	342	0	1930	0	18	9	75	2304	0	9	28	2050	0	0	0	0	0	25	0
"msp_0404"	3299	0	0	1649	0	0	1879	696	282	0	0	77	26	868	431	0	10341	6859	0	19	220	45	1196	65	0	35	488	0	1495	801	0	1469	0	25	0	0	1913	27394	2674	0	218	12198	0	3413	0	162	855	2510	0	0	367	123	0	28	3	56	0	205	0	4	0	405	0	1194	39	12	20	3865	0	18	78	7854	0	128	17	686	6	28	135	0	0	0	0	1529	0	59	0	2366	22	187	0	297	8	356	27	0	239	80	258	1873	2653	422
"msp_0407"	0	0	0	270	0	78	0	1373	0	0	0	123	0	1273	434	0	2006	18	0	0	2587	285	772	0	23	6	8	0	0	1345	6	3447	0	63	0	4	10	0	555	0	16	0	0	382	1097	0	547	1104	0	18	0	0	0	142	0	0	1416	52	19	191	0	0	0	0	3680	0	0	164	0	732	17	0	0	0	168	64	1792	0	0	66	0	299	0	1834	6	1112	0	97	0	2210	0	31	0	529	175	232	424	304	18	0	281	88
"msp_0409"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	425	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	72
"msp_0418"	1820	0	0	0	0	0	0	17	537	0	0	330	1051	1098	19	0	5	685	0	1376	343	1508	0	0	1525	0	0	0	519	0	0	0	12	0	0	0	0	0	294	1501	207	1545	0	8	0	1183	1035	0	0	0	5166	0	0	33	0	79	0	40	1974	5153	13	2324	0	0	7	31	14	296	0	0	551	16	0	68	8817	16	0	0	0	0	0	0	15	0	0	0	1511	10	0	0	0	950	6	0	0	0	0	0	221	6	136	51
"msp_0419"	0	0	0	0	0	0	4609	24	0	14796	0	1697	0	2750	3934	0	4	0	3	174	0	0	0	0	1049	0	0	0	5	0	15	0	28	5	51884	0	44	4	0	0	3093	2048	3	1979	2227	5	6665	0	0	0	0	0	0	0	0	0	9287	11	1096	5	17	0	0	0	9334	2	3	4	0	220	7	16	0	5	0	0	180	13	0	13	0	0	0	0	0	459	0	5	3811	3	2722	0	57	16	6	0	0	0	0	0	15604	0
"msp_0422"	0	0	2430	216	22	754	151	202	236	364	25059	4965	1950	1707	140	19	1928	741	1691	1866	105	7459	634	135	65	277	58	109	255	243	73	250	0	225	320	0	35	0	303	120	0	53	0	1497	4034	996	105	1063	576	32	1390	673	3830	1945	3619	487	632	285	1305	0	0	203	0	0	0	16	0	590	0	786	78	35	0	247	10377	1414	1253	0	0	0	0	319	2951	611	92	127	1166	1454	2006	7078	595	865	43	237	461	0	433	600	0	1520	1118	159
"msp_0423"	0	0	0	5	0	0	4	0	18	0	0	0	0	0	0	4	0	0	0	0	0	0	27	0	0	0	0	0	0	93	0	0	7	0	0	0	0	0	0	0	47	8	0	94	0	1137	0	0	0	0	0	0	1602	39	0	26	0	9	0	0	0	4	0	0	0	0	8	772	143	0	0	6	0	71	0	6	5	0	0	0	0	0	106	0	0	823	0	8	0	0	0	0	10	0	8	0	0	21	161	0	0	23
"msp_0424"	177	0	0	512	0	0	202	266	43	0	0	47	838	55	230	0	0	9	0	106	0	20	333	0	0	0	0	33	52	9	0	0	0	0	0	0	11	280	3	131	9	122	9	0	0	6	20	142	0	0	126	153	20	67	0	136	0	118	67	3	0	70	0	12	0	0	0	44	0	2	0	0	0	27	0	277	0	0	0	0	28	0	0	43	0	101	0	40	0	0	0	11	3	36	65	0	11	7	17	0	0	22
"msp_0425"	42	0	3259	0	0	0	16	0	0	1676	0	0	0	0	0	0	0	0	0	912	0	0	0	0	0	0	0	0	0	0	285	0	0	1412	0	1049	0	442	0	9	0	0	0	0	1563	78	0	1087	0	0	0	0	1714	129	2046	0	0	0	0	0	0	10	62	0	794	2841	0	0	0	1642	0	0	0	0	0	0	20	0	0	0	0	0	1467	0	0	0	0	0	0	0	703	0	0	0	0	0	0	0	0	0	0	29
"msp_0429"	0	138	0	0	0	0	0	0	358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	112	0	0	443	0	0	0	0	0	0	446	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	804	0	0	0	0	0	0	0	0	0	370	0	0	100	0	0	0	0	0	0	0	0	0	0	0	23
"msp_0430"	0	93	30	201	0	0	0	4	5	0	0	0	0	9	833	17	84	0	0	701	19	0	0	0	0	9	0	0	263	41	0	0	51	0	0	7	12	23	15	64	0	0	0	152	0	56	0	15	589	0	92	626	0	0	13	5	0	0	546	0	170	7	12	21	107	0	0	0	0	95	0	4	0	0	0	0	0	0	50	0	0	0	0	264	0	37	0	0	0	0	0	0	0	54	0	0	176	16	46	273	0	0
"msp_0431"	0	0	0	0	0	0	1784	0	0	0	125	1569	0	0	7	0	0	0	0	0	406	0	0	0	0	0	3981	0	0	0	0	0	33	0	0	0	0	0	0	0	0	221	0	0	0	0	0	0	2800	29	0	7265	14	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	7	0	0	75	0	0	0	0	0	7329	0	0	1297	0	1088	170	7	0	0	0	0	0	0	0	0	0
"msp_0432"	0	14	0	0	0	0	98	28	0	765	0	0	0	0	0	113	116	0	0	68	9	0	0	18	0	26	0	10	0	59	0	0	96	124	0	172	75	17	0	0	0	0	414	992	0	0	0	0	84	0	16	98	0	96	0	0	0	14	577	0	58	0	19	0	0	0	0	85	0	0	0	0	223	0	0	0	420	15	11	0	0	0	0	444	0	0	0	25	0	10	0	0	0	36	0	0	19	0	0	13	0	0
"msp_0433"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	2522	0	0	9	0	6300	0	0	1167	0	0	0	138
"msp_0435"	9	0	0	9	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	31	10	0	0	0	0	0	0	48	0	0	0	0	175	96	0	709	0	0	0	38	0	0	0	113	0	15	0	0	8	0	11	9	189	8	0	0	0	8	0	0	0	0	0	0	25	970	0	305	0	17	0	73	0	72	0	0	6	0	0	0	28	0	12	50	0	31	39	0	280	4	0	0	83	0	0	0	0	0	0	0	0	0
"msp_0436"	27649	27136	5	9012	1041	3081	7524	920	2563	55	37	1153	7037	521	939	2500	18042	105	4656	1943	413	2503	6136	3831	925	1591	3073	8985	5880	958	6	7671	73	1504	0	4654	3966	1314	1188	2334	702	1816	21	5684	10876	3155	1763	8741	2	5303	5396	1599	1197	1942	11002	15568	8542	4022	1980	1106	411	754	4691	998	1193	12991	199	1040	672	4203	1641	134	12086	4008	2942	3733	1979	1542	2859	603	0	238	495	3364	442	17744	11821	3670	11982	1317	18548	436	4379	994	2366	833	2509	2372	3373	78	1679	310
"msp_0437c"	140	9	23	8	6	23	13	9	0	57	285	16	0	16	4	20	21	11	45	19	10	14	10	94	75	26	36	31	129	147	33	0	22	16	12	28	49	13	4	39	0	13	150	29	0	51	0	0	10	54	17	51	32	23	21	31	31	32	0	14	0	0	0	16	0	10	0	14	13	45	10	0	0	28	60	8	33	0	0	0	0	0	0	29	0	32	0	12	53	7	13	0	165	0	18	0	0	0	0	15	57	0
