Ref8537_QC1_20230414_1	Ref8537_QC3_20230414_1	Ref8537_QC4_20230414_1	Ref8537_S11_20230414	Ref8537_S35_20230414	Ref8537_S49_20230414	Ref8537_S52_20230414	Ref8537_S60_20230414	Ref8537_S65_20230414	Ref8537_S69_20230414	Ref8537_S75_20230414	Ref8537_S79_20230414	Ref8537_S82_20230414	Ref8537_S88_20230414	Ref8537_S94_20230414	Ref8537_S100_20230414	Clinspect_E_coli_A_QC1_Slot1-6_1_8640	Clinspect_E_coli_A_QC2_Slot1-15_1_8649	Clinspect_E_coli_A_S7_Slot1-24_1_8673	Clinspect_E_coli_A_S14_Slot1-11_1_8645	Clinspect_E_coli_A_S20_Slot1-20_1_8669	Clinspect_E_coli_A_S29_Slot1-19_1_8667	Clinspect_E_coli_A_S34_Slot1-18_1_8666	Clinspect_E_coli_A_S39_Slot1-26_1_8675	Clinspect_E_coli_A_S47_Slot1-14_1_8648	Clinspect_E_coli_B_QC3_Slot1-23_1_8672	Clinspect_E_coli_B_S58_Slot1-5_1_8639	Clinspect_E_coli_B_S78_Slot1-17_1_8665	Clinspect_E_coli_B_S85_Slot1-12_1_8646	BBM_673_P283_01_VEB_001_R4	BBM_673_P283_01_VEB_002_R3	BBM_673_P283_01_VEB_003_R3	BBM_673_P283_01_VEB_004_R3	BBM_673_P283_01_VEB_005_R3	BBM_673_P283_01_VEB_006_R2	BBM_673_P283_01_VEB_007_R2	BBM_673_P283_01_VEB_009_R2	BBM_673_P283_01_VEB_010_R2	BBM_673_P283_01_VEB_011_R2	BBM_673_P283_01_VEB_012_R2	BBM_673_P283_01_VEB_013_R2	BBM_673_P283_01_VEB_017_R2	BBM_673_P283_01_VEB_024_R3	20230516_EPL1_LiSc_SA_S610_RT_25_s2	20230516_EPL1_LiSc_SA_S610_RT_26_s9	20230516_EPL1_LiSc_SA_S610_RT_29_s24	20230516_EPL1_LiSc_SA_S610_RT_33_s44	20230516_EPL1_LiSc_SA_S610_RT_35_s51	20230516_EPL1_LiSc_SA_S610_RT_36_s56	20230516_EPL1_LiSc_SA_S610_RT_38_s68	20230516_EPL1_LiSc_SA_S610_RT_39_s72	20230516_EPL1_LiSc_SA_S610_RT_41_s81	20230516_EPL1_LiSc_SA_S610_RT_42_s89	20230516_EPL1_LiSc_SA_S610_RT_43_s92	20230516_EPL1_LiSc_SA_S610_RT_44_s96	20230516_EPL1_LiSc_SA_S610_RT_46_QC2_LabD	20230516_EPL1_LiSc_SA_S610_RT_47_QC3_LabD	20230516_EPL1_LiSc_SA_S610_RT_48_QC4_LabD	CVT09_QC2_LabE_024	CVT09_QC3_LabE_025	CVT09_s3_002	CVT09_s10_003	CVT09_s13_004	CVT09_s16_005	CVT09_s28_007	CVT09_s31_008	CVT09_s36_009	CVT09_s50_011	CVT09_s59_013	CVT09_s61_014	CVT09_s73_016	CVT09_s77_017	CVT09_s84_018
P0AAQ2	23.1588752928487	22.1998592252257	22.0334337563208	24.1497840153672	23.9328213665359	23.7583814205583	22.4544679880726	22.5383282028254	22.3237156066275	23.3791345422099	22.3641939807565	22.147948930811	21.9349477286774	21.9731094534464	23.0142660499519	22.2765276981472	14.6583509692635	14.060265287791	14.5212323583234	14.697369425946	14.8576700359625	14.7131555707285	14.6780553946837	13.6718174609578	14.3308118644635	NA	12.211988647161	NA	12.9958413326039	22.6634903512168	22.5684529965747	22.3851256558501	22.8026808304783	21.073380622784	22.6046002815279	23.1516136721707	21.4658244442535	22.9643094884504	22.4328370013939	22.5415575013981	21.4412441449865	21.5100484445101	21.2355187785607	21.0130377335209	21.7405095837358	21.374358169494	21.5271868006613	20.0605349830201	20.0115848923428	20.6985283338345	20.3493697874744	20.0597167695648	19.9211799183921	20.0094814795879	19.7681164641915	21.0288422482856	19.7932254413349	20.0533797204662	18.9618340121818	19.3173441554978	18.2915889180736	19.9671784039127	19.2357524852954	19.6940857781577	19.7053117678375	19.6806067649597	18.611050020036	19.6326349468524	17.6621954838709	18.4456979008931	18.0758551505143	17.8966398710707	18.0256478600429
P33224	25.3933655792038	24.719742669285	24.9132111947575	25.6553291594831	25.0709971339412	25.3868037172637	24.6714922603523	24.9312800014582	24.6611213397781	24.4791787986815	24.3138138792726	24.9387685567134	24.7447443428098	24.8124842414238	24.6624041316464	24.695941266145	16.8656487052597	16.847326553557	16.7746841239199	16.6013892337781	16.3422031766161	16.8939058457112	16.9666068371439	16.5718089236266	16.5206156115115	15.9370703146824	16.2368177083382	15.9821669423834	16.0752388752963	22.6013663808208	22.7035344126807	22.8034949930431	23.155815722047	22.7823259948937	22.8289580979564	23.2532932298683	22.9556559374734	22.9595488544846	22.884699684554	22.9706227158054	21.9623213268431	22.4387162297752	22.5054423292384	22.3635337775309	22.3942282108157	22.691930051931	22.6556359705664	21.7834355196984	21.6871441263545	21.6446704697697	21.8628469343226	21.944062156373	21.9667032873197	21.8298194957062	21.9235284293439	22.4755914474707	21.7603301176841	21.8172366375022	21.2718117865991	21.2495903330779	20.9935935455628	21.3644798859641	21.0525972363858	21.1679203554273	21.4319984304252	21.483817744975	20.9434505925881	21.4254566739278	20.3705213960684	20.6492351230891	20.4875908089574	20.5363041390854	20.6396056777746
P52644	22.4814126762382	22.0098709788588	21.4411174743416	22.3831067648715	22.2576542855336	22.5645649293443	22.2199773370223	21.9530802773047	21.9887935382043	22.2104870478875	21.4839112081456	22.0530913117382	21.8062160457834	21.9887415401371	22.0681635649589	21.7561938767483	15.8199969184047	15.7224740294595	15.8188317916554	15.695492029109	16.1014422740309	15.9205715135955	15.7726805629005	15.8224812074088	15.6654025425729	14.8090244869964	15.1398750591493	13.9637721258998	14.831945507027	22.3489944558653	22.6879941260479	22.4874951304959	22.4285498174148	22.7378823143468	22.7277489030271	22.4092174053237	22.836233775502	22.5588859056176	22.6976145331971	22.6492548616246	21.7773917816257	21.8978329030201	21.9234341270162	22.2676405368802	22.3375473186052	22.1631115719604	22.1652388593476	21.2321374833623	21.0738447567471	21.4325745224652	21.1310304812519	21.2645628656177	21.32861028822	21.2614097458548	21.3134554768341	22.1368641069249	21.2734689474566	21.3880015141932	20.2797896554864	20.6196414772659	20.0625257895043	20.5372430510203	20.2280201031159	20.2775439504882	20.2389970945164	20.5586897584589	20.5338353961463	19.791318715832	19.4608498094966	19.4684112532519	19.870164512007	19.8010325687949	19.3525930760553
P17993	24.9499045248107	25.0201723856483	24.9992933222219	24.5368495411077	24.6836855758609	24.9864213865511	25.0609917269807	25.0350787979345	25.0519785746736	25.0576617674523	25.0024988064418	25.153430187349	24.9644716664615	25.0572362003942	25.1011208263994	24.9860003233126	17.4752109419616	17.7815710303291	17.9442659533718	17.695160310069	17.7933873968587	17.6103904808733	17.555727498206	17.8067132349472	17.8781886501836	18.0032214194082	18.0158669128078	17.9358326389309	17.915838541102	24.0024558845463	23.7487415538688	23.8288186773835	23.2781709446232	23.8849921328707	23.7975269634443	23.4618640907024	23.7648938573755	23.7968044653553	23.6408481752268	23.5629639230198	24.1650655398922	23.6098996854142	23.7863422239254	22.6547448369517	22.5995469585553	22.5447630825407	22.305269671548	22.7306061264356	22.7792288077568	22.8030100992456	22.808429266092	22.7925750544642	22.9299049044184	22.8063812700523	22.7790584397831	22.5009478578068	22.796988588263	22.8319871667682	20.8151737465544	20.7847578379388	20.7905839541236	20.7221738119908	20.7056323873614	20.8281814313206	20.7286728803581	20.7416578970139	20.7801344267207	20.804665162734	20.8304502159042	20.8551437431785	20.8396974275231	20.8503211559921	20.8135776717027
P75829	22.2483457146316	23.2906961215517	23.3364580707947	21.2983411838536	21.5877354048843	21.9425059145705	23.3297957908694	23.3402804303536	23.670822625881	22.4656401350744	23.3757452909382	23.2348715054456	23.66798944329	23.8401701480652	22.9552355544687	23.520181275838	15.7455955491899	16.286241884816	16.0051025654579	15.8132526071499	15.9336745204274	15.7391819991715	15.6736292953502	16.2796196486467	15.8995835064444	17.5209869185404	17.2893435058825	17.1161205536611	17.5945214329846	20.7489544276948	20.6180108272591	20.7713266490208	20.5006026706712	21.3458773235838	20.4895912428494	20.523544727779	20.9252864014569	20.3958708890031	20.6641937850703	20.5018760500857	21.8505157427776	21.9409121581338	21.8626691364992	23.6822715364279	23.5695381115274	23.566591562142	23.350082378774	24.7532787843588	24.8453292456818	24.7517883862417	24.8556589510137	24.8595503310128	24.8383581727451	24.9484436984758	25.0900712189753	23.5299933298519	24.7691536151859	24.5486554288323	18.9454209740162	18.8474366694068	19.3509132906824	18.4868900012716	18.8902524002019	18.7479569244975	19.3768736305764	18.826576416397	18.981032058361	18.802614178912	20.1989006079105	20.0277359490809	20.2281493163425	20.112263863119	20.078497447474
P27303	23.0940702738772	23.477475177902	23.3923242365515	23.0830751098952	23.0917643246764	23.2315546088118	23.4113294356425	23.409181142517	23.4104886175528	23.7239137878048	23.3795047589702	23.5014484754723	23.3277554649577	23.3948640549712	23.6110599288445	23.3933852199554	16.8856248849614	16.791264655214	16.7120970510875	16.776458735876	17.1454744664084	16.7612265687558	16.8935148473608	16.8133929137445	16.8300199630597	17.0507627038508	17.2625353405263	16.4236280652833	17.1590632201835	21.8206215078657	21.8687547460324	21.8612914066118	21.6607819701615	21.8738503480104	21.7404519381913	21.6143845426223	21.8977184442918	21.6756995187131	21.7265832247944	21.7438860613965	22.0482560330461	21.9457202993829	22.1312943027034	21.178037464353	21.1099262765765	21.1247347267358	21.1272185349189	21.4191372384377	21.3766701812722	21.441386002906	21.3820065192359	21.375222956243	21.3426639335102	21.4132446705145	21.4831436470328	21.1299055580804	21.4182726465462	21.3366405771513	19.9923215592828	19.9767878490948	19.8947940844266	19.7246936991704	20.0973197533384	20.0696228351366	19.8566656416919	19.87606423477	20.1195009692702	19.9227963364032	20.3462994633289	20.273952638889	20.246195495953	20.3685405641455	20.3668131047084
P23842	21.6910738467485	21.6081790057145	21.6357057228257	21.5499247034459	21.6756736786276	21.6796089548981	21.3919546739571	21.3010964726465	21.6482434624534	21.0710184179054	21.4417557811922	21.4855777709032	21.5094734836948	21.620380038883	21.6139306154834	21.6508527868053	13.2824977229343	13.6099520629153	13.6216398235986	13.434315470825	13.4282031218805	13.587742362512	13.5767795636104	13.5297721532577	13.3368970276645	12.3356946062	13.444769028606	12.6357045184909	13.4250847432428	20.8470359297041	21.1016218046265	21.2299746844447	20.8546264491331	20.4796500253722	20.8257615952968	21.0635004144058	20.8040348862193	20.9815826109023	20.9816522861192	20.9679101292844	19.9829128262401	20.6988674165072	20.7832956266483	19.0857810445717	19.1711401393749	19.0601180160817	19.0905569891096	19.0639058751222	19.0504704500299	18.9533069636898	19.0775954893285	19.0506033000151	18.9448550150846	18.9692347335646	19.1096495920338	19.1682754713195	18.9534718041461	19.0024469566317	17.2318774156736	17.0461115057177	17.5027618923142	17.1152773861996	17.4233539535776	17.1335536526176	17.1129484980587	16.8491973809159	17.283820876058	17.1835772321242	17.5189220378582	17.3998620149562	17.1493601211731	17.308223470531	17.2284617295969
P0A8N0	24.2031660557431	24.0484655876124	24.0314865064132	24.3075046263767	24.3063646339941	24.3854219261987	23.9602084401328	24.0800715900768	24.0708743357081	23.9064649330862	24.0596557148772	24.1727986048396	24.0223796665532	23.840861655148	24.0118168994163	24.067382495114	16.8614746751258	16.7796295942339	16.5069753982831	16.8066880649301	16.6254377415878	16.7284652965454	16.6979313546963	16.6809775477014	16.8150705245368	16.3826459775263	16.2928931616048	16.2577414010919	16.1120525532755	22.7346943241854	22.3144322254743	22.2216095404839	22.1688416391364	22.1948734551214	22.2543101148431	22.3124863758514	21.944626996667	22.330088594134	22.1284714236966	22.1651713746014	22.3373213672932	21.3005659437844	21.4218254828631	21.2090356383192	21.1515269669091	21.1535198707449	21.1267775614648	20.9139032578869	20.9706648401332	20.9004482091278	21.016224762044	20.9099106580731	20.858106999534	21.1214500443653	20.9786950995592	21.1660147071253	20.8202397425432	20.9589562080814	20.3849439132633	20.4679000320568	20.4243446951421	20.523420295218	20.3464726131393	20.442054573854	20.5618901607494	20.5343104826066	20.3578011146612	20.4813855748371	19.8409177295261	19.9595718477969	19.9081829592253	19.9208863580478	20.0077582215559
P07862	25.1684285115599	25.2691654970905	25.1316530538693	25.0450273768252	25.0403689935402	25.0288759635972	25.182128496422	25.151054641395	25.2810223140254	24.9627255318525	25.3168511876712	25.1471229241958	25.2849624407097	25.300267086374	25.1752109955228	25.0946566547372	16.7707026023746	16.9560471206414	16.8032103840817	16.9465293814461	16.8553551717525	16.659187605242	16.8205404885687	16.5279045707997	17.0492955237894	16.2044832655507	17.1624208338348	16.5476205670406	17.2585108276663	23.0407920411108	22.9439513073215	22.9777260703207	22.8873165709689	23.1821800346709	22.8914796493018	22.9035130333266	23.0143920593343	22.9504305943803	22.988904461151	22.9438046874289	23.0493500381403	23.1267161294664	23.1198096428175	22.1551949975137	22.0859184605203	22.0699112351893	22.0950576406704	22.2598535797504	22.2534360697473	22.3124143595109	22.2861420308009	22.2623391991377	22.2302004938844	22.2532023243995	22.2392739488169	22.1581634116388	22.251247192544	22.2558405812595	20.7703186876573	20.7845661569375	20.7784910696034	20.7559046693033	20.7903294039293	20.7363160414726	20.6916276693355	20.7197029857752	20.6480590964067	20.6785348081373	20.9348973516036	20.9514056745015	20.9842000864464	20.9631260949499	20.9532401695222
P0AD37	22.4783815570738	21.3010127179006	20.9586022732388	22.2307633972965	22.6087565529957	22.5597845723652	21.107125105756	21.4383431330992	21.2195963221614	21.1495189022779	20.9301684759794	21.1695054556502	21.2487973747457	21.0698129234663	21.5164252685296	21.2771182335653	15.5685826040708	15.5087975392853	15.7273727474659	15.6832139549344	15.6850142806108	15.4243631497096	15.2493171878839	15.6240386191054	15.8277470904747	13.8749141278684	14.4368611645457	13.9037877211209	14.1653467056887	21.6591579826703	21.4363974065688	21.2309363287184	20.939990916358	21.4282149830864	21.3256436349499	20.9754309794497	21.236494253356	21.2801522698017	21.2575996198485	21.2463926844777	20.0462287680969	20.2147554761262	19.6823122630047	19.6461139165612	19.3860119154844	19.3816971384126	19.2024084425161	18.0010232777558	17.9647582538913	17.8956403631201	18.2661414213353	17.9403308047609	18.0984073931786	18.1112477649802	17.8114687727046	19.5362491131709	18.0966225127059	18.0100035212952	18.6312907566963	18.6293281575387	18.6077168013628	18.3673080946265	18.4658852113077	18.7998823663639	18.3089922123338	18.3222890757033	18.4765998705411	18.4348277375749	16.8719533523531	16.6558800625994	16.6350095205069	16.909049265363	16.5771706328614
P32669	21.9086689462692	21.0225710028358	20.7332404603286	21.6342039513307	21.6580554162316	22.1054443466871	21.21545479224	21.1345754734921	21.1507463849728	21.5973888096088	20.831463434106	21.2110933521558	21.0194047656824	20.9804464301651	21.2490868261055	20.9679734342278	15.0250703334083	15.5839289505483	15.422472175354	15.4180238774745	15.3365762939641	15.0854641601754	15.203699762319	15.118474748688	15.4872465330997	13.878884322789	13.9993130065426	13.4858167328535	14.3305738052176	20.5623374647091	20.2129997663198	20.2701926512648	19.7218168054698	20.7830797650439	20.0414105039979	19.8580235038683	20.4051165269584	20.0178632033914	19.9218017202418	19.8599017466133	19.262276107058	18.7000027631257	18.6389025195991	19.3195420305269	19.269907404009	19.1088536687823	18.9154680317009	17.9404569876663	18.0139278135992	18.0824505417617	18.0554678027862	18.1895495112009	18.2491690197044	18.3616011477947	18.0556160794678	19.1548947304177	18.2047382900432	18.2358599776817	19.6885525466748	19.7026732336183	19.8058383192417	19.4156695690228	19.7182284920311	19.6322604041373	19.5944849851846	19.4987206780647	19.9559308052677	19.5051990350899	18.4292841359961	18.7252231157193	18.3147425436771	19.3544775403412	18.8575193910184
P76329	22.6989076772812	21.5442654807258	21.8950020013266	23.0249073214542	22.6289087146834	22.2292002122193	21.5584375300631	21.9850135990543	21.7496010439823	21.270152720044	21.8494203732992	21.7185746820473	22.1154329775121	21.9732075723662	21.518592650275	22.017234561064	15.5632141508449	15.7162809218361	15.5394375307045	15.6348904415822	15.2290666323991	15.8681714592443	15.922454323881	15.3550929575685	15.4704714081123	14.8036770817887	14.8044285261865	14.9906225386638	14.7337515270648	21.9174842611591	21.8117407838611	22.0054813240341	22.1421164082581	22.081900776047	22.0062281315403	22.3718377831993	21.9524938541837	22.1293490567714	21.9155161741276	21.9368499745188	20.9854514543737	21.4309425143263	21.5578768645868	21.5172426240966	21.6711704425772	21.7777609790324	21.7961727253852	21.0712672532678	20.9748220716441	21.004182054227	21.09679235143	21.1978393948997	21.1273885886649	20.9579224748414	21.0048883987974	21.5883303438932	20.8656698471224	20.9627802408593	20.2799256465355	20.3189752286	20.5112797323458	20.575766348842	20.5488388375141	20.4412745442864	20.5244919776832	20.2868668026721	20.3109566409781	20.490972276325	19.8002679759494	20.0917142947288	20.0460688624894	19.937155394637	19.9738346749612
P0AAC8	22.9933326724107	23.6213597279876	23.2969251663547	23.2720881122972	23.1489047690678	23.0202512450048	23.7872593347586	23.6284637851756	23.3693689040344	23.6875563746788	23.5856718120859	23.4766226125163	23.3613987461198	23.4000476227593	23.5537258408077	23.2923401706024	15.9443300183402	16.1638619139243	15.9334578393262	16.3202399715745	16.443895391567	16.183393077055	16.398311152549	15.29199442951	16.5276892772517	15.541299328808	16.4979968100425	14.4673571834257	16.5352252484163	23.8723367089894	23.5243006641912	23.4097249889344	23.4516638956614	23.3104824264631	23.6276291723251	23.7498260639464	22.6948356545814	23.5823446148208	23.3449460145919	23.2784262035416	23.5809885903242	23.7616514575988	23.8936825897457	21.7164703378414	21.7238908796029	21.6020645022191	21.6835463759118	22.1911001908392	22.1244286829696	22.0909361864521	22.2175477508179	22.0057382968455	22.0760555138124	22.1063520719652	22.0505893513414	21.6224772819507	22.2520965708668	22.1451895871645	21.3263844987597	21.2790358059833	21.1802855524287	21.555744346423	21.1516941795337	21.4729297642373	21.3796025861014	21.3284185450157	21.1458053035709	21.2229304792722	21.3446589202631	21.6595282211069	21.3591693789175	21.2912359134495	21.4321972846492
P77667	22.872902161976	22.923457703176	22.8161645367651	23.733968609439	23.3965112359178	23.2856821618165	23.3696351502479	23.2358211294554	23.081310812105	23.1735063526346	23.5210684168488	23.6676538509928	23.8159808913365	23.2151422161277	22.8931770816681	23.8406792063022	15.5889195493019	16.1425697945465	15.6474190756015	16.140140764113	15.6250152924947	16.009640571994	16.058909186671	15.3908742745361	15.6906282486643	15.6394707262493	16.1467794643695	15.2854744674058	15.9189726834506	22.4232062071064	22.2875545761493	21.9787893487492	23.353317001498	21.1689732030821	22.4936595407831	23.0385750980987	19.6049820734978	22.8757242327645	22.3304907596859	22.4391881730452	22.110436155152	21.9644064448878	21.6649055541038	20.3732220176913	20.8745596717573	20.8277551522381	20.9254023160726	20.9390224407331	20.858425756725	20.8823504976174	20.9134285273804	20.9922039821976	21.0157076889888	21.1405102723682	20.8001763239921	20.7012218419469	20.7017464060286	20.9274510181562	20.7627486096419	20.6767112248473	20.2962082324438	20.9857502317181	20.6087024177588	20.7604275850052	20.9134577460767	20.8126928108859	19.9272643664994	20.7304734541477	20.5851514399544	20.6798236883139	20.4927724900941	20.627767194969	20.4887580657945
P76053	22.3270619188891	22.4326000079495	22.4493557301013	21.9425989785071	22.1681775170452	22.2553795946488	22.3790684220758	22.0167008496435	22.4477325181073	22.2515534886358	22.2938841508877	22.4103747460471	22.3574467641761	22.3603916702561	22.610271515487	22.4927089338466	16.4958487825219	16.7916716500798	16.7254860869357	16.6838581651472	16.4634205992025	16.6551533415203	16.8211511373203	16.6985283338345	16.7591990152795	16.7677577194902	16.8474489039824	16.6321290248902	16.811412325924	19.8320416549666	19.9970857362407	19.9350268890966	19.7373661893276	19.8288213884676	19.8563632142734	19.8743165143298	20.0909781698077	19.7842306538922	19.9227789183701	19.8506416378901	20.596897663896	19.9278951230661	20.009631825101	19.4625242394047	19.5199260618299	19.4174899500184	19.3492056256627	19.56882453165	19.6480222203699	19.4719152996352	19.5936920176375	19.6121989881246	19.7250166996691	19.6297994960191	19.6990504880183	19.4566151099074	19.4444689777536	19.6245099037264	18.5595526065513	18.3376915822572	18.5496229993284	18.5726595228254	18.5886634026044	18.4095359608061	18.4892560694612	18.5544127306934	18.3726185378484	18.4659011497835	18.5380866021002	18.69990112671	18.6538841959277	18.6678184092284	18.6658147187558
P0ACZ4	23.6941512590903	23.914124136906	23.9377498801307	23.3454198660944	23.5987113428357	23.3809978834274	24.0023957917474	23.9934570681419	24.0155307530219	23.3530073308317	24.1778778384575	23.8679897933669	24.211351845609	24.1989320726506	23.507739967579	24.2200452593359	18.0366082877575	18.3639080188786	18.0030347075536	18.3159190444424	17.8942256746519	17.8585213701505	17.8999233150161	17.8119829638908	18.0443354147526	18.1347822571394	18.7240408175962	17.8136371649919	18.5218304429193	23.6790419050647	23.4270718714465	23.4765608128341	23.374007862948	23.937911480362	23.6508177347344	23.2454819122663	23.036562679843	23.3934768732609	23.6979623121019	23.6642393661718	23.5557513664554	23.67304634219	23.8913943543773	21.2031137678099	21.2843496892551	21.3478516585828	21.0506458094268	21.8068689646642	21.8284797517531	21.8321436698896	21.9034817737036	21.8550448630679	21.8533400173929	22.0589112999695	21.890299906892	21.6081022828205	21.9037171236292	21.9841618331095	20.3267301050475	20.26870874928	20.5593994980167	19.8880386359217	20.3814098722461	20.2922587148551	20.0256965174573	19.9766480246109	20.4225493729986	20.089970231918	20.9664533483868	20.6735834061444	20.7458646787092	20.8396743640218	20.7738635926518
