"MSP"	"ERS848745"	"ERS848744"	"ERS848743"	"ERS848742"	"ERS848741"	"ERS848740"	"ERS848738"	"ERS848736"	"ERS848734"	"ERS848731"	"ERS848730"	"ERS848729"	"ERS848728"	"ERS848727"	"ERS848724"	"ERS848723"	"ERS848722"	"ERS848721"	"ERS848717"	"ERS848715"	"ERS848714"	"ERS848713"	"ERS848710"	"ERS848709"	"ERS848708"	"ERS848707"	"ERS848706"	"ERS848705"	"ERS848704"	"ERS848701"	"ERS848700"	"ERS848699"	"ERS848698"	"ERS848695"	"ERS848692"	"ERS848690"	"ERS848689"	"ERS848688"	"ERS848686"	"ERS848684"	"ERS848682"	"ERS848681"	"ERS848680"	"ERS848679"	"ERS848678"	"ERS848677"	"ERS848675"	"ERS848673"	"ERS848672"	"ERS848668"	"ERS848666"	"ERS848665"	"ERS848664"	"ERS848663"	"ERS848662"	"ERS848661"	"ERS848660"	"ERS848659"	"ERS848658"	"ERS848656"	"ERS848655"	"ERS848654"	"ERS848653"	"ERS848652"	"ERS848651"	"ERS848650"	"ERS848649"	"ERS848648"	"ERS848645"	"ERS848640"	"ERS848635"	"ERS848633"	"ERS848631"	"ERS848630"	"ERS848629"	"ERS848622"	"ERS848621"	"ERS848620"	"ERS848619"	"ERS848618"
"msp_1293"	0	0	0	0	0	0	0	0	0	0	0	0	349	0	0	0	0	0	0	0	1575	0	0	0	0	0	0	133	0	0	223	0	0	0	0	0	456	0	0	0	0	0	0	21	0	0	256	0	0	154	0	0	0	0	0	0	0	0	1106	0	790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1300c"	23	75	159	52	0	29	35	0	0	306	59	0	0	95	531	0	0	0	155	459	537	0	0	0	97	0	39	0	0	10	0	10	41	0	0	198	0	60	17	0	0	202	63	0	73	56	0	0	561	208	0	466	86	481	0	167	8	40	0	0	0	96	10	0	27	0	48	0	0	0	60	0	0	0	0	83	30	338	76	0
"msp_1302"	0	868	3153	0	506	0	0	0	0	132	0	90	251	0	0	0	0	7	4	0	1122	0	0	0	0	230	2254	0	0	757	1339	0	0	618	0	0	0	939	1262	0	291	397	0	136	0	0	0	0	0	0	0	167	2234	40	0	0	0	0	122	701	777	0	576	0	0	0	0	0	0	0	0	0	0	0	648	435	0	389	0	38
"msp_1308"	0	0	0	0	0	21	15	0	0	0	0	0	0	16	0	462	0	0	0	0	0	8	0	7	0	0	0	41	0	0	0	0	437	0	8	224	180	17	0	0	255	0	0	22	242	0	0	830	30	0	0	69	0	236	8911	0	0	7	0	12	141	0	0	0	0	158	1240	13	0	0	0	0	95	0	6	11	0	119	81	0
"msp_1311"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1312"	0	118	0	0	0	0	0	0	31	0	0	0	0	0	0	10	0	0	0	17	0	0	0	12	0	199	0	115	0	64	0	9	25	8	0	0	0	27	0	0	0	17	0	0	0	0	0	18	0	27	0	0	34	0	0	0	0	0	42	0	29	0	0	0	0	0	0	9	0	64	0	0	0	0	17	0	0	0	0	0
"msp_1315"	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	26	34	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	17	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	48
"msp_1323"	0	7	22	14	0	17	30	12	19	23	344	655	59	26	0	215	81	29	0	0	22	0	0	92	33	628	69	123	0	466	44	159	140	6	100	0	0	0	277	0	255	17	0	104	0	0	64	157	0	13	0	30	0	44	21	0	108	0	610	0	14	58	152	0	770	0	0	0	27	68	0	0	0	11	8	30	0	40	0	0
"msp_1325"	6	0	0	0	0	0	27	0	0	0	0	0	0	0	32	21	34	24	0	0	6	9	40	0	0	0	0	0	99	0	0	0	0	62	0	0	6	0	0	9	0	0	0	0	0	0	0	94	0	0	35	0	24	0	10	0	0	0	0	0	0	0	0	13	0	30	0	11	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1329"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2065	0	20	9	0	0	0	0	0	0	0	0	28	0	0	0	25	0	200	0	0	9	0	0	0	0	0	0	44	0	0	0	267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	14	0	39	0	0	0	0	0
"msp_1331"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	0	68	0	0	0	0	0
"msp_1336"	0	0	0	4	0	0	0	138	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	27	0	0	0	0	10	0	0	0	0	509	408	0	0
"msp_1339"	16	59	0	18	132	9	145	14	0	44	303	0	0	53	289	95	0	172	436	0	315	1262	11	17	108	42	0	15	40	0	0	159	0	9	87	255	0	90	621	133	14	252	84	45	140	10	153	16	2223	165	0	69	71	32	0	16	10	798	0	16	0	242	0	16	64	57	1030	0	9	37	119	4470	133	0	0	305	427	17	309	97
"msp_1342"	0	0	177	0	1305	0	0	1895	433	0	0	224	1382	0	0	1081	0	0	0	0	37	0	0	0	0	138	193	0	0	152	47	0	0	0	244	0	153	0	75	0	601	0	0	131	0	77	0	24	185	0	0	295	61	0	83	0	0	0	16	0	86	0	56	0	0	0	0	56	0	0	0	0	0	0	6	0	0	0	0	25
"msp_1343"	0	0	0	0	320	0	0	0	0	0	0	0	0	0	0	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	407	2180	0	0	333	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1347c"	0	367	698	0	1115	0	0	0	0	0	0	91	334	238	0	0	0	0	0	0	0	0	0	0	1462	73	934	0	0	178	585	0	0	0	0	0	368	259	546	0	0	0	0	330	0	0	0	80	0	0	0	1153	0	1066	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	240	504	0	0	0	703
"msp_1349"	193	15	943	426	75	391	198	841	218	0	0	448	127	248	1458	366	0	404	3238	606	21	0	0	19	18	303	10	931	17	343	341	1065	470	97	44	138	17	434	33	0	315	798	144	116	313	1085	53	254	0	0	0	16	5	306	11	8	301	203	425	97	0	839	767	0	381	0	0	0	738	149	32	0	1038	615	276	15	0	59	264	0
"msp_1351"	0	0	0	0	0	170	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	19	0	0	14	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0
"msp_1353"	0	370	12	608	275	33	0	34	0	0	0	197	0	26	0	36	0	0	0	0	41	0	0	11	20	0	197	16	0	53	10	22	0	0	54	95	0	0	0	0	0	19	0	16	84	0	59	25	0	56	0	54	9	18	0	0	13	0	0	0	20	0	7	0	0	36	0	7	0	0	0	0	0	0	9	0	0	0	120	33
"msp_1356"	0	24	25	666	0	0	20	0	183	48	37	0	0	573	0	205	0	163	1547	373	16	0	0	33	605	0	0	199	81	274	24	78	15	25	18	1318	46	287	14	43	29	387	215	20	337	324	8	28	1299	0	0	499	128	1553	19	501	0	819	0	131	463	731	0	0	0	0	156	0	2005	29	17	2093	0	152	0	87	274	1723	0	48
"msp_1357"	0	0	0	162	0	0	0	0	0	11630	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	405	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	26
"msp_1358"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	25	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0
"msp_1360"	0	0	0	0	0	0	0	0	0	0	0	0	81	0	85	0	0	0	0	0	0	0	0	0	0	0	4	0	0	32	71	19	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	5	0	0	0
"msp_1361"	0	0	34	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	362	5	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	177	0	0
"msp_1362"	143	26	0	0	261	0	0	0	0	263	0	0	77	53	532	0	0	137	0	1047	1036	2360	289	17	1805	0	0	91	0	0	12	0	20	266	0	519	0	0	14	273	14	38	0	14	577	793	50	38	224	0	0	96	229	10	12	35	20	0	0	22	315	0	99	193	264	0	374	0	302	0	0	0	0	486	41	0	815	782	251	37
"msp_1373"	0	0	0	0	0	0	0	0	0	0	0	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1377"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1381"	63	50	27	653	15	0	151	104	0	119	261	0	35	28	243	0	59	271	67	122	7	0	0	0	81	0	6	24	31	8	0	51	56	155	0	97	14	255	12	0	0	63	34	0	28	70	85	0	295	59	709	42	28	59	22	112	80	791	0	15	22	475	87	0	12	107	945	0	300	82	61	742	656	5	20	0	692	54	124	104
"msp_1388"	0	38	0	0	26	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	57	0	0	0	10	46	0	0	0	0	0	0	52	0	0	0	55	16	0	0	102	0	45	0	0	0	0	18	0	0	0	0	0	0	22
"msp_1397c"	52	32	31	315	54	0	32	0	45	151	16	0	0	41	194	0	0	226	0	472	211	0	20	0	0	0	0	17	17	18	15	27	0	36	0	39	32	0	0	24	0	0	98	0	48	36	0	0	313	20	0	25	55	68	0	63	7	13	0	160	9	55	0	0	22	0	110	0	244	0	18	326	117	38	23	62	67	463	140	0
"msp_1403"	0	144	12	0	74	92	0	9	108	297	9	0	38	971	0	0	0	0	0	0	62	0	0	0	0	6	23	9	0	77	12	46	0	6	181	0	49	11	22	0	10	0	10	17	0	123	90	29	60	17	0	61	0	10	32	0	7	0	18	51	44	0	27	0	0	0	0	20	124	8	0	0	12	15	11	0	288	220	0	137
"msp_1404"	0	0	0	5	0	0	405	0	0	0	0	0	10	0	5	0	10	0	0	0	28	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	505	0	0	0	0	0	991	0	5	0	7	0	0	0	208	0	0	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0
"msp_1412"	0	0	0	0	0	0	0	0	77	0	0	0	16	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0
"msp_1413"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	0	0	0	0	0	0	0	0	0	2749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1418c"	82	20	0	142	0	669	113	10	21	68	0	72	85	0	0	35	228	84	50	4849	50	31	340	0	0	9	0	15	12	0	20	0	32	107	0	51	19	0	0	16	15	10	0	50	40	20	23	25	20	0	117	15	16	63	455	16	29	22	87	25	0	34	50	145	0	168	14	95	0	98	0	126	207	0	189	0	27	15	14	17
"msp_1421"	0	0	0	0	0	97	0	0	0	168	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	54	0	0	0	0	19	0	16	0	0	0	0	0	0	0	15	0	0	0	51	0	0	27	0	0	0	41	0	0	0	0	0	0	0	0	0	0	28	726	0	102	0	0	0
"msp_1422"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	424	0	0	0	0	0	0	26	0	0	0	0	0	0	0	20	0	0	0	0	0	48	0	142	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1428"	0	137	118	0	23	48	0	67	0	0	0	48	32	13	0	0	0	0	0	0	20	0	0	81	0	197	99	88	0	11	26	0	22	5	69	0	0	72	100	0	0	14	0	109	0	0	6	0	134	24	0	31	67	0	0	0	53	0	19	0	32	0	60	0	0	0	0	31	0	0	0	0	0	0	0	22	0	0	0	50
"msp_1441c"	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	13	0	0	0	0	64	41	18	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	342	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49
"msp_1444"	0	0	0	0	0	0	0	0	37	0	0	0	45	678	104	0	0	614	0	0	0	0	0	0	0	0	0	0	0	247	0	0	0	0	0	7	0	20	0	0	27	0	0	0	36	0	0	0	0	0	0	10	0	35	0	0	0	0	139	440	73	0	0	0	0	0	0	0	0	0	0	0	0	0	14	2982	0	0	18	99
"msp_1457"	0	0	0	4	0	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	11	64	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
"msp_1459"	0	118	298	0	69	0	13	0	0	0	0	0	106	298	0	0	0	2951	0	0	133	0	0	0	0	0	126	0	0	30	77	0	128	92	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	45	0	159	0	0	0	0	101	0	1413	0	169	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	28
"msp_1461"	0	0	0	22	0	0	0	0	0	148	0	0	0	42	0	0	0	53	0	0	0	0	0	0	0	0	0	0	9	37	0	0	12	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	75	0	0	0	0	30	17	0	0	33	0	0	0	0	0	0	0	0	9	0	0	0	24	0	0	0	0
"msp_1465"	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0
"msp_1473c"	0	0	226	0	0	0	0	147	0	0	0	0	0	1233	0	0	0	39	0	0	0	0	0	0	171	0	32	129	89	0	0	0	0	29	0	0	410	0	0	0	0	0	0	239	17	0	0	91	0	12	0	0	0	88	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	585	0	0
"msp_1479"	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	11	0
"msp_1483"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	11	366	0	0	0	0	44	0	0	104	0	0	462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	11
"msp_1484"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	759	0	0	0	0	0	177	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	125	0
"msp_1485"	0	0	0	5343	0	0	0	0	112	0	0	0	0	213	0	0	0	0	0	0	0	7	0	0	0	0	0	14	0	23	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	6014	117	0	0	0	0	1265	420	21286	0	0	0	0	44	0	0	0	0	0	0	0	18	279	0	0	0	50
"msp_1491"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	189	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	41	26	0	31	0	0	0	0	0	0	151	0	0	0	0	44	0	0	0	0	237
"msp_1492"	0	367	286	501	78	205	101	0	40	0	0	261	32	298	0	14	0	0	0	0	55	0	0	33	17	117	174	15	20	0	49	36	15	17	128	209	27	101	8	8	13	63	0	63	11	91	63	84	255	24	0	38	11	27	33	84	23	19	73	28	12	34	27	0	20	71	0	19	0	0	0	0	0	0	13	0	0	0	0	290
"msp_1515"	0	0	42	0	0	0	0	0	17	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	12	0	0	0	0	0	0	21	0	0	0	15	14	0	0	0	0	0	9	0	0	8	0	0	0	0	0	0	0	16	0	18	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	3694	0	0	0	0	0	18	0	0
"msp_1519"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	9	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	15
"msp_1527"	0	0	0	0	0	0	0	0	0	3611	0	0	1065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3492	0	172	0	0	0	0	0	0	0	1209	0	0
"msp_1530c"	0	0	0	0	0	0	0	0	0	59	52403	1365	53	49	0	0	0	0	0	0	1303	0	20	58245	0	0	259	0	0	102198	0	17	0	0	6320	84	0	0	0	0	0	0	0	0	0	21	0	13486	0	0	0	0	0	1751	0	5719	0	0	3832	0	0	0	0	0	18583	0	0	23	8204	0	0	17	0	0	0	0	0	0	0	2885
"msp_1531c"	0	0	0	0	0	2346	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	640	0	0	0	0	0	0	0	0	0	0	1397	0	0	224	0	0	0	0	0	0	1539	0	0	2391	0	0	0	203	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	618	0	0	3576	0	0
"msp_1533"	0	259	2065	0	178	0	0	0	0	0	0	1566	0	0	0	311	0	0	0	0	17	0	0	0	16	0	87	287	0	0	17	0	0	624	186	0	0	0	30	0	48	21	82	92	141	0	0	136	131	0	0	41	0	95	0	0	0	0	16	34	0	0	0	0	1001	524	0	437	16	0	0	0	92	0	25	0	0	0	1859	150
"msp_1541"	0	0	0	0	7	0	0	0	10	47	73	0	23	129	171	18	0	50	0	24	7	0	0	20	0	0	0	23	0	58	12	178	24	21	8	0	0	151	124	55	17	100	11	5	66	0	13	5	0	0	0	101	75	62	0	25	0	0	0	65	62	192	21	0	32	0	0	0	89	0	0	41	8	42	0	21	0	61	0	29
"msp_1543"	100	21	0	74	0	256	57	22	151	267	0	77	105	0	36	16	125	32	25	3894	23	122	523	16	0	0	14	14	0	0	23	0	14	277	6	37	24	9	0	25	22	8	0	53	18	24	24	19	13	5	102	17	0	21	281	17	14	108	169	30	10	27	34	88	0	130	14	132	12	395	0	80	165	6	467	23	15	20	48	13
"msp_1550"	0	0	0	0	0	0	0	0	0	0	0	0	6086	0	0	0	0	0	0	0	0	0	0	0	0	0	2948	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1556"	1086	245	63	0	284	328	775	158	1463	1210	263	74	0	158	1092	117	0	518	2800	0	0	0	116	21	0	112	143	36	733	184	53	141	36	0	0	547	220	553	37	300	75	23	98	108	74	0	119	41	1289	360	32	203	70	929	6	137	82	0	43	142	25	422	186	0	142	120	3488	8	0	162	399	255	1056	0	64	7	0	0	0	148
"msp_1558"	956	0	44	507	0	199	13	29	0	254	114	0	170	147	116	20	17	101	956	14	0	0	0	0	36	0	0	0	37	0	0	44	10	57	0	213	113	18	0	0	0	58	21	0	64	85	0	30	0	0	0	22	10	67	9	191	144	302	0	214	0	82	76	0	44	0	302	0	122	0	38	174	131	7	0	56	0	0	20	0
"msp_1562"	0	0	0	0	0	0	0	0	20	415	0	0	0	256	0	0	0	0	0	288	0	0	0	0	0	0	0	0	0	0	0	27	33	0	0	0	0	101	0	0	0	0	107	0	322	61	0	0	0	0	0	0	0	58	0	0	0	0	0	0	29	0	0	0	0	0	0	0	455	0	0	0	0	0	0	41	0	94	0	15
"msp_1564"	0	199	0	0	1549	0	423	0	0	0	0	53	94	215	0	0	0	0	0	0	815	0	0	0	0	7	242	0	0	0	159	374	0	0	0	0	0	0	237	0	0	617	107	46	0	0	0	0	0	0	0	159	0	1454	13	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	31	0	0	1592	0	0
"msp_1567"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0
"msp_1570"	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	138	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	206	0	0
"msp_1581"	0	0	0	0	0	0	0	0	204	0	0	0	0	42	0	0	0	248	0	0	0	0	0	0	0	0	0	0	0	24	0	26	0	0	0	14	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	41	0	0	0	0	0	1193	0	0	0	0	0	0	225	0	0	0	0	25	0	47	0	0	42	0
"msp_1584"	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	5	0	0	195	0	0	87	0	0	32	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	7	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0
"msp_1590c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1599"	146	357	0	423	39	231	1699	11	0	514	7	0	108	13	10	0	12	0	9	1455	44	96	826	65	118	31	0	67	48	38	5	15	44	191	29	354	21	0	10	16	491	48	39	63	68	123	5	28	170	0	32	144	240	46	607	31	0	0	24	91	52	0	187	102	0	1053	12	48	29	26	0	756	640	0	630	0	12	5	114	16
"msp_1600"	0	0	9	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	32	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	2158	0	0	0	0	0	0	0	0	0	0	444	0	0
"msp_1601"	0	0	0	0	0	160	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	37	117	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305	0	0	0	0	0	0	0	0	57	0	0	0	39	11	0	0	0	12	0	0	8	0	16	12	0
"msp_1608c"	0	414	13	0	233	670	238	50	83	0	34	465	57	41	0	36	0	0	0	0	80	0	0	0	26	0	94	17	37	364	76	64	0	18	139	0	372	70	135	24	34	82	0	106	170	0	167	81	0	75	0	78	0	183	0	507	70	0	31	26	32	0	317	0	236	0	0	545	0	0	0	0	0	65	12	0	0	0	0	43
"msp_1621"	0	0	0	46	0	0	0	0	0	386	0	0	0	0	0	0	0	16	0	0	38	0	0	0	0	0	0	0	0	139	177	656	0	0	0	0	0	0	0	0	0	0	0	0	1767	0	0	0	0	0	0	0	0	940	0	0	0	0	0	228	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
"msp_1622"	0	17	23	0	22	0	0	246	107	0	0	0	667	68	0	300	0	0	0	0	28	0	0	0	46	909	599	0	203	79	21	0	0	53	457	11	166	0	0	0	215	17	0	58	0	0	64	230	0	10	0	0	372	0	0	0	0	0	44	0	0	0	0	0	0	0	117	27	0	0	0	0	0	0	0	0	0	0	0	9
"msp_1628"	0	0	0	165	0	0	51	0	26	0	0	0	0	0	29	0	0	84	399	0	0	332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174	0	0	0	0	0	0	0	18	0	0	0	203	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1629"	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1641"	0	518	162	0	57	105	0	47	95	0	0	1107	179	10	117	338	64	0	0	0	52	0	30	398	24	927	579	381	101	361	82	0	77	214	225	19	365	280	581	0	300	26	153	640	66	0	257	205	25	17	0	116	59	128	115	108	213	16	336	11	43	0	409	0	267	130	174	39	0	762	60	0	773	89	31	15	0	62	60	20
