"rowname"	"BBM_673_P283_01_VEB_001_R4"	"BBM_673_P283_01_VEB_002_R3"	"BBM_673_P283_01_VEB_003_R3"	"BBM_673_P283_01_VEB_004_R3"	"BBM_673_P283_01_VEB_005_R3"	"BBM_673_P283_01_VEB_006_R2"	"BBM_673_P283_01_VEB_007_R2"	"BBM_673_P283_01_VEB_009_R2"	"BBM_673_P283_01_VEB_010_R2"	"BBM_673_P283_01_VEB_011_R2"	"BBM_673_P283_01_VEB_012_R2"	"BBM_673_P283_01_VEB_013_R2"	"BBM_673_P283_01_VEB_017_R2"	"BBM_673_P283_01_VEB_024_R3"
"P0A6X1"	944250	810970	1101620	820661	1116850	950330	921748	1196000	790290	992748	915645	1268730	980069	1243230
"P0DMC7"	33762600	28150600	29042500	32867300	31250500	30677900	27558900	24386800	29092800	27832800	26648900	32094400	23226000	25522100
"P32176"	2679860	3263480	2651390	4367850	3111210	2536270	4521770	3810570	3165850	2656240	3214500	1388510	2464520	1852710
"P03023"	2164780	2377950	2588340	2299010	2572380	2286050	2186220	2430660	2337170	2383780	2494590	2508280	2324670	2394830
"P36655"	1813370	2072690	2062830	1982170	1835390	1853310	2101780	2478130	2131950	1978560	2335620	1435440	2453010	1976980
"P30749"	13399600	11648500	10518500	9678950	11632200	12636600	12179800	9763150	12648000	11758300	11313000	13130200	8740230	9595770
"P36928"	1329030	1444160	1677470	1409090	1685690	1376890	1418690	1587020	1420270	1568780	1519480	3370320	3486610	3304250
"P0A8N5"	30068200	27146300	25573100	25823400	36868700	26712600	22361900	29448400	23367100	26263200	27844400	16133700	22540800	24535300
"P31060"	2719400	2775730	3147400	3505670	3147820	3218130	3775570	2830450	3271880	3153300	3493440	4588370	5657900	5423060
"P14175"	27717800	28202300	38781300	44642000	27522200	37504300	47422200	29764200	37665200	33613100	40075600	51426600	56597200	64138000
"P77712"	1462870	1405700	1513050	2100280	1097030	1363970	2305280	1254660	1683520	1454330	1693820	307969	518285	388483
"P0ACR4"	1258850	1166710	1271370	1406050	1586100	1433010	1496990	1266460	1271510	1423180	1341980	1725620	1688740	1852330
"P08178"	25849100	27328100	31553500	24994900	29236900	27352500	28741000	27566800	28964900	28493000	29854800	38169400	32388000	35486500
"P52007"	3870430	3533960	3711910	3032990	4071450	3702150	3489340	4066540	3579450	3356550	3276710	4559490	3895650	3559420
"P65556"	5693650	5299280	4946360	4443460	4713700	5176400	5153800	4605660	5888250	5516150	5027590	5185810	4706150	5707780
"P0AD68"	2306920	2756610	2829870	2624750	2592860	2583730	2617910	2716190	2537960	2698960	2755170	3687140	3387420	3391770
"P0AED9"	1175360	1267580	1420860	1165130	1388310	1317440	1232570	1567560	1275570	1428520	1285300	1624540	1668090	1749520
"P39384"	3475280	3398100	2697560	2106810	10376800	3615510	1655670	5720850	2484650	2950900	2710190	3991200	3084980	3989640
"P0ABU5"	41170800	37608100	41349900	32620900	45114000	41050900	32027200	41329400	38967000	37632200	37732700	29238800	21608200	27350800
"P42593"	4208130	4631170	5474660	4421670	4058360	4367640	5498620	5462370	5361570	4798710	5517730	626814	874698	944767
"P04391"	10268700	9354520	12533000	7517540	18874100	10197900	7605180	14289700	8444740	10723800	11881100	15105300	14089200	14118700
"P15993"	1150740	1535240	1018720	1526390	939912	1187980	1869820	892079	1438830	1336070	1628460	865826	1263620	1236050
"P16676"	5886100	6066190	6277500	6894790	6006460	5723240	6813920	5898310	5565150	5819800	5827930	7837640	9360240	7500360
"P22256"	32904900	34202100	41937100	43515100	28036400	34798500	45478600	31625600	40255000	37022600	40430100	12238700	15702800	14004900
"P0ADY1"	28849200	29235000	30199800	26082800	33570800	29235200	26488200	33736000	29610400	30330600	29127400	24482100	28463200	28765700
"P04949"	22098000	34740200	27424700	186954000	22402400	114565000	51914500	16271300	98706300	28328800	42108900	762586	1049580	465034
"P0AFX4"	9083140	10737200	12274400	10907300	11057400	12885100	12035800	6944540	13028300	10949600	10230100	5237240	5392880	5051170
"P18776"	19254000	15521500	11971000	6225900	18259800	13806000	5930210	14721600	11787300	11739300	10975600	16377000	11563800	14395100
"P04805"	40636700	37840300	39076500	27804800	36260100	35903900	32593200	37235200	35701000	36037100	35178100	32553500	33957100	33771700
"P0AC51"	6111880	5531650	4635910	4920720	4492070	4689540	4181160	3585840	5305980	4958440	4632370	4038210	2299690	2933400
"P0A9C9"	5542810	5588840	5936000	5876470	6183990	5271890	5565940	5512930	5591000	5527980	5420720	8796620	8467940	8840380
"P23930"	1552880	1764200	1669130	1615210	1507870	1548960	1631900	1555630	1730060	1726250	1781600	1379920	1672690	1699940
"P37313"	21527700	23229800	25733200	17085400	26426800	22567200	19291200	29206700	22299300	22841100	22417900	20357900	17735800	19512800
"P75767"	2184210	2360930	2686980	2412020	2861460	2140730	1909400	2525840	1773110	2258430	2191160	1614420	2054180	2130470
"P0A9Q9"	111339000	95127700	121461000	88556200	157052000	118577000	94320600	132975000	98562900	110317000	102279000	210615000	248769000	233466000
"P0A903"	29783500	29239200	30270200	28412600	31667100	28516100	27451400	30486300	29765500	29247300	28671600	25074100	25437400	27859000
"P0ACP1"	8369320	8293300	9122840	7628780	10030100	8030900	7735430	8186570	7464430	8424720	8138790	4901390	5797550	6121920
"P06710"	2560700	2616490	2994790	2435320	2714660	2463770	2456250	3025560	2438600	2766470	2640440	2614140	2620510	2695630
"P0A7K2"	1437890000	1113180000	822228000	1428610000	720362000	982579000	1128820000	522203000	1083130000	969895000	902260000	856761000	721050000	725676000
"P76097"	877678	939843	1071310	1352060	1183680	1039320	1412920	994190	1194820	1133040	1164470	289833	396293	458035
"P11349"	1283940	1401260	1385100	997732	1947860	1284460	1088460	1763230	964794	1070790	1136460	2916310	3318710	3490400
"P0AAJ1"	10277100	8699700	5888330	4345350	11269300	8828320	3969120	8472380	6950700	7508910	6943870	11065400	8950020	10303900
"P25798"	803022	1036960	1036670	1866670	588989	1609950	1132200	717029	1430830	1045730	1174050	218168	377214	179282
"P77735"	21755200	21623100	27254800	23320000	31766400	24280700	24906000	26818700	24670600	23492000	24283500	19367600	19851100	19661900
"P69829"	18759400	14308200	13868900	12799500	15349100	15203300	11984900	12491600	15308400	13659100	12746900	14304200	9936750	11336800
"P0A8W0"	6236680	5400600	5823120	5271580	5724350	6107430	5454620	4657100	5859800	5790400	5649320	5712000	4274090	4902730
"P77258"	2540770	2576880	3315010	3167930	2774720	3163590	3246780	2248680	3042390	3043350	3211810	4151370	5070430	4618470
"P0A9X4"	41698100	44495500	47792700	42115500	46918600	42306000	41922100	46684200	45370700	43993100	45641300	46805900	43827900	45487800
"P39285"	1609030	1679680	1721440	1872870	1673400	1687680	2014440	1773210	1741810	1612830	1831400	1548630	1963020	1955450
"P0ABS5"	3865300	3805360	4145150	3946410	4092970	3760640	4023230	4122360	3878700	4066170	4094360	3340220	3662220	3702370
"Q46857"	14993400	15120300	16878400	18018800	17623200	17382400	20188600	15651400	17473000	17299100	17145700	11496200	13336000	13658600
"P55135"	1472560	1577780	1883250	1517680	1963140	1594100	1642800	2114670	1569690	1707180	1776680	2329680	2255930	2207660
"P31460"	4611100	4696970	4642410	4285100	4467850	4635940	4748710	4127150	4999550	4226010	4126700	3269440	3376430	2904420
"P77285"	4296590	3173420	3438990	2917890	3033630	3424150	3640050	2476130	4103770	3495420	3378430	2717750	2452410	2600130
"P27278"	6475360	6907440	7071120	6902150	7290350	6992670	6935020	6825750	6941240	7030980	7581590	6675110	8344900	7544710
"P37902"	212619000	172768000	184762000	182469000	163709000	193429000	204838000	133048000	210300000	198614000	199159000	91740800	85622500	91860700
"P77316"	1462090	1611900	1879250	3727020	964483	1725690	3902360	1349690	2680010	1774740	2301960	391027	NA	163879
"P76193"	43693500	33656300	34319000	35945900	45124500	38649100	33552500	33124400	38956100	39226300	35120800	37573100	28040000	30619200
"P18843"	33993900	31078600	33149800	31472100	32014400	32950300	32468000	31270500	33819300	31110900	31163500	54842800	48559000	51451300
"P0A749"	13497000	13752500	14753700	15108300	13653600	13684300	15009700	14584700	13977800	14417100	15348200	11997700	16564500	16016800
"P26281"	2642330	2589570	2536410	2845910	2518640	3167550	2450920	1641840	2599570	2562700	2351320	2433100	2709990	2427080
"P0AA95"	8782870	6735540	5892130	8122860	6122060	7824270	7972100	4219750	8221130	7846850	6533180	7830430	6479010	7330300
"P09551"	181944000	160360000	163022000	206733000	112011000	177602000	221245000	99490400	211500000	173251000	176810000	41467400	48880400	47905700
"P0A6P7"	19573500	18142600	17238200	16758500	16188700	18283900	18234900	13487800	19475800	16852300	16465800	16321100	14169100	15358600
"P15067"	7273110	7160970	7014460	6358870	9877200	6719310	6523680	10182100	6319340	7228110	7143480	5211450	6447500	6518630
"P0ABP8"	36207100	35990700	40539700	37743200	44223700	38611500	37548400	40310800	38912800	41180900	39095000	38383000	34846300	37720200
"P0A6B7"	54808800	59449000	63266800	43839800	55894400	52295200	48011800	56900200	53208900	47348300	51415700	59709400	59344700	62114400
"P0ADP2"	3076150	3257580	3731140	2746300	3699630	2780380	2494860	4025990	2889320	3526780	3337050	2469520	2673690	2774660
"P0A6Q3"	38963800	37793100	41799100	43917100	41223000	40598300	40126400	37640100	38551600	42334000	43503400	33756400	43281900	45443400
"P0ADE4"	5759920	5923810	6415260	5697000	6616650	6056900	5719890	6257710	6217770	6126160	6393370	6147070	6736950	6442190
"P09424"	5435710	5075900	5345500	5770000	5910570	5554190	5396300	4829980	5610670	5211440	5190950	5047490	5110540	5274040
"P52108"	7113080	6425890	6320880	5670520	6944730	6619530	5896000	6519900	6685570	6568090	6274960	7069010	6242320	6381020
"P0AF28"	17551300	14946900	16089500	15095700	15897300	16159700	14290500	11847900	16177000	15996300	15869400	18436200	14086800	14591300
"P07017"	2542490	3462180	2854940	9969260	2884360	6909980	3870520	2223800	5755850	3399650	4672970	102372	90837.9	185349
"P23256"	3895800	3736160	4347230	2900300	4771780	3577410	2898910	4771860	3244370	3625140	3619860	2724950	2626730	2764950
"P23839"	8531030	8943700	9693960	9425440	9015420	9266260	9750480	8594030	8927640	9416420	9737670	8951740	10788800	10204000
"P0A9Q5"	42003600	41576700	48018000	35642800	49552400	40566900	38627800	49750900	43081700	43446200	43877600	53679300	45751600	51995900
"P08506"	13616600	15052500	16909200	14275400	17800500	15459700	14697100	17625200	14785000	15716600	16283400	10877200	12707800	12930900
"Q46919"	6595640	6219200	3916750	8265110	4140680	4930950	5872940	2304650	6470720	5532740	5423650	4452400	3023570	3403980
"P0ADT5"	6231330	6500550	7585600	5885910	7483640	7061600	7434850	7793780	7267790	6875600	7582080	4803250	6279700	5959590
"Q46856"	14181900	14613900	15208200	13784600	17563100	14407300	12044200	14779100	13156600	13616100	13492100	9832880	9917580	10990000
"P62399"	227139000	277394000	292210000	236344000	338365000	279587000	228061000	317776000	259483000	263152000	274417000	396059000	368951000	401813000
"P75796"	4841520	4914450	4835490	4678340	5140920	4697280	4203620	5182680	4287130	4600370	4462360	4065200	4724060	4426890
"P0AAI5"	20131700	22831300	24397800	19447900	22208700	21633200	20106900	24938600	23281100	22892300	24383000	21359000	26990400	26432700
"P13445"	3328770	3462790	3404220	4398480	2465460	4192660	4153370	3025160	4510630	3901580	3926060	2148780	2613990	3664740
"P0A7B8"	18036400	17638900	20879000	17565900	22035800	20109200	17188200	22350800	18392400	16099900	21818400	14994600	18789400	20245500
"P75989"	1588930	1729450	1789330	2037120	1854900	1943550	1909060	1949680	2032090	1802110	1995460	2255940	2244750	2215670
"P0A9P6"	4358480	4492110	5352200	5642320	6677800	4999680	5725440	5651000	5027280	5024450	5296940	14683000	18608900	19684300
"P33667"	973116	897325	965888	925954	1414860	933131	849987	1084930	860204	963137	930645	1438860	1381130	1303250
"P0A6D3"	11828200	11812000	13824400	13152300	12617800	12757000	12607700	12798100	11845500	13512000	13559000	22339800	24971200	26348700
"P30176"	2356550	1553680	1417990	990952	3031500	1535220	994639	1294150	1442960	1546380	1334580	499191	279710	386047
"P76909"	499311	474357	530962	471832	630605	538403	411356	703702	416421	447672	401482	911199	753448	851627
"P04846"	24309000	26924700	26599300	22745000	31156800	26747600	23978600	25239600	23259700	25591600	26909200	30139500	37857000	35051700
"P30177"	17653400	18244300	19925400	15862700	22097300	17320200	14138100	20062300	16892000	17023800	16777600	15140800	15196600	16201800
"P0ADI4"	13716900	14785800	17675000	40332400	16291500	20963000	26362700	12197500	20116900	20496400	22473000	24326900	25689500	26875500
"P29018"	2627670	2443660	2616680	2376380	2303070	2327970	2640250	2605980	2501840	2563650	2509910	1868790	2784520	2528520
"P0AG55"	347206000	298132000	298411000	264118000	303597000	289033000	264234000	255493000	314433000	275763000	248060000	410259000	274471000	301892000
"P07762"	11279700	10789200	11713100	9081860	17131000	11805600	9960530	17703600	10216400	11257200	11483100	8372770	10609100	10260800
"P23886"	5123110	5319950	5026490	5653790	4487230	5126160	5916430	5189040	5622650	5702010	5869840	3969470	5536440	5491380
"P0A6E9"	7912800	8011080	6850080	6149170	10263200	6594220	5136950	6842410	5204450	5844760	5750410	9496410	8743420	9816490
"P36929"	6646840	6747320	7192530	6069940	7425480	6895290	6136990	6465090	6375700	6886340	6819660	7206540	8174640	8079350
"P0AG40"	5506020	5251810	5670190	5727910	5640210	5149350	5826450	5213540	5057030	5489610	5460710	5133240	5468210	5485630
"P40719"	189964	311304	345268	257524	372353	319105	298420	350168	275614	332616	316627	325391	431424	409904
"P37623"	1887450	1844180	2254280	1837490	2276630	1717810	1893890	2056980	1940910	1655460	1829070	2267790	1776460	2006300
"P76016"	182833	107662	256019	244751	158855	202343	169514	173862	106521	147406	176610	397052	245862	210744
"P09833"	1166130	1415410	1397520	1502100	1446350	1416870	1309600	1372630	1406080	1405280	1363360	855190	717469	814899
"P25524"	22159100	24860900	26478400	23334600	24329900	23592900	23260300	23162200	21600100	23292000	24102600	21235300	26190600	25780300
"P00561"	126955000	134553000	127026000	158861000	126059000	131666000	152638000	142449000	129052000	128044000	134335000	82848200	111097000	115050000
"P0AC33;P14407"	37929100	45596900	51617900	23168500	44625900	42122300	27920900	55164500	39973000	43793600	45244300	15144100	16307300	15844400
"Q47083"	1038040	1147280	1134600	1165460	1178830	1133120	936441	1141750	992991	1005070	997103	2017170	2306080	2034310
"P27550"	65622000	77145400	93232800	78769600	67786000	75452100	84360500	93591300	87244700	85119700	90807400	7037420	12577500	9738110
"P0A7X3"	250209000	276400000	303795000	255125000	326234000	276713000	235817000	333663000	276260000	269001000	264949000	385803000	339288000	388182000
"P0AD65"	1555400	1672530	1831420	1650520	1784440	1595000	1552220	1926820	1622700	1730230	1739200	1795990	2116720	1972580
"P0AGD1"	34807600	27396700	23179900	43087800	22243000	28493200	40296300	15327900	34798000	27887300	25727600	12770400	10176000	11836500
"P0A7R9"	131215000	144724000	166792000	137243000	153929000	160661000	144206000	159566000	154087000	152208000	147036000	198094000	196226000	204428000
"P30140"	2889810	3668650	5483520	5148890	2919020	4623020	5101410	3542160	5003240	4869170	5568640	4417990	4441720	4533940
"P39377"	6229100	6036930	5594920	4463740	8732590	6405970	4126550	8408140	5080400	5435410	5118590	5856880	5415370	5876430
"P64612"	8241170	7975200	8859800	7863930	7735470	8307710	8447440	8749150	7952210	8542590	8501160	7343950	8465870	8010620
"P09152;P19319"	1698840	2028590	1871110	1529560	2757640	1801810	1926560	3114190	1611630	1800770	1855170	4176750	5311510	4345280
"P0ABI4"	4832990	5421210	5053100	5243600	4420260	4764580	5447120	5536790	5038840	4854980	5100760	3964920	4314890	4158810
"P0ABV6"	3812720	3885360	4243450	4200040	4332850	4271760	3839150	4705190	3907730	3915410	3887220	5532930	4823570	4904040
"P75974"	3280370	2436190	2594320	2271590	3039430	3001890	2879840	2811900	3289910	2587320	2670400	3247740	2322790	3146160
"P0A9H9"	2449680	2635370	2631220	5722070	2067790	4684640	2775520	1680000	4117220	3200970	3339620	1197400	3530330	3428510
"P0AFG8"	386901000	421924000	467758000	445427000	441017000	440614000	451739000	487948000	431822000	466786000	475677000	177439000	228355000	235489000
"P0AE14"	3858180	4101410	3629260	4713950	4046450	3136530	3397760	4261430	4156480	3113420	3462340	2458110	2289940	2708540
"P00963"	15172000	15793400	18282800	13460000	25882600	16816200	13702400	20442200	15563700	16072500	18167900	30094700	26032100	25995300
"P69380"	1256400	1117490	1180890	1018070	1166330	975300	1190790	1215690	1056950	979574	1030430	1541740	1394740	1197880
"P0AFB5"	870085	799500	1083970	1036570	1191670	960879	958184	1080290	785109	993287	984756	1449200	1245310	1376800
"Q47150"	6958450	5520250	4985370	5645640	5354810	5369150	6158820	3010980	5867860	4781940	5006820	4538960	3489000	4130030
"P77721"	1869160	1503400	1590920	1582250	1579970	1594450	1706170	1401580	1463360	1715560	1617880	1103690	845562	947642
"P0AFI2"	8192480	9192590	8966900	8684520	8860400	9220390	8065760	10108300	8793610	9056870	8881320	9018370	12282400	11570400
"P75931"	2562770	2412650	2937770	2108080	3167810	2496730	2359340	2801830	2287700	2534740	2579060	1937250	2057470	1971790
"P06846"	2369210	2170250	2219430	2247550	2330070	2303650	2172420	1965700	2211610	2138240	2091300	1712330	2032600	2061240
"P45537"	1388060	1428180	1540430	1910630	1650510	1432420	1724020	1609270	1643190	1312420	1962950	806306	914458	926971
"P0AB26"	9780780	10666800	10018300	11375600	10725800	10199500	10975400	9271720	10290600	10121000	10275200	4785720	6809030	7630080
