rowname	Ref8537_QC1_20230414_1	Ref8537_QC1_20230414_2	Ref8537_QC2_20230414_1	Ref8537_QC2_20230414_2	Ref8537_QC3_20230414_1	Ref8537_QC3_20230414_2	Ref8537_QC4_20230414_1	Ref8537_QC4_20230414_2	Ref8537_S4_20230414	Ref8537_S8_20230414	Ref8537_S11_20230414	Ref8537_S18_20230414	Ref8537_S21_20230414	Ref8537_S26_20230414	Ref8537_S35_20230414	Ref8537_S37_20230414	Ref8537_S45_20230414	Ref8537_S49_20230414	Ref8537_S52_20230414	Ref8537_S60_20230414	Ref8537_S65_20230414	Ref8537_S69_20230414	Ref8537_S75_20230414	Ref8537_S79_20230414	Ref8537_S82_20230414	Ref8537_S88_20230414	Ref8537_S94_20230414	Ref8537_S100_20230414
P02931	28.99941605777835	29.106739410109068	28.691049201445775	28.68002322446712	27.68219505853473	27.676845902607077	27.691019300271275	27.65266745116836	28.748622218652766	28.980342865245888	28.846845836014232	28.853389127202753	28.51686312798376	28.912588455422522	29.236677686674224	29.8461119948402	28.517189235729795	28.773527419900034	26.924335643324856	27.689880563198717	26.855905696021292	27.716072094882275	27.86078215448281	27.661447747878565	27.504270885861573	26.53211996745116	27.36471882463325	27.497263131286008
P02942	20.604808644032477	20.543488943320305	20.843492683406723	20.908627535218212					20.015267418414386	20.181894225364925	20.62127946634162	21.394491227619977	20.14110996530424	20.35444518912322	21.38291277318784	20.17083791941788	20.974444577351615	21.246109857297093				19.530357684448532	20.125300805212536	18.12328990743656			19.85781722874049	
P02942;P07017	21.95534522503108	22.237129411000844	22.35937100073528	22.57499809373067	21.585589441401645	18.061112723957223	19.44052984878001	19.217623068853378	21.091940916741216	20.888760513318587	22.361048744453257	22.91283397298828	21.819773386608986	21.769239457814983	22.454892092914292	21.01287142210083	22.554049380646426	22.90424473985795	18.0792010532859	19.194136999302856	19.340592745024367	20.016660457390856	19.866457344480636	18.69187511997263	18.883368379853266	18.225717054149037	20.424473652341042	18.74889827949699
P02942;P07017;P07018;P50466	21.614977131145572	21.657797346003846	22.03923508192217	22.032561313625024					21.200450595774377	20.626078079181866	21.877222787623307	22.99316404457319	21.740385739360406	21.644057864400903	22.52856142484101	20.713915565358636	22.250444592913485	22.836133798294252				21.569035710276214	20.002765306920438	19.79940573444468			20.789061705038435	
P02943	23.210388654173784	23.29976849522472	23.465961627031966	23.613229376355434	22.28155411928452	22.53434246516477	22.953269252480318	22.77135447409588	23.092396790578142	21.89199091299954	25.888342593718043	23.879646245282373	21.918006383420682	22.197190940509792	23.67644175770093	25.983243753465416	22.760238574284834	22.672196550220583	22.261985089093614	22.730918593796808	22.1357435255781	22.700480159071027	22.472821205862793	22.74703343980955	23.125711400670028	22.21253052726643	22.365548671330693	22.711070623926616
P03004	22.459486166478438	22.485466473081473	22.40071750805081	22.435364726049638	22.127643077683796	22.148244570820438	22.34008634522394	22.25541242625763	22.05129878125128	22.61951665086864	22.37578848153945	21.94474718679864	21.39191576036453	22.108784051318324	22.47971813139944	21.724786820134288	22.46040590815918	21.97234558055218	22.122713272439608	22.275130409102303	22.169282234434334	21.52246698151596	22.357212630588172	22.052838284130168	22.424806723097344	22.396164039552644	21.931218103238066	22.41097142053087
P03007	19.101870818626693	19.28844254119358	19.33318204500496	19.42627672270954					19.585965108423252	20.151657305141192	20.31137498517866	19.37430015657397	17.507359250673353	19.471427285672863	19.756562368868273	18.93418649636179	19.85342472755976	19.576945125178927			19.617980068819485			19.979710228724475			19.68789654405619	
P03018	21.55784099707835	21.642125521812083	21.628797412848858	21.6504913241889	21.513796174034958	21.557621152901646	21.512372662894194	21.558852255826743	21.575172051917335	21.44843510086251	21.52825584786365	21.469595966272298	21.366213308967335	21.557851174238156	21.444626955457444	20.481098549947482	21.599952379828753	21.470575847030663	21.397477039687494	21.413092505935982	21.45557570515546	21.040597271358443	21.3962823046523	21.363574828225925	21.38720420510845	21.36220016293137	21.34178794531645	21.33064716961216
P03023	20.011684885565817	20.26340823273237	20.06050603976849	20.11014577445837	20.00338721929907	19.840149988147157	20.110646304816566	20.21516962376657	20.50686636966543	20.34062028524881	20.43800001087933	20.42915800569156	19.54570102174395	20.179296930886235	20.36639251382128	19.516808592637602	20.441143827148256	20.39133165936709	20.036357314232987	20.386410853226952	20.160821444189338	19.885789583775786	20.39639098654545	20.135875542815427	20.285653178508362	20.2302282694269	19.87864067540375	20.49154937195601
P03024	20.561709118565382	20.46101972128696	20.45689491270354	20.51726541845018	20.650786348414393	20.60144039248717	20.59121582218925	20.58561539104241	20.279148835905573	20.424449149267346	20.349358206314903	20.40405700472428	20.683269599498097	20.401813859756103	20.179502149069968	20.248295794356082	20.26745099017355	20.292931312759308	20.457723107703522	20.358881437745154	20.47527768976574	20.540559326385143	20.37780588789905	20.25541170771794	20.485037314377742	20.093872205702645	20.543488839378995	20.435518760485166
P03813	22.062422720307943	22.299391343710916	22.443519320357098	22.137379678629156	22.24032802954553	22.03799858930862	22.523545986969374	22.079310789965	22.039575517341664	22.13791815022018	22.333442462267683	22.161329094974548	22.00979823030005	22.085902872740693	22.00410307014794	22.32257399901297	21.99031280260714	22.041100969129875	22.051141404885616	22.05226328742172	22.136964053879762	22.241578091358107	22.20779813376309	22.034993029335354	21.964726829533358	21.96578688695061	22.04767499600915	22.124050134065442
P03817	22.784466623133984	22.28525396489907	22.755188441211505	22.758846143616342	23.060464933702697	22.409909381940498	22.685094139047123	21.81996265560048	22.809143239692098	23.646821012547523	22.76681966061074	22.73192394759659	23.08491117053896	23.241885078197797	23.651218308293057	23.472796895343333	22.424241445975067	22.96450237454916	22.095409644952326	22.80964997662653	22.630441406435743	23.081245438393516	23.474646387995268	22.814509576883957	22.911333820245524	22.788464324900676	22.719139691300583	22.778479676959556
P03819	19.15316781308904	19.030201017062673	19.326458814560773	19.175400523702027	19.30630797606049	19.18396543896423	19.327237981332757	19.174444887019483	18.49867016340458	18.526569012649	19.182769482047522	18.854449053620428	18.4557217709583	18.803073704718003	19.20745155598979	17.88783416993025	19.176108410893097	18.773362943718027	19.024372443139903	19.0418578601311	19.17935873125998	18.832878636371397	18.834473844362833	19.117707213265017	19.311447990664977	19.08474790819499	19.0557676467419	19.182944652969645
P03841	22.777817107691206	22.847795793943142	22.651841195047883	22.67920339490702	23.039086794816075	23.083221713305203	22.886330201316873	22.900678295433814	22.8212095728877	22.717502924559376	23.588065570673663	23.088294174089246	22.80792664037502	23.034260956583264	23.177325378851144	23.81128117297816	23.10710143983099	23.022830935347894	23.349111127025093	23.03823998389624	22.661705790347465	23.46496973812024	22.443111591411252	23.29275383478292	23.130571872213586	23.147421145597324	23.18831317805299	23.137779775192573
P04036	24.210260662781977	24.213654830815596	24.25076800287176	24.146689453883383	25.39712300321634	25.392638035907602	25.26241784970963	25.27712433349969	24.180514189313808	23.941739338616713	23.818480514898482	24.05707632930572	24.5278328344986	23.96447461870951	23.88151638051015	23.923519994163136	23.8883875689342	23.993941925388533	25.287034829788745	25.23150319291629	25.413065773461064	25.266304647079686	25.10006315912461	25.34821300119025	25.288194088043337	25.363451276425057	25.318851605491055	25.213851549915805
P04079	24.850374712620688	24.912189971284675	24.922930158363226	25.03594337500969	25.17412231742758	25.221783388997295	25.32651017178335	25.380265963402447	24.628903067201477	24.773346964392292	24.76830146313896	24.401854077072326	23.939414118493026	24.541703423050315	24.6979030437493	23.921123291988227	24.793561766429363	24.47422035703487	25.154851553441443	25.21025995728353	25.34486273902483	24.510844770267585	25.41244402550946	25.122256185522186	25.390913754318447	25.38630865173258	24.957256608949532	25.384922131816094
P04128	26.15910467250898	26.306146064802032	25.15099690086274	25.150551063682165	24.7498216523287	24.538916575371985	24.644452199812093	24.80792007259728	24.55497992632575	27.25638622019237	24.086555417921982	25.274580044565067	24.54892579313319	24.445114964518915	26.883293463670167	26.209665764934826	25.69681369255052	24.43596854852686	24.205980787208183	26.47555203440619	25.699167676810717	26.224679728883125	25.910723145577908	24.56144094082415	25.652746192985067	23.906961703842917	24.33214711530342	25.75792114401488
P04335	23.24783603696833	23.275861160344448	23.265461222988144	23.226569636628103	23.174453316538752	23.22916934427456	23.153220129892947	23.12605498357963	23.242225714417454	23.151810963309522	23.115433165274933	23.004048186661656	22.81433844786383	23.171814450473015	23.052045757538075	22.26142084005922	23.173725739311173	23.109731392440132	23.062775512245455	23.11448637013788	23.085834126472356	22.654748227778025	22.988432718206717	23.100218173700487	23.087856783956788	23.16596162219284	22.99904329122003	23.009638882156136
P04391	23.497180715953412	23.6996430662595	23.63627285394621	23.57647166905547	23.941099010320116	23.980633898133583	23.812285001751782	23.79704202508545	23.692479677510025	24.00330551862532	23.238556143743114	23.42995964474744	23.382087560613517	23.703462964611322	23.277783221123894	22.954772887243557	23.545710355534236	23.3521228150938	23.988942055020072	23.99303167739361	23.794335813996202	24.008799161189273	23.68106520099636	23.921284966857495	23.781384557459507	23.986307991371508	23.626336404401307	24.025542867188438
P04391;P06960	24.425123587331328	24.491656340416114	24.45497891615703	24.455157865062134	24.963114418422222	24.953267548304567	24.78101365710286	24.707887504762336	24.739978873792158	24.883391874051366	24.177202786743702	24.543071663041538	24.697343716900612	24.761979948545186	24.0550438734769	23.517343492601636	24.371021666823857	24.494693241054797	24.884488553489344	24.7611226011104	24.851847089607983	25.014805007746833	24.751164370164265	24.847138243610935	24.6027130941678	24.735939534319577	24.827605216614604	24.796007469942413
P04395	18.9027189495963	19.08470348535304	19.21752534136421	19.2412246320438	18.69880157762582	18.53779020720597	19.116406849399304	19.15789996888842	19.11415685834833	19.126297232526692	19.210160403965364	18.94250193456876	18.22661448495474	18.643244020556686	18.751826026335717	17.999254257961965	18.98339078014558	18.850305373337815	18.87325715053383	18.846424961384617	18.993102145110758	18.762236583294786	19.028772101419253	18.68543661677764	18.94581940261053	19.02869246465662	18.71145855196244	18.999687302910736
P04425	23.559733440681168	23.580647833593616	23.513000582369653	23.567454577247396	23.32671448990197	23.368009403084557	23.4458524373323	23.484223669654575	23.179219346774	23.495050539658788	23.3119247864054	23.050405106284682	22.574538657305663	23.11499730886155	23.329955913260157	22.93529308460896	23.260199722982566	23.118042862846607	23.35392012420262	23.474076352374286	23.495736908862938	23.0378184206556	23.587109852899296	23.367213079389142	23.636725124652436	23.5087443049975	23.224223877309498	23.49172729501844
P04693	24.478487971700485	24.506840157380605	24.588960385773625	24.604588432386084	24.373094369430536	24.351076227892726	24.40584716074464	24.454515589866844	24.247776062849617	24.43563039811291	24.618218634009168	24.156507366292587	23.597308604788733	24.153992789055977	24.37697179372384	23.508686447605726	24.543576587124583	24.313052451789357	24.464178110338683	24.516435547520064	24.52949091821949	24.08994777346509	24.647396467447894	24.33139774944911	24.514717115294815	24.491227359686274	24.264670833621935	24.488862582954283
P04805	24.42417833195675	24.42210448847491	24.4240599068882	24.456729158191127	24.368074857222073	24.28731883157801	24.32277983956486	24.316679862872952	24.3176979520827	24.244008661571666	24.32182670433006	24.257100263703958	24.074027274927335	24.29197620426127	24.32744439646163	24.11523065571913	24.36616529535666	24.354943752374417	24.24731060359799	24.24017040150408	24.325206941374294	24.082010676094345	24.36157968436073	24.202275505305572	24.239599697740136	24.23936996054996	24.311792720257454	24.249782686124156
P04816	24.722313339088725	24.72013258582978	24.700203136148946	24.728818758411716	24.9979217769782	25.007311358741013	24.83192340023189	24.876826563084837	24.815914731754816	24.707515295076572	24.64572057077436	24.922032815241195	25.24101572905384	24.91265216210323	24.75986542780115	24.734682998139046	25.003329888657856	24.993418790995783	25.019596451244624	24.89553275114121	25.139957273443375	25.251003555723045	24.977858498697728	25.082962122021623	24.87749124546902	24.879921297681722	25.27820916509358	24.848976529943805
P04816;P0AD96	26.159784894948846	26.74789771407363	24.616236422199595	25.555098675434785	25.104049614657693	25.710052576512297	24.133533294671977	25.11590034255149	26.66666107532217	26.87986037855729	27.32811533049887	26.52824364246413	26.962246588743575	27.41413748193237	27.063197841195755	27.308744420818833	26.984439994813403	27.170341520096276	26.51487965621941	26.94032274443056	26.631095215877668	27.10285354416979	26.909482002741868	26.941991121388664	26.518703969630234	26.366421529295966	26.912372844993524	26.934870588818722
P04825	24.911501472614553	24.945190017960506	24.996173502976447	25.005383264546992	24.624035105640367	24.662727580294707	24.74444882549831	24.729580112262575	24.619231489638615	24.83110221995444	25.024803757036103	24.6249389888494	24.0648316259932	24.680089401507118	24.75185044782996	24.015636451436016	24.911356206586113	24.68357255900804	24.542828012774656	24.62038723888182	24.70428834536463	23.95097527247372	24.751144459600575	24.579191880582933	24.71888752224146	24.693845177560917	24.49724332032129	24.675614547992602
P04846	23.920126659868444	23.959885349187378	23.897518911975908	23.93632078448329	24.547198130308203	24.638460067638242	24.200349363859587	24.23853525492171	24.040224299302903	23.724315716904407	23.606062266873074	24.002395412264498	24.244524135871206	23.932729906853204	23.735921089098603	24.215830146910925	23.899657239062307	23.996984196759563	24.58288867392617	24.435253214527496	24.415532629994757	24.638642972371414	24.177829809183415	24.346153355455773	24.27285535001718	24.428764839125787	24.471877431208753	24.210215589623466
P04949	24.360445485662574	24.377999163999416	24.649183247133212	24.664522776253545	22.70817567973984	22.87961735083684	19.29551058093895	19.655777350676043	23.48760254605493	23.45108696287834	24.734714134522637	26.16430332628179	23.02301875895155	24.250688223041564	25.591932652648158	25.328159550202034	24.989454773692724	25.696204953608113	18.267292151732597	19.632634435324114	20.884145046241905	21.40564685737957	21.23138736341865	20.062613930499463	19.7141728212278	20.200280073607175	21.68312027376039	20.189684952403518
