"MSP"	"SRS9032198"	"SRS9032196"	"SRS9032195"	"SRS9032194"	"SRS9032193"	"SRS9032190"	"SRS9032188"	"SRS9032187"	"SRS9032183"	"SRS9032182"	"SRS9032181"	"SRS9032180"	"SRS9032179"	"SRS9032177"	"SRS9032176"	"SRS9032175"	"SRS9032172"	"SRS9032170"	"SRS9032169"	"SRS9032165"	"SRS9032162"	"SRS9032161"	"SRS9032159"	"SRS9032158"	"SRS9032157"	"SRS9032156"	"SRS9032155"	"SRS9032154"	"SRS9032153"	"SRS9032152"	"SRS9032151"	"SRS9032149"	"SRS9032148"	"SRS9032147"	"SRS9032146"	"SRS9032145"	"SRS9032144"	"SRS9032141"	"SRS9032140"	"SRS9032139"	"SRS9032135"	"SRS9032134"	"SRS9032133"	"SRS9032132"	"SRS9032131"	"SRS9032130"	"SRS9032129"	"SRS9032128"	"SRS9032127"	"SRS9032126"	"SRS9032125"	"SRS9032124"	"SRS9032123"	"SRS9032121"	"SRS9032120"	"SRS9032119"	"SRS9032116"	"SRS9032114"	"SRS9032113"	"SRS9032112"	"SRS9032111"	"SRS9032105"	"SRS9032104"	"SRS9032103"	"SRS9032102"	"SRS9032101"	"SRS9032098"	"SRS9032097"	"SRS9032096"	"SRS9032095"	"SRS9032094"	"SRS9032093"	"SRS9032092"	"SRS9032091"	"SRS9032090"	"SRS9032089"	"SRS9032088"	"SRS9032086"	"SRS9032085"	"SRS9032084"	"SRS9032083"	"SRS9032082"	"SRS9032079"	"SRS9032078"	"SRS9032077"	"SRS9032075"	"SRS9032074"	"SRS9032072"	"SRS9032070"	"SRS9032069"	"SRS9032068"	"SRS9032067"	"SRS9032065"	"SRS9032058"	"SRS9032056"	"SRS9032055"	"SRS9032053"	"SRS9032052"	"SRS9032051"	"SRS9032050"	"SRS9032049"	"SRS9032047"	"SRS9032046"	"SRS9032044"	"SRS9032043"	"SRS9032042"	"SRS9032041"	"SRS9032038"	"SRS9032036"
"msp_0060"	0	1003	132	0	283	257	113	1407	0	19	0	780	50	601	2813	0	14	0	51	0	478	0	721	335	34	22	4180	0	0	0	0	260	39	17	0	128	0	0	165	0	0	200	0	194	1898	588	61	1926	57	0	267	9	21	0	0	273	0	0	616	0	225	0	0	1393	39	5309	0	509	0	592	10	0	36	6	32	6	22	0	0	1520	46	328	43	7979	0	305	99	0	110	808	0	58	14	25	0	0	0	0	0	2949	21	0	1341	0	0	70	5	15	266
"msp_0061"	0	0	0	0	0	125	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	46	0	0	0	274	0	0	0	0	0	0	0	0	0	32	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	346	0	0	0	0	0	0	0	0	0
"msp_0062"	424	1296	260	74	268	11373	1274	332	0	61	0	267	0	5212	1951	0	15966	0	0	474	0	139	192	461	228	360	792	441	0	224	0	0	801	40	154	91	0	0	18	85	200	42	0	5674	2436	96	98	1820	1043	156	7	11	100	7	6166	791	1111	2256	7404	959	0	325	94	347	215	709	0	425	171	424	191	9	78	22	267	990	143	0	4	115	292	444	1218	1189	369	125	287	638	179	895	3413	1737	2620	4248	4469	1873	504	3240	5728	1222	4862	336	4758	534	2692	106	4393	57	0
"msp_0063"	0	0	0	13	0	0	0	24	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	13	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	589	151	0	0	0	0	0	0	0	0	0	4006	0	0	1334	0	0	0	19	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3095	0	0	331	0	0	0	0	0	679	0	0	0	0	0	50	602	37	0	117	43	143	0	7871	0	0
"msp_0064"	0	0	0	0	0	68845	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1742	0	0	0	0	0	0	1584	0	0	0	0	0	0	0	0	0	0	0	0	0	20	9	0	14	79	253	1038	112	252	14837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0065"	0	0	0	0	36	107	6	15	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	373	0	0	0	0	0	910	0	0	0	0	0	0	22	0	0	0	0	0	0	0	122	0	0	0	0	0	0	395	125	0	0	0	0	0	816	0	83	16	0	0	630	0	0	0	0	0	0	100	0	0	0	0	0	0	0	27	0	0	0	0	0	0	317	0	0	135	59	0	0	0	0	0	0	0	23	0	0	56	0	0	0	0	0
"msp_0066"	119	0	0	0	0	0	0	0	0	0	0	0	0	473	0	0	0	317	0	0	0	551	0	0	0	0	0	314	755	103	45	0	0	0	0	0	49	704	0	0	81	55	0	0	0	0	2567	23	487	17766	12624	25263	129	4	0	0	0	0	81	0	0	30	0	0	0	0	0	0	20	0	0	7192	884	0	0	0	0	16	0	0	0	0	1493	0	18	0	0	658	14	7	574	0	1078	0	16178	22	0	143	92	10762	247	0	0	0	35	0	0	120051	19
"msp_0068"	286	11	496	20648	27364	1961	538	5342	10756	7406	1378	33388	33	1755	62410	63426	48	7558	27891	26440	94	100015	20455	26320	0	50272	3173	43949	3712	1927	3983	57298	1866	62	3290	144333	4003	4928	803	8860	690	62544	0	1791	9468	30061	677	12266	195	52	219	3679	1655	5410	11086	18247	0	0	6799	19020	4069	0	4404	4574	0	0	99	4109	1559	26780	55053	21739	8188	1300	122795	24306	111881	29986	30718	52704	11607	17438	0	688	0	38596	49872	5162	6004	12026	0	25	529	275	0	1433	0	11310	4479	3027	30	8	1158	3740	36757	42908	0	110	8119
"msp_0069"	16824	15253	8131	3358	368	7859	4370	7434	13	165	0	761	179	16472	7155	0	55696	97680	10833	58871	42443	5375	754	44857	8083	2777	10394	5533	18967	52403	1286	2598	895	24293	215	4404	6801	636	192	2581	70163	3273	89	35214	8781	6373	12420	21040	71973	126607	48639	161027	1426	134516	35	1440	183840	27092	29139	92262	2324	4354	894	7644	20339	19055	471	40596	5100	7813	14628	1116	2788	62	1771	11653	10290	280	759	3863	10050	5332	12716	22973	4498	1150	3989	423	369	1490	108915	26344	20289	15581	24640	30084	11543	59861	68372	49899	57364	42571	7065	11669	10385	1550	28353	12345	13016
"msp_0070"	0	0	0	0	0	0	16471	0	0	0	0	0	0	14	0	0	0	98	0	0	0	0	0	909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32963	14	10	1059	452	19370	223	7	4384	0	2167	0	8013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1113	0	0	0	0	0	652	0	0	0	0	0	911	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0071"	168	4871	1582	15546	2218	39	16519	139	254	1331	164	12	790	1330	3919	1471	465	851	1676	912	56208	18689	1362	350	0	133	432	3147	0	1002	0	959	275	1046	0	1996	0	267	0	580	0	7122	1105	143	978	117	698	2763	0	0	370	14	90	1647	2167	1150	11	4033	5307	241	17	1521	2481	112	196	380	97	1593	3158	2436	6108	202	935	395	1527	431	519	1493	1865	3030	1971	469	801	1169	1632	871	2134	1378	1905	13774	0	1151	102	8	4802	0	5611	208	508	3998	25	11	600	2255	1807	779	0	7	21135
"msp_0072"	7291	4158	7496	5913	4717	0	1781	146	593	1991	273	8391	253	2124	4119	16276	731	7891	40419	21443	1860	18057	6324	29266	442	619	3340	22535	1011	57350	8848	458	675	20083	34	5497	879	167	7246	161	694	1832	10583	885	6200	12492	12642	16156	14122	41	2692	15	218	72	3888	2025	0	10513	636	39602	7381	38571	2688	129	11692	1990	7671	10464	10345	11364	21361	1387	22	2384	428	2098	6506	975	6314	2220	9765	23878	375	623	41215	7860	0	130	619	10796	8913	10179	3525	263	1315	329	4362	1709	39	7206	3208	0	333	257	6331	2875	0	60	6851
"msp_0073"	0	55	0	0	0	543	0	15	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	123	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	11	0	0	0	0	0	0	0	0	0	0	48	0	0	49	0	0	0	17	0	0	19	0	0	0	0	0
"msp_0074"	86	12533	2923	622	20	0	0	4415	7	126	0	0	29	0	35	667	0	0	0	0	1081	1446	14	0	0	48	7	0	0	23	0	40	0	0	0	0	0	69	0	150	0	7	0	0	0	1519	0	0	0	0	48	0	0	695	0	15	0	0	0	0	0	0	0	5142	450	50	0	1636	0	380	0	0	0	9	0	0	0	512	0	625	299	20	0	191	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0075"	19608	257	1388	307	58	80	1513	1354	0	184	19	6648	19	142	175	476	0	836	14806	2759	30470	17361	1432	0	164	1020	71	30523	5	7061	1034	1039	205	110	14	2702	50	83	581	54	0	26976	9	161	1125	17824	763	13398	176	9	49	416	170	4274	532	2296	10116	3644	657	17815	72	545	954	1344	9329	2546	20	13722	3883	615	4255	1286	3593	212	1735	594	6375	1228	4581	8482	9340	5367	1276	171	643	1232	1304	714	5040	26097	68	0	832	103	98	54546	265	0	417	51	83	0	217	1174	307	2697	0	16	252
"msp_0076"	213	285	103	1105	289	2610	160	110	10108	370	60	216	2714	175	136	328	17	527	158	649	351	541	202	48	143	2087	125	29	399	143	15694	9753	12301	2778	16345	181	20096	45915	46	1012	21051	553	11581	2290	2949	389	1922	170	220	305	287	606	28	3386	55	104	323	104	573	84	347	157	1443	129	3515	127	8744	320	1234	53	385	2320	1448	511	319	684	75	621	3850	80	150	194	65	387	158	156	346	88	259	135	1509	131	135	30	2145	61	992	421	351	500	606	0	170	95	740	1752	1055	55	478
"msp_0077"	679	0	0	74	0	0	0	225	14	40	0	0	0	0	0	0	0	0	0	0	116	0	11	3175	0	0	44	0	0	0	0	0	0	8	9549	0	0	0	0	410	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	4658	95	0	0	0	0	301	209	51	0	2898	389	0	0	0	0	0	0	0	0	3207	0	0	53	0	0	3512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0
"msp_0079"	446	816	77	6128	159	0	4155	270	13	5	0	102	18	2057	249	8826	12	4503	2849	3150	2048	934	143	3118	160	1443	562	3068	830	992	284	0	13	24662	86	1501	4749	9277	991	70	6628	668	3288	4003	0	792	17078	1255	6981	22595	8497	13	65	6	306	409	4	0	1132	1170	920	290	15	304	2362	57	0	946	2746	399	1085	0	10039	2405	301	920	219	11	408	867	311	113	1613	164	263	3179	4609	455	187	1317	9019	15370	0	8	2912	15	0	2687	894	3144	203	1153	861	4279	583	423	5	6	336
"msp_0080"	0	0	0	0	0	0	0	0	0	0	0	0	2048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15315	0	0	4503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0081"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4156	0	0	0	0	127852	7	8	42	168	432	2021	299	286	12827	0	0	0	0	2514	0	0	0	0	0	0	0	0	0	0	0	0	0	623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0083"	385	0	6	49	0	0	0	3	0	0	0	13	0	0	0	0	0	0	0	0	0	270	0	1347	0	0	0	0	0	0	0	0	159	18	0	0	0	0	0	0	0	0	0	0	0	0	18	291	0	0	0	0	20	8104	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	6	0	0	0	0	0	0	0	11	0	12	1122	0	0	0	0	0	0	9	0	356	1736	6	0	123	0	0
"msp_0084"	0	0	0	0	516	2374	0	0	0	0	52	1628	65	0	0	0	0	0	0	0	0	0	0	0	1515	21711	0	0	0	0	0	40483	8100	0	0	0	0	0	238	0	0	618	0	0	0	0	7424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1505	67	0	0	0	0	0	0	0	0	0	0	26279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0085"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	16	0	0	0	0	0	0	5	0	11	0	0	10335	0	0	0	1485	0	10	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	11643	0	0	0	0	0	0	0	0	0	29	0	33	0	0	16	0	0	0	0	30	0	0	324	0
"msp_0086"	122	18	0	62	0	0	0	28	0	0	0	14	0	118	28	259	172	5642	212	58	533	252	18	114	43	0	56	137	7	42	0	0	0	13	0	22	21	62	22	0	112	18	0	6	34	0	37	5	84	48	267	5998	96	3515	659	0	850	109	561	10	50	557	17	29	61	163	15	71	604	0	4	326	269	0	0	12	519	8	18	27	0	12	137	85	572	93	120	76	40	0	2575	46	16	694	2504	113	230	192	236	179	7447	1389	50	349	361	0	0	14438	24
"msp_0087"	4523	5962	0	5763	0	130	0	0	145	902	32	2873	2068	551	2297	2650	0	1960	12385	0	0	1526	317	0	0	0	0	6041	0	628	6722	0	0	0	0	0	12557	0	0	0	16110	2271	1777	0	0	6624	1242	8521	1237	54	26	60	293	50	64	2957	0	0	1958	0	26	0	0	0	0	0	238	17155	0	10767	33775	2221	0	0	749	14547	5061	1233	16601	0	375	32	0	6488	0	2103	0	230	409	1621	0	29	2593	80	162	0	882	0	1145	11	508	132	10748	883	827	14	4	0	0
"msp_0089"	992	4402	58	0	57	39	1007	3880	0	27	0	426	0	825	3604	7	0	0	115	697	0	0	0	919	0	16	9914	232	0	0	0	0	71	0	0	0	7	7	0	90	0	119	0	74	221	0	117	4253	544	630	227	0	0	0	0	55	0	1189	775	4457	0	0	0	3015	0	0	0	5	934	0	69	42	0	0	10	45	0	0	4	127	15	1492	425	0	0	0	0	0	809	30415	2508	263	157	128	5208	0	20286	0	0	11887	1440	270	3891	1109	4094	74	18045	0	287
"msp_0090"	5625	4369	847	7444	860	758	9967	209	0	387	0	83	944	19445	29814	7	18717	46636	0	22356	33467	8833	4704	12710	2546	5038	10391	38183	3053	2711	0	0	1139	1204	0	383	0	17	758	695	359	118	243	4803	15309	6204	613	19520	11	2909	8	20	389	23	21463	603	26403	22590	16744	18834	3105	8049	248	196	932	45092	8	13862	0	5332	4391	103	1780	9	39	12156	0	0	67	3831	11899	0	16537	5288	7901	0	27255	48	34167	7494	33474	23548	616	33771	54742	73799	38990	62414	54394	43586	18127	27776	40439	7941	5946	2739	61605	398	14684
"msp_0091"	0	0	0	0	31739	112	0	0	0	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	18	57	148	676	158	161	5790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26802	103	0	0	0	0	0	0	0	0	0	0	15949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0092"	0	0	0	334	0	0	988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	11	0	0	0	0	0	0	0	0	176	0	0	0	29	0	0	117	0	0	0	0	0	0	0	0	414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	381	0	0	0	0	29	0	0
"msp_0093"	15112	160	992	334	0	14	1681	700	0	0	0	0	85	1235	155	0	19	1941	0	1807	2006	27466	414	362	0	988	481	0	0	0	0	0	0	13	112	363	0	7	0	747	0	274	16	0	0	3003	68	2216	0	0	0	0	0	0	0	38	0	3542	0	1589	0	0	0	659	3424	0	6	8066	2422	283	0	0	1729	0	0	1887	0	3750	66	880	315	0	0	863	0	0	1142	169	1090	5808	10	0	0	15	961	0	1060	0	54	0	8	0	481	1712	667	216	0	0	0
"msp_0095"	0	237	51308	0	0	24806	72	0	30155	5216	847	0	18850	0	0	0	1023	19074	0	0	0	0	9872	0	0	0	0	0	0	108032	0	0	11677	0	0	0	0	0	2293	0	0	18946	0	0	25	0	236	4265	98	0	0	0	0	0	0	0	0	0	3355	0	2680	1391	0	0	0	0	0	0	0	0	0	0	0	0	18462	5364	10500	53085	308	67	0	0	19	0	1546	0	0	0	0	50076	0	13	58	2354	20	0	0	0	23108	4347	0	0	0	0	0	0	0	0	29100
"msp_0098"	0	0	7	0	0	0	34	0	0	0	0	0	0	10	0	438	0	0	0	3	0	7	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	24	0	0	12	0	0	0	0	357	0	25	0	17	5	555	0	21	128	0	0	0	0	0	52	0	0	0	0	0	0	0	48	0	4	0	0	0	0	0	0	145	0	0	0	11	5	12	0	20	199	214	0	166	0	5	0	44	0	20	0	16	0	7	0	99
"msp_0103"	30	0	0	0	0	0	0	28	11	0	0	7	0	85	0	14	111	44	9	11	13	17	0	0	36	12	8	12	26	14	194	90	278	77	361	10	13	65	0	8	8	0	24	86	0	0	0	0	0	0	6	133	0	173	11	0	750	0	29	8	0	17	11	26	29	37	684	0	29	15	76	287	3034	0	0	79	16	310	25	0	0	0	0	0	17	0	0	29	30	0	284	68	0	40	67	58	51	133	4	239	2303	53	71	41	55	0	14	519	9
"msp_0104"	21	0	0	0	0	0	7	0	0	0	0	0	0	155	0	4	0	0	34	0	0	51	0	20	0	0	910	0	0	0	0	0	0	0	0	0	0	0	0	20	0	16	0	0	16	0	0	0	0	0	6	0	0	0	0	0	0	9	0	5	0	0	0	0	0	0	0	8	0	15	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	9	15	0	0	918	0	0	139	3099	0	77	0	54	0	0	0	153	111	95	0	11	0	0
"msp_0105"	0	0	0	0	3727	487	0	0	15	54	834	0	0	0	2711	0	33610	0	0	0	0	0	242	431	0	0	12666	0	0	0	0	0	4823	0	161	777	0	0	3001	0	0	216	0	0	0	11357	3318	107	159	0	0	0	31	0	0	0	0	0	0	0	72206	1714	2557	0	0	29380	0	0	0	0	32	0	0	207	18013	4062	6083	0	0	0	2910	3567	1735	0	1748	126	0	0	0	41462	0	0	16034	0	13644	0	232	0	0	0	15	0	43	354	17182	6167	27871	0	0
"msp_0106"	0	0	0	0	0	2644	0	1533	0	0	0	0	15	0	0	12	0	0	0	0	0	0	2038	0	0	40	2364	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	5	35	0	0	312	0	0	0	0	0	0	0	1561	0	0	0	0	0	1667	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	2439	0	0	0	0	0	0	0	0	107	0	0	0
"msp_0107"	145	8	17	148	77	134	164	49	470	38	0	140	1168	18	11	15	0	319	133	117	21	7	0	425	17	248	115	22	398	576	4024	26	12	3065	2076	9	3394	1905	6	316	1288	7	14986	10413	18	60	261	162	9	48	370	2056	20	1805	205	6	121	138	5893	779	0	9	321	51	2554	12	17439	15	436	29	57	2758	37	18	5	100	23	86	518	10	17	0	0	352	7	0	28	8	19	365	773	442	5	7	23	5	720	504	113	800	9	0	88	125	40	0	859	163	50
"msp_0108"	2773	124	29568	9	5812	167	5	0	0	0	0	0	0	0	4	0	0	0	0	15	71	0	12702	0	19132	137	6	0	0	429	1454	0	714	1021	0	334	155	66	7225	13	1025	40891	0	0	10	40	0	3	17	0	15	0	1149	0	0	0	0	387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	8	0	0	0	0	2201	68	9	100	0	0	0	0	0	0	0	0	0	48	0	0	0	0	61	0	2008	0	0	246
"msp_0109"	0	0	0	36	0	14	0	27	0	0	0	33	10	34	0	0	9	4	8	7	8	0	0	32	237	0	0	7	0	0	0	0	146	507	0	0	0	7	0	51	0	49	26	244	0	0	9	0	0	0	23	395	0	1402	0	0	119	27	651	0	0	11	27	33	41	188	645	0	28	0	25	0	786	0	0	0	0	0	43	0	7	0	203	23	12	0	0	106	21	0	184	0	146	128	143	18	40	42	30	65	0	84	20	26	13	0	10	26	0
"msp_0110"	1102	1642	341	145	287	1012	2002	517	88	31	0	12	161	5021	1639	10020	6313	0	2682	3340	2027	493	262	1706	621	971	0	3876	0	381	97	1008	592	413	37	472	0	181	746	269	0	0	0	4928	4337	2005	6112	775	3480	3300	2880	9	130	7680	2558	37	1597	0	11018	1182	10935	223	0	501	235	1428	0	1326	581	765	910	1551	68	62	339	2765	436	0	504	365	559	8	93	403	179	1270	251	1756	233	0	12465	2331	5586	4155	4421	2904	781	9598	3435	12322	1859	2343	1984	6040	2897	53	10679	2385	2190
"msp_0111"	0	0	0	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	620	341	0	0	0	0	0	1430	0	95	0	0	0	0	0	0	0	17605	0	4	12	39	0	5	0	0	601	37	1266	10	1626	0	0	0	0	22	0	0	0	0	0	0	0	6343	0	0	0	0	2323	0	0	0	0	0	1232	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	5	501	0	0	0	0	0	0	0	1326	0
"msp_0112"	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	20	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	13	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	30	0	0	0	19	0	0	79	0	31	0	0	0	0	0	0	0	0	0
"msp_0113"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	7	0	0	0	0	0	494	0
"msp_0114"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10664	0	0	0	898	0	411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4917	0	0	0	0	0	0	0	0	0	314	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2478	0	0	0	0	0	0	0	0
"msp_0117"	0	0	0	0	0	691	0	0	0	0	0	0	0	9	2959	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	59	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	207	558	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
"msp_0118"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0120"	0	0	0	0	0	616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
"msp_0121"	0	34	709	0	1366	825	954	134	29	490	16	4744	0	42113	3325	0	98363	0	0	0	0	0	1519	418	0	614	0	9912	0	1566	0	6502	1224	0	0	1145	0	0	0	0	0	0	0	0	0	0	1465	7534	0	0	20	20	154	28	48	2497	0	9228	8560	0	0	2022	3574	98	0	0	0	0	0	7873	0	0	0	167	8150	3100	17846	0	862	0	734	0	1336	0	1608	0	414	14418	633	2073	0	1859	0	130206	0	45042	30715	0	0	0	75	35	4923	13541	296	554	16974	0	0
"msp_0123"	0	0	0	0	0	0	0	62528	0	0	56	3896	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68310	0	0	0	0	0	0	0	0	0	4803	48	0	0	0	0	0	0	224	0	0	0	46896	0	0	0	0	0	59	47846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0124"	0	3603	3902	1065	35062	1027	19736	2159	69274	14441	4621	3550	127161	7600	12581	0	22	0	5417	13189	72535	20906	3804	907	2213	8284	6768	7298	8	2909	32274	9707	5158	161667	2650	7053	0	1442	2576	185272	0	11727	0	0	0	26598	4439	7995	6225	7	209	22	114	15	1794	892	0	3531	2061	11698	3258	48383	216349	1440	42355	976	24	42910	49246	1822	6755	0	17232	791	10292	20449	16923	0	41542	23111	28040	25909	10995	0	51056	506	40423	0	12495	6248	0	9575	3003	412	20	815	0	6996	0	1296	4201	255	38876	36102	11431	28138	6839	0	835
"msp_0125"	1197	5269	4983	1648	5221	0	4533	282	302	115	78	235	551	0	995	0	86	0	710	1705	2498	5410	1353	268	2187	2283	341	1518	552	2681	0	151	19	760	105	682	254	7978	1099	1390	7	495	3762	877	521	2265	319	8517	193	0	515	37	12	0	146	98	47	4196	566	637	1044	597	301	197	5439	129	0	2483	10718	556	1173	2329	85	142	280	876	855	0	1548	8132	78	1035	2425	3084	584	315	1434	206	1847	1339	0	451	84	219	1041	906	8232	22	872	152	122	7	1061	1116	556	779	191	8	762
"msp_0126"	781	776	838	16591	6	0	6693	866	5521	97	0	1149	0	2723	213	3034	6784	738	26	10741	2015	967	199	2403	274	36	141	402	93	92	550	2065	51	5897	0	29	456	844	0	146	1199	2430	764	212	803	269	1749	332	180	303	271	186	175	10984	681	7	41	359	370	942	10	1370	747	815	533	5378	37326	413	8188	2241	2453	3980	2952	0	1249	591	336	2055	774	0	908	1103	1334	115	1607	0	7	423	948	3242	4342	1387	2378	6775	33323	8323	6629	1488	534	12711	4450	129	772	941	22656	241	4907	7	38
"msp_0127"	0	8765	647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	686	0	0	0	0	0	0	0	0	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2162	0	6385	0	0	0	0	0	0	0	0	0	170	7472	0	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
