"MSP"	"ERS2637868"	"ERS2637867"	"ERS2637866"	"ERS2637865"	"ERS2637864"	"ERS2637863"	"ERS2637862"	"ERS2637861"	"ERS2637860"	"ERS2637859"	"ERS2637858"	"ERS2637856"	"ERS2637855"	"ERS2637854"	"ERS2637853"	"ERS2637852"	"ERS2637851"	"ERS2637850"	"ERS2637849"	"ERS2637848"	"ERS2637847"	"ERS2637846"	"ERS2637845"	"ERS2637844"	"ERS2637843"	"ERS2637842"	"ERS2637841"	"ERS2637840"	"ERS2637839"	"ERS2637838"	"ERS2637837"	"ERS2637836"	"ERS2637835"	"ERS2637834"	"ERS2637833"	"ERS2637832"	"ERS2637831"	"ERS2637830"	"ERS2637829"	"ERS2637828"	"ERS2637827"	"ERS2637826"	"ERS2637825"	"ERS2637824"	"ERS2637822"	"ERS2637821"	"ERS2637820"	"ERS2637819"	"ERS2637818"	"ERS2637817"	"ERS2637816"	"ERS2637815"	"ERS2637814"	"ERS2637813"	"ERS2637811"	"ERS2637810"	"ERS2637809"	"ERS2637807"	"ERS2637806"	"ERS2637805"	"ERS2637804"	"ERS2637803"	"ERS2637802"	"ERS2637801"	"ERS2637800"	"ERS2637798"	"ERS2637797"	"ERS2637795"	"ERS2637794"	"ERS2637793"	"ERS2637792"	"ERS2637791"	"ERS2637789"	"ERS2637788"	"ERS2637787"
"msp_0319"	0	0	0	0	0	0	0	0	0	0	1865	0	892	0	0	23	0	0	0	33	0	0	0	0	0	16131	0	0	0	0	0	0	0	858	0	113	0	10	0	0	0	0	0	0	0	0	4127	0	757	0	72	0	0	0	0	2642	0	1314	21	0	949	0	0	0	0	0	0	5	0	0	0	0	28	0	0
"msp_0322"	0	0	0	0	0	0	0	0	0	0	1683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6362	0	0	0	0	36	0	0	0	0	153	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	508	0	0	0	0	0	4723	40636	0	0	0	0	0	0	0	8038	0	0	0	6999	0	18	0
"msp_0324"	0	444	187	0	66	1799	0	0	0	0	0	0	0	0	0	0	102	0	0	0	27	0	0	0	42	0	423	0	0	0	0	0	0	0	261	658	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	299	0	0	124	0	0	56	83	0	0	0	0	0	0	288	417	0	0	0	0	0	171	0	0
"msp_0325"	0	0	0	0	0	0	0	0	0	0	8	5059	0	0	0	595	0	0	0	0	0	3452	0	0	0	0	0	0	0	0	0	0	0	1037	0	0	0	187	0	0	6019	3339	0	0	0	8	0	0	0	578	0	0	0	0	0	9661	0	0	0	0	0	11	0	257	0	0	0	344	0	0	2263	0	0	0	0
"msp_0326"	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0331"	886	1576	2882	3031	487	1315	9795	1557	7	478	439	190	498	398	528	154	801	1148	677	1329	503	9040	2076	404	3265	72	364	2802	724	158	11022	1353	228	45	3318	699	1251	541	6405	753	255	2748	833	1059	944	186	19	0	80	87	12	349	1222	453	46	1057	76	583	2123	734	44	898	3307	1796	42	6222	82	0	176	1564	257	493	521	159	330
"msp_0334"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0335"	0	0	3544	790	319	0	0	0	8	0	35	0	118	0	0	0	369	0	0	0	0	0	0	339	96	0	0	0	0	0	0	146	0	0	13124	1862	0	0	0	2105	340	0	0	0	370	213	472	0	0	131	0	0	911	0	0	479	0	0	0	0	0	0	0	0	0	0	0	0	321	0	0	0	6	0	0
"msp_0337"	129	590	1941	75	0	0	36	21	0	0	30	392	27	136	591	158	47	0	47	1132	111	178	704	0	100	2894	1981	35	467	17	0	836	0	175	85	68	277	785	184	0	0	0	348	133	0	502	78	0	1997	1403	650	716	482	511	7	19	49	284	153	2657	108	139	74	0	1313	1106	162	21	50	0	1091	102	61	0	15
"msp_0340"	21	184	43	141	0	66	267	26	0	186	179	43	62	41	101	1009	30	29	44	199	615	184	259	173	1152	23	159	132	130	12	164	75	112	1124	94	367	137	202	218	103	227	78	595	101	1797	66	39	0	88	634	75	61	126	608	119	39	31	60	215	4246	11	35	26	151	100	315	23	70	0	141	0	117	33	150	56
"msp_0341"	0	0	0	0	0	0	0	17	135	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	133	0	0	0	0	33	0	0	0	0	0	0	0	0	1215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	153	9	0	0	0	0	38	0
"msp_0342"	0	2583	0	548	0	0	0	0	0	0	0	0	0	0	0	0	0	2838	0	64	0	0	0	0	0	0	0	0	187	0	4882	0	0	0	0	338	0	0	69	0	0	0	0	0	14	0	0	0	0	0	0	0	242	0	0	0	0	0	0	0	0	0	2766	248	0	0	0	0	0	0	157	0	0	0	0
"msp_0343"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	387	0	0	0	0	0	0	0	0	0	0	0	0	9704	0	0	0	0	0	0	0
"msp_0345"	0	0	0	0	0	0	0	0	0	0	7684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19012	0	0	0	0	0	0	5184	0	1738	0	4047	0	94411	1842	0	0	0	0	0	0	0	0	0	0	7995	0	0	2922	0	16	1037	20	0	659	109	0	0	0	0	6688	0	0	0	62	21	0	29	0
"msp_0346"	2074	2448	6271	1444	8982	3232	947	1858	7	0	6239	3543	3342	526	1115	604	3016	0	24	5453	38	414	859	2161	2582	406	656	555	2618	2142	13543	2519	815	941	1535	0	3087	8903	7615	2551	3257	3341	7350	1381	0	3945	82	111	1015	1107	23	1499	1485	3150	547	6465	2310	671	3499	886	439	1508	23	178	407	4586	1356	30	16793	4867	4308	1037	1769	1480	8605
"msp_0347"	0	0	0	9	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	15	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	409	13	2586	0	0	0	15	0	0	0	0	498	0	0	0	0	0	0	0	0	0	0	0	2458	0	0	0	0	0	0
"msp_0348"	0	0	0	0	0	0	0	0	0	0	2914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	1356	0	224	715	377	0	0	0	1141	1654	485	843	0	0	467	0	0	0	0	0	869	2138	0	0	0	785	313	0	0
"msp_0350"	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0352"	2342	0	14	4582	167	0	0	4455	14	16522	0	0	25	0	0	0	0	0	0	0	32	0	0	0	0	0	577	0	20	0	3071	0	0	0	0	4225	0	0	0	0	0	0	0	0	0	0	0	0	1887	2443	202	0	0	0	0	7226	0	0	0	926	810	0	0	0	12403	0	0	4296	0	0	0	1131	0	0	0
"msp_0353"	0	167	0	0	0	100	7	0	0	8	2074	0	74	155	0	134	0	0	0	189	1369	316	411	181	222	266	30	0	250	7	24	1148	57	289	0	13	0	273	0	3193	21	273	132	0	82	334	211	0	0	0	0	96	713	164	124	0	657	122	60	0	0	334	0	3027	0	53	618	13	0	0	0	104	219	875	0
"msp_0356"	747	1009	94	10767	104	10897	11661	917	0	1277	1650	1074	3188	4383	1643	292	272	0	0	3977	2867	0	3495	2620	0	421	1000	3333	11985	176	820	4006	2651	257	3752	264	2000	1534	0	10264	4833	693	478	19	1643	763	1744	0	256	357	82	828	2174	230	166	5937	1467	1839	2831	636	224	657	0	2233	254	3770	177	9806	126	767	77	1388	3929	2117	89
"msp_0357"	342	0	0	3110	248	2159	0	0	0	0	0	126	271	0	0	0	980	0	0	2864	0	0	0	1839	951	0	0	0	0	121	0	0	0	0	2754	0	0	0	0	0	0	456	0	0	5097	0	0	0	0	0	0	0	0	0	0	1831	675	0	1287	0	0	0	0	0	0	0	0	0	0	0	312	0	110	185	0
"msp_0359"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2258	0	0	0	0	0	11	0	0	0	6618	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0360"	0	168	0	0	0	86	67	9	0	0	0	0	15	0	67	0	0	0	26	178	0	26	42	57	53	0	0	0	50	0	238	0	0	0	0	21	61	24	403	43	0	38	0	0	271	0	0	0	0	0	0	26	65	0	32	0	20	0	48	0	0	15	0	111	84	0	0	0	41	0	162	16	0	13	0
"msp_0361"	59	0	0	0	0	26	550	0	10	0	1276	0	0	32	0	39	39	0	0	0	3223	0	0	0	0	94	0	0	0	0	0	174	0	165	0	2101	0	0	0	0	56	0	0	0	0	0	269	0	166	165	41	58	0	0	33	111	0	0	0	0	55	852	0	11	588	0	62	36	0	0	0	185	0	0	0
"msp_0362"	63	0	12153	13	0	0	0	266	0	0	0	17	0	682	0	0	122	0	14	0	0	0	8	0	0	0	327	0	15	374	0	0	24	0	151	0	0	0	0	0	0	44	0	317	0	1142	26	5574	122	0	17	122	87	0	19	0	300	133	0	35	18	20	0	0	8	0	0	5	2936	0	0	7	0	31	16
"msp_0364"	13	85	0	0	0	58	450	0	0	496	16	0	0	42	81	20	0	0	19	80	228	336	25	49	61	26	119	0	128	0	212	24	0	115	0	208	8	0	692	337	0	26	0	0	137	0	15	0	0	0	0	14	62	11	197	30	0	11	18	18	0	17	0	469	0	287	67	186	12	89	16	0	21	57	13
"msp_0369"	0	0	0	0	0	0	0	0	13	0	0	0	0	0	1938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	3631	0	0	0	0	1564	0	2015	0	0	0	1139	0	0	0	0	0	3043	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0372"	0	0	0	0	0	0	185	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0373"	209	0	0	0	0	10	60	11	0	0	8371	0	22	52	0	39	0	0	0	0	22	0	0	0	50	1499	22	0	0	6	0	0	19	122	55	196	19	0	9	47	9	24	0	0	9	14	120	1148	157	132	287	1962	0	57	295	19	46	99	115	111	74	1075	13	0	13	0	142	1177	68	0	0	20	23	59	0
"msp_0374"	0	9	7	1647	2225	2333	2147	1656	80	3091	4406	5279	3913	2664	4441	3652	5205	0	19024	4285	583	0	28	0	0	853	2347	4200	464	16729	18827	8085	1043	829	710	48	0	5450	0	9282	4111	3343	2874	19467	395	20501	334	0	2342	7488	10150	6344	323	2593	1548	8681	1414	7025	0	1538	1241	861	9129	405	663	12816	429	33	369	19219	3106	3299	92	3781	14299
"msp_0375"	0	0	0	25	0	0	0	0	0	0	12	262	0	4448	4597	0	0	0	0	1123	670	0	0	0	3583	0	7497	0	206	0	1390	0	388	2055	0	0	0	0	0	0	0	0	4673	0	2246	340	0	0	0	427	0	0	0	0	44	0	700	871	10	0	0	0	0	13711	0	0	0	0	7455	0	20	0	0	16	242
"msp_0378"	18	0	0	0	0	7	0	582	0	253	0	0	663	188	1780	191	0	0	0	146	0	1380	10	0	1126	0	219	0	0	318	0	96	1875	0	192	148	0	16	0	0	39	0	2109	0	0	0	1548	0	0	0	0	0	635	117	303	0	433	2354	1687	0	0	143	0	421	16	726	1202	0	162	0	0	0	0	51	0
"msp_0379"	15	0	18	2917	0	0	84	17	0	0	0	0	0	0	0	0	0	0	0	0	0	1292	2494	0	0	0	0	15	0	0	0	89	0	0	34	0	1658	56	65	0	17	118	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	443	0	0	0	0	84	108	0	81	117	0	0	72	0	0	0
"msp_0381"	211	0	0	0	84	4332	23	0	0	0	0	0	591	99	1022	0	112	0	250	433	127	84	157	0	89	519	835	0	620	0	320	2626	61	739	0	101	273	214	17	1715	340	0	165	159	0	0	228	0	452	309	52	126	835	0	7	0	71	780	1119	0	283	2158	0	3889	919	248	488	127	0	0	0	636	218	0	0
"msp_0383"	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21330	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0385"	0	0	0	3117	665	0	14	23	0	57	0	0	0	0	26	0	0	0	0	0	56	2451	27	0	0	0	0	0	470	0	0	0	22	0	50	651	235	16	81	0	0	0	0	0	494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0
"msp_0386"	0	0	0	112	0	0	0	0	0	3957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	70	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	2693	0	0	0	29357	0	0	6743	0	0	0
"msp_0388"	5788	97723	22002	7	8648	15990	846	9630	52	30359	4092	44765	8184	5964	35810	12731	937	59	51382	3123	140	65	20	24388	5101	1471	7374	747	14920	16374	9173	1783	25289	3196	5974	15037	12890	5325	34917	26436	9441	93967	16210	1049	1403	33684	781	1914	43323	11092	1722	18683	8455	40512	6368	122516	54784	1992	16968	328	4314	1572	9605	2319	5833	254	11765	110	1181	21842	1033	22696	3612	53061	17850
"msp_0389"	17542	823	1119	1824	3329	14061	239	17201	53	237	1361	3376	2894	7029	55	538	4718	0	25069	2782	65	1567	123	55211	3460	2135	7070	120	2349	20453	5122	6099	961	3158	8468	968	4104	3385	71497	32717	6995	11813	22163	12218	2926	6520	1457	0	2284	5687	474	4748	11903	12256	3737	2792	5943	2912	9685	624	7180	2242	1620	21276	332	5419	346	399	1939	17520	3076	4486	1249	15860	26834
"msp_0391"	0	5	7	0	0	78	191	0	0	189	16	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	383	0	0	0	0	0	0	1620	0	1215	0	0	0	501	0	0	912	0	22	0	0	0	0	0	0	0	0	0	0	0	0	323	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
"msp_0392"	0	0	0	0	0	0	0	0	16	0	169	0	553	0	0	463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5389	0	0	25	0	828	0	0	0	479	15	2281	0	0	31	267	0	0	0	720	0	0	542	0	0	0	3362	0	0	0	0	868	704	0	0	0	0	0	0	0
"msp_0396"	537	3402	344	509	57	1546	4888	1032	6	1071	380	118	708	675	798	728	0	0	792	1835	0	578	110	299	227	0	0	1057	614	1257	358	873	43	47	1085	851	637	62	3363	6589	230	829	0	674	578	681	17	0	27	274	0	36	541	239	32	1742	123	48	39	0	33	0	662	289	509	1786	663	5	19	1479	882	404	0	1977	1311
"msp_0397"	35	0	0	0	0	78	0	0	0	0	139	0	0	0	0	141	0	0	0	0	0	0	0	0	0	317	0	0	0	0	0	0	0	1544	0	0	0	0	0	322	0	0	0	0	0	0	0	0	0	534	0	0	0	0	93	15	0	25	0	0	0	288	0	12	0	0	718	23	0	0	0	0	0	0	0
"msp_0398"	0	0	0	0	0	3288	0	0	39	2125	3201	0	211	0	0	5190	0	0	6	2142	28890	0	0	0	0	4334	0	0	6834	15	36	0	0	0	0	13401	6	750	30	0	3459	0	0	6	0	0	4033	0	0	536	28	424	0	0	17041	0	15	4750	0	0	0	3360	0	4141	3	0	119	21639	0	0	0	0	0	364	0
"msp_0401"	0	0	0	0	0	17	0	0	0	104	0	0	0	0	29	0	0	0	0	0	1059	0	0	0	0	0	10	0	3284	7	0	0	0	0	0	60	0	9	0	0	0	0	0	0	32	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	865	0	0	0
"msp_0403"	0	0	0	0	0	0	0	0	42	0	0	11	0	120	0	464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	600	0	0	0	0	0	0	0	0	0	136	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0404"	944	0	180	0	0	1036	4494	0	30	0	1798	0	75	131	0	2043	22	0	0	820	28	0	0	0	0	1048	3126	0	0	76	0	3846	672	40	0	8058	0	513	13	0	24500	1166	0	0	0	0	2659	0	242	1607	312	1576	0	0	5449	1395	736	1656	2633	0	606	1413	0	14301	0	0	70	49	0	0	0	1507	0	26	0
"msp_0405"	0	0	0	4285	0	0	0	0	0	0	0	0	0	0	0	2876	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	451	0	0	0	2254	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1114	0	0	0	0	0	0	0	0	0	316	0	0	0	0	0	0	0
"msp_0407"	5851	0	0	90	0	5	0	0	25	0	2650	477	0	0	0	66	1514	0	0	0	31167	0	0	0	1211	291	793	66	27	876	0	8	0	64	29982	4397	0	0	0	0	2294	0	290	2878	4998	1559	0	0	817	495	1651	741	0	0	2764	6916	8946	21	6063	382	212	0	0	0	44	0	226	0	0	1406	0	901	16	1650	69
"msp_0408"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	64	0
"msp_0409"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0418"	0	0	0	0	0	9801	0	0	0	0	0	0	352	0	0	0	0	0	0	0	13	0	172	0	0	36	0	0	0	9	0	0	0	0	0	21	0	0	24	2169	30	14	0	0	0	27	81	0	2586	74	32	99	143	0	488	0	0	331	0	50	0	2246	0	76	0	0	1246	43	0	0	0	0	42	236	0
"msp_0419"	0	665	2449	518	0	7667	0	363	0	0	0	12	439	0	1452	0	553	0	15	0	0	8022	0	0	0	49	0	0	0	4080	0	527	0	0	0	0	0	3964	2278	0	1218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2011	0	0	907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1307
"msp_0422"	434	0	424	319	0	0	0	485	0	55	0	72	724	349	0	85	2075	116	27	0	0	31	47	0	0	77	26	96	28	833	0	113	360	322	89	0	8	0	27	122	0	39	146	0	159	265	98	254	105	0	311	437	764	673	62	0	0	144	26	257	541	331	0	0	47	80	41	130	627	25	1698	29	0	0	33
"msp_0423"	12	0	0	0	0	0	0	0	0	9	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	27	0	0	10	0	0	9	43	0	0	0	0	14203	0	0	0	0	0	0	0	0	26	0	0	0	0	9	0	0	73	0	684	0	367	0	0	16	0	0	0	0	0	0	222	0	0	0
"msp_0424"	94	0	0	3	0	328	1246	0	0	0	373	0	60	66	0	104	0	0	0	67	1490	0	76	0	0	48	168	0	0	0	0	40	0	59	0	692	0	0	0	0	628	13	0	0	0	19	404	0	60	123	268	223	0	0	181	217	39	382	301	0	48	118	0	580	4	103	110	450	0	0	0	222	159	0	0
"msp_0425"	0	0	0	820	0	10	94	0	0	1293	0	0	340	141	0	0	0	0	0	0	0	2450	0	0	0	0	448	1775	2166	126	530	0	348	0	1210	10	1923	1035	1245	0	0	33	118	0	0	0	0	0	0	0	0	0	233	0	0	0	0	0	0	0	0	0	0	0	0	1257	0	0	0	0	0	0	0	1580	0
"msp_0429"	0	0	0	0	0	17	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	505	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0430"	18	634	80	549	0	0	29	136	0	13	99	0	406	111	1122	124	0	0	0	43	0	768	35	53	43	0	794	0	135	117	23	389	42	0	32	0	0	674	1397	0	185	288	0	143	0	68	193	0	0	23	0	451	418	154	1465	55	2256	220	822	0	0	1460	0	7614	0	549	32	0	0	0	193	19	58	0	0
"msp_0431"	56	0	221	0	1354	0	0	0	0	0	0	0	667	0	0	0	4103	0	0	0	0	0	0	4615	0	0	0	0	0	784	0	1517	0	0	0	0	0	828	45	0	28	0	90	0	0	0	1581	59	321	336	0	0	0	4461	0	0	0	0	0	0	0	0	4985	0	0	0	0	0	0	0	4409	0	0	61	490
"msp_0432"	0	207	15	131	0	279	47	30	0	155	0	0	133	36	187	51	0	0	0	370	47	0	0	53	90	0	509	0	0	0	243	150	199	0	58	181	75	78	0	423	336	254	0	0	236	0	141	0	0	0	0	178	91	30	0	110	57	39	135	1590	0	0	0	2332	0	62	0	0	0	0	0	0	1102	151	0
"msp_0433"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266	0	0	0	0	0	0	0	0	0	0	0	4478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0
"msp_0435"	0	33	35	7985	0	7	142	28	0	142	0	0	0	0	405	0	0	0	0	0	270	287	0	85	0	0	13	1442	766	8	0	14	0	0	57	48	5	46	3936	0	1433	0	33	70	163	0	0	0	0	0	0	0	121	0	0	13	0	0	17	0	0	0	0	25	26	99	0	0	0	0	23	55	0	0	0
"msp_0436"	2127	1996	1274	5389	1140	611	164	1082	598	38	660	1246	3472	106	591	949	274	42	469	1715	13	3125	4009	245	301	1597	390	16516	2296	1387	702	1418	618	184	2550	9804	1577	2680	18	437	975	934	365	2601	3972	4855	1263	191	300	1759	7510	2718	208	815	1809	725	216	722	1127	61	404	681	451	127	2640	6238	1717	915	2097	1308	1312	3290	181	68	1625
"msp_0437c"	0	10	0	8	0	0	0	10	6	8	0	0	16	0	0	0	11	0	0	0	6	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	15	0	0	14	0	0	0	69	0	0	21	0	0	0	19	0	0	0	51	9	0	0	0	0	26	9	0	54	7	0	0	0	0	0	0
"msp_0439"	0	0	0	1687	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	628	0	0	0	0	0	0	0	0	0	0	0	0	0	210	0	8357	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	360	0	0	0	0	0	0	0	0
"msp_0442"	0	109	0	26	0	2276	199	0	0	67	34	0	111	60	21	53	0	0	0	500	96	0	20	919	27	0	116	0	1675	0	0	16	67	33	52	182	9	39	0	78	30	0	0	0	376	0	55	0	0	21	0	40	1039	12	541	55	10	133	46	0	0	17	0	672	22	18	219	36	0	0	0	58	34	15	0
"msp_0446c"	0	10	0	0	0	0	0	7	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	25	0	0	0	0	28	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	14	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0448"	14	27	0	135	0	38	0	16	0	0	0	0	26	35	265	173	0	0	0	34	8	1122	64	0	0	0	279	0	6	0	0	26	0	58	0	0	0	183	0	0	75	100	0	0	44	0	0	0	22	0	0	18	90	16	4	6	0	26	14	0	0	19	0	0	0	40	0	0	0	0	40	56	201	0	0
"msp_0449"	40	47	0	332	0	60	75	199	0	0	0	0	0	63	395	14	0	0	0	27	252	0	0	112	0	920	0	0	351	6	0	256	33	221	0	153	145	14	0	81	0	0	0	0	99	128	25	0	0	0	0	52	0	149	14	226	190	806	18	0	0	375	0	464	0	39	16	184	0	0	0	19	35	1299	0
"msp_0450"	0	0	0	0	0	37	0	0	0	0	0	33	0	39	0	0	0	0	0	0	0	0	0	0	0	407	92	0	0	155	0	0	0	0	7	0	0	0	0	109	845	0	0	0	0	0	0	0	0	134	612	0	0	0	0	0	0	260	0	48	110	0	0	0	0	0	0	0	0	0	0	0	0	83	0
"msp_0451"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	823	0	0	1749	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0
"msp_0452"	501	0	0	0	0	0	11311	0	11	0	1080	0	1002	509	311	1606	0	0	0	2152	13891	0	0	0	0	4368	884	0	0	0	0	0	0	445	0	2902	14	2445	51	6567	0	0	0	0	0	155	2463	0	699	1165	195	0	0	0	2725	1043	339	222	2174	3637	578	7297	0	0	0	0	521	1931	0	0	0	242	0	11	0
"msp_0453"	0	0	0	0	0	0	0	0	0	0	257	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6415	0	0	0	0	0	0	89439	0	0	1997	0	0	0	0	0	0	0
"msp_0454"	254	0	0	0	0	0	0	154	20	0	0	20	0	59	114	0	0	0	0	0	0	0	0	650	0	0	14	0	0	0	15	0	32	1993	16	0	0	0	0	47	0	0	2878	2141	0	649	0	0	0	0	0	0	223	19	0	0	120	0	0	251	0	0	0	15	0	0	0	0	12	2299	132	42	0	46	0
"msp_0456"	1030	0	2105	127	554	1281	3440	1028	6	303	881	3192	1199	1722	837	630	1015	0	285	1598	35	0	76	0	0	291	4224	307	4	2543	38	89	1662	754	1181	667	0	1150	11	5795	2688	3250	760	997	54	1258	249	0	550	1756	1225	1574	663	224	109	4346	1017	559	4721	82	730	1003	1730	1024	0	955	1708	0	1048	547	1894	2949	835	9852	2232
"msp_0457"	669	0	2219	376	2039	2273	0	2031	9	0	4397	0	3081	1434	3879	3011	1615	0	3445	0	33	0	69	0	13479	1089	2197	54	1343	11159	10253	2761	2065	6404	27	1245	0	7026	35	11294	3885	2725	22	1640	0	2178	5385	0	2660	3183	2184	3084	8740	4023	1350	15563	1611	829	2359	146	1121	3589	5588	0	185	0	1122	852	489	0	8402	2524	2126	10268	42018
"msp_0458"	0	0	0	10892	0	10	0	0	0	0	0	57	0	0	507	0	30	0	0	0	0	0	0	0	0	3045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	3789	0	44828	0	0	0	0	0	0	0	0	55261	0	0	0	0	0	0	0	2110	0	0	0	0	0	0	0
