"MSP"	"ERS848745"	"ERS848744"	"ERS848743"	"ERS848742"	"ERS848741"	"ERS848740"	"ERS848738"	"ERS848737"	"ERS848736"	"ERS848734"	"ERS848733"	"ERS848731"	"ERS848730"	"ERS848729"	"ERS848728"	"ERS848727"	"ERS848726"	"ERS848724"	"ERS848723"	"ERS848722"	"ERS848721"	"ERS848719"	"ERS848718"	"ERS848717"	"ERS848716"	"ERS848715"	"ERS848714"	"ERS848713"	"ERS848710"	"ERS848709"	"ERS848708"	"ERS848707"	"ERS848706"	"ERS848705"	"ERS848704"	"ERS848701"	"ERS848700"	"ERS848699"	"ERS848698"	"ERS848695"	"ERS848692"	"ERS848690"	"ERS848689"	"ERS848688"	"ERS848686"	"ERS848685"	"ERS848684"	"ERS848683"	"ERS848682"	"ERS848681"	"ERS848680"	"ERS848679"	"ERS848678"	"ERS848677"	"ERS848675"	"ERS848673"	"ERS848672"	"ERS848668"	"ERS848666"	"ERS848665"	"ERS848664"	"ERS848663"	"ERS848661"	"ERS848660"	"ERS848659"	"ERS848658"	"ERS848656"	"ERS848655"	"ERS848654"	"ERS848653"	"ERS848652"	"ERS848651"	"ERS848650"	"ERS848649"	"ERS848647"	"ERS848646"	"ERS848645"	"ERS848642"	"ERS848641"	"ERS848640"	"ERS848638"	"ERS848636"	"ERS848635"	"ERS848633"	"ERS848631"	"ERS848630"	"ERS848629"	"ERS848627"	"ERS848626"	"ERS848624"	"ERS848623"	"ERS848622"	"ERS848621"	"ERS848620"	"ERS848619"	"ERS848618"
"msp_1562"	0	0	0	0	0	0	0	0	0	20	0	415	0	0	0	256	1642	0	0	0	0	0	0	0	0	288	0	0	0	0	0	0	0	0	0	0	0	27	33	0	0	0	0	101	0	0	0	0	0	0	107	0	322	61	0	0	0	0	0	0	0	58	0	0	0	0	0	29	0	0	0	0	0	0	0	0	455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	94	0	15
"msp_1564"	0	199	0	0	1549	0	423	0	0	0	0	0	0	53	94	215	0	0	0	0	0	0	208	0	0	0	815	0	0	0	0	7	242	0	0	0	159	374	0	0	0	0	0	0	237	0	0	0	0	617	107	46	0	0	0	0	0	0	0	159	0	1454	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	31	0	0	0	0	0	0	1592	0	0
"msp_1567"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1570"	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	138	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	206	0	0
"msp_1581"	0	0	0	0	0	0	0	0	0	204	0	0	0	0	0	42	0	0	0	0	248	0	123	0	0	0	0	0	0	0	0	0	0	0	0	24	0	26	0	0	0	14	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	1193	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	25	0	0	0	0	0	47	0	0	42	0
"msp_1584"	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	195	0	0	87	0	0	32	0	0	0	8	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	54	0	0	0	7	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1590c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1599"	146	357	0	423	39	231	1699	630	11	0	0	514	7	0	108	13	72	10	0	12	0	76	48	9	15	1455	44	96	826	65	118	31	0	67	48	38	5	15	44	191	29	354	21	0	10	219	16	424	491	48	39	63	68	123	5	28	170	0	32	144	240	46	31	0	0	24	91	52	0	187	102	0	1053	12	84	32	29	18	43	26	309	133	0	756	640	0	630	413	6	7	0	0	12	5	114	16
"msp_1600"	0	0	9	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	2158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	444	0	0
"msp_1601"	0	0	0	0	0	160	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	16	0	0	0	0	0	0	37	117	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	32	11	0	0	0	0	0	0	0	12	0	0	0	0	0	0	8	0	16	12	0
"msp_1608c"	0	414	13	0	233	670	238	0	50	83	0	0	34	465	57	41	0	0	36	0	0	67	0	0	0	0	80	0	0	0	26	0	94	17	37	364	76	64	0	18	139	0	372	70	135	257	24	0	34	82	0	106	170	0	167	81	0	75	0	78	0	183	507	70	0	31	26	32	0	317	0	236	0	0	0	0	0	0	0	0	55	0	0	0	0	65	12	0	0	0	36	0	0	0	0	43
"msp_1621"	0	0	0	46	0	0	0	0	0	0	0	386	0	0	0	0	0	0	0	0	16	0	0	0	0	0	38	0	0	0	0	0	0	0	0	139	177	656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1767	0	0	0	0	0	0	0	0	940	0	0	0	0	228	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
"msp_1622"	0	17	23	0	22	0	0	0	246	107	0	0	0	0	667	68	0	0	300	0	0	0	241	0	0	0	28	0	0	0	46	909	599	0	203	79	21	0	0	53	457	11	166	0	0	0	0	58	215	17	0	58	0	0	64	230	0	10	0	0	372	0	0	0	0	44	0	0	0	0	0	0	0	117	0	0	0	0	12	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
"msp_1628"	0	0	0	165	0	0	51	0	0	26	31	0	0	0	0	0	0	29	0	0	84	0	14	399	0	0	0	332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174	0	0	0	0	0	0	0	18	0	0	203	0	0	0	150	0	0	0	0	0	86	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0
"msp_1629"	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1641"	0	518	162	0	57	105	0	0	47	95	0	0	0	1107	179	10	0	117	338	64	0	243	325	0	0	0	52	0	30	398	24	927	579	381	101	361	82	0	77	214	225	19	365	280	581	0	0	0	300	26	153	640	66	0	257	205	25	17	0	116	59	128	108	213	16	336	11	43	0	409	0	267	130	174	0	0	0	0	16	762	22	0	60	0	773	89	31	71	123	7	0	15	0	62	60	20
"msp_1643c"	0	629	200	523	0	251	0	0	77	27	0	1404	29	173	146	0	0	370	139	0	0	0	78	136	0	0	80	0	0	27	54	0	117	0	12	182	33	56	45	0	31	189	75	100	21	0	0	0	25	0	102	33	43	0	32	108	0	22	0	21	0	31	89	14	25	67	84	68	0	13	0	0	0	0	30	0	81	0	0	0	0	2855	0	0	0	0	27	0	0	0	0	0	0	256	0	0
"msp_1644"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	338	0	0	37	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	10	0	0	0	0
"msp_1649"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	1680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	102	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1652"	0	0	0	0	0	0	0	0	0	47	0	11	0	0	0	302	23	0	10	0	0	0	68	0	0	0	0	10	0	0	0	0	0	0	0	10	0	617	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	135	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0
"msp_1674"	989	537	259	35	218	0	8	0	2702	45	564	0	471	185	482	383	49	351	112	0	502	0	0	180	13	57	347	0	0	150	283	144	472	47	906	121	156	0	63	235	83	28	201	198	596	0	0	0	158	584	113	180	0	0	0	0	73	179	0	318	100	0	42	0	2948	172	41	50	354	259	0	0	0	271	0	0	578	200	38	0	0	0	0	0	3295	92	115	131	0	0	0	0	0	49	545	0
"msp_1679"	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1684"	351	35	47	21	25	13	29	89	101	0	13	19	48	0	0	306	52	96	0	0	225	21	61	0	0	29	26	516	0	0	36	9	0	44	18	0	48	9	0	25	0	67	0	0	68	0	38	27	18	14	11	0	75	92	0	0	44	24	0	38	0	235	122	10	288	0	156	34	249	21	71	37	0	49	0	0	146	203	27	78	0	0	25	69	45	22	0	0	0	176	9	39	177	47	139	39
"msp_1696c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	572	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	184	0	0	0	367	0	0	0	0
"msp_1700"	0	0	0	0	0	0	0	0	0	0	0	2337	26	0	0	0	0	0	0	0	0	0	19	0	0	0	1006	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	29	0	0	0	0	0	0	0	0	118	0	0	0	759	0	0
"msp_1708"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	27	0	0	0	0	0	294	0	0	0	0	0	0	0	0	0	0	0	456	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	423	0	0
"msp_1714"	252	79	0	44	0	0	0	0	0	0	0	52	0	0	0	138	18567	117	0	62	0	0	166	0	0	0	0	0	34	0	0	0	0	28	0	20	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	855	26	0	0	0	260	298	523	0	0	0	0	217	0	0	325	0	0	0	0	0	0	0	0	0	25	0	0	0	0	77	160	0	16	0
"msp_1724"	968	182	343	0	20	0	0	0	176	82	73	11	115	0	54	121	0	238	18	147	220	56	77	312	0	24	135	121	0	55	7	12	5	222	24	16	49	220	102	11	0	107	0	34	27	0	121	0	58	220	51	10	53	276	12	55	24	87	0	79	122	76	96	51	0	29	21	15	259	73	1840	137	0	377	0	0	219	0	0	40	0	115	84	92	644	117	47	155	150	678	17	0	33	869	28	39
"msp_1729"	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	75	0	41	0	0	34	0	0	0	0	0	0	0	0	0	0	10	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	446	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	289	0
"msp_1737"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	8	0	0	0	1449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1747"	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	86	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	6	0	0	0	0	3	0	18	0	521	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	3	0
"msp_1748"	71	32	40	31	0	0	0	70	562	0	126	43	0	0	15	0	0	22	29	23	23	75	0	212	793	2438	28	35	57	0	0	0	0	5	7	14	0	0	0	236	7	15	7	18	0	7	257	52	10	38	0	7	11	0	31	11	11	10	26	5	35	8	0	25	718	225	13	13	24	0	158	0	360	60	0	298	10	21	0	0	35	23	0	43	129	0	135	175	0	337	0	9	11	31	122	0
"msp_1854"	0	0	0	0	1841	0	1437	619	0	0	0	0	0	639	0	0	0	0	0	0	0	0	356	0	699	15	0	0	0	0	0	0	0	0	394	0	0	497	0	0	0	0	0	494	0	1309	653	1884	0	0	0	0	1065	0	0	0	26	0	1261	53	0	0	0	0	0	0	19	0	659	469	0	0	12	0	0	19	0	0	0	0	0	0	562	43	20	0	0	0	0	0	332	0	0	0	0	0
"msp_1866"	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_1908"	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	11	0	0	0	17	7	0	0	0	0	0	0	15	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	13	0	0	0	0
"msp_1946"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	322	0	0	0	0	0	0	0	0	1094	0	0
"msp_1977"	0	0	0	0	51	0	41	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	11	0	0	14	0	0	0	0	0	16	0	40	18	46	0	0	0	0	10	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	18	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0
"msp_0026"	0	0	10	6	5	43	13	100	32442	0	8953	4	8	2317	3524	0	0	2773	0	0	0	0	0	0	0	1455	0	0	462	0	0	0	938	0	0	11637	1925	6223	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1694	0	0	133	0	0	0	0	0	0	0	0	0	0	7	7	0	0	9	3797	0	4	0	0	3083	20	4	11	15	0	8853	992	0	1534
"msp_0030"	13552	29	52	0	20	11	3791	464	38	183	0	0	0	342	140	46	0	88	452	0	0	18	55	1508	18	66787	94	307	90	0	0	0	8	1453	3346	0	0	0	0	132	23915	182	207	776	312	411	20126	3479	1385	153	667	0	588	1073	0	1320	383	13	31	3122	6	3877	0	50	28	61	96	6	49	322	3696	48	144	7	51	80	30	75	106	3236	415	5	21575	16	6510	844	1715	9694	1319	27	480	728	93	13	13492	1102
"msp_0166"	16163	274	1267	1863	7	5988	1965	2820	0	87	1212	44	20	432	100	11207	67524	6260	284	1069	20	1697	11	2949	11713	400	0	13977	1223	655	466	0	230	539	0	0	797	3916	463	1324	32	1572	4933	2197	37510	2810	105	4649	199	977	1692	6672	1013	36	1813	156	7846	1132	5378	69	139	3340	5653	28	1126	323	1278	209	16	16	121	532	12336	18353	529	3392	4231	2695	2720	0	14628	3915	208	25499	3765	1008	13	8	20	50	178	2784	3480	19753	213	27
"msp_0212"	0	0	0	0	0	0	13	128	0	0	0	0	0	0	884	0	0	22	32	27	74	0	0	0	902	0	0	36	0	0	11656	0	0	6007	28	0	0	0	6	4	305	0	0	0	0	0	2027	33793	0	0	7	0	0	0	0	0	0	0	0	0	1373	551	0	5	0	0	0	10	0	33	0	6	136	0	0	7	0	206	0	0	0	0	0	251	6	0	0	16	0	0	0	0	0	0	0	0
"msp_0295"	5457	10	0	0	0	9	0	0	0	2207	0	15	0	0	636	6792	0	4264	0	0	0	0	93	2440	6	0	0	0	0	55	0	0	7	9	0	0	0	0	0	0	0	0	5	0	0	0	0	0	28	0	5	0	0	0	23	0	0	417	0	16	0	0	0	29	0	5	43	0	0	55	0	5	0	547	0	0	6928	0	0	0	8	0	0	0	0	0	6	0	0	0	0	0	0	6	0	21
"msp_0313"	120	0	60	0	0	0	0	22833	449	21	132	0	0	0	117	0	0	103	289	99	11	528	18	723	11817	135	20	153	454	0	2381	0	15	182	122	0	0	0	56	883	189	0	336	77	0	26	2136	758	320	12	14	10	41	0	13	590	0	129	2523	16	1790	0	0	24	187	268	0	0	0	51	16	538	7265	0	127	294	0	57	0	12	112	127	0	450	33	167	29	1324	0	64	0	39	0	15	858	221
"msp_0380"	525	2856	102	2370	452	207	639	1582	2472	131	89	4711	168	148	324	1164	284	134	277	4557	1119	5866	199	15076	32860	26118	288	929	37896	163	902	117	141	351	559	20	102	79	538	16256	409	3814	5333	959	1946	2841	384	337	104	2199	1016	2077	376	603	220	998	1198	562	8402	592	930	11	4905	291	532	4355	86	586	1085	297	952	265	9320	617	984	53288	595	1002	745	22	7254	437	57	0	3136	627	249	17654	79	2180	92	149	628	1849	195	136
"msp_0482"	0	770	6322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	2181	13	0	0	0	0	0	0	0	0	0	0	11806	0	0	0	0	0	0	0	11770	40	0	0	0	662	0	3237	0	212	0	0	0	0	14	0	0	0	0	0	0	1904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	604	0	0
"msp_0486"	13	0	0	0	14	53	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	274	0	0	0	0	29	7	0	0	0	15	0	0	15	0	0	4	0	0	0	36	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	22	0	0	0	0	8	0	0	0	0	0	0	14	0	0	0
"msp_0610"	276	0	0	0	0	0	623	11	0	45	0	0	0	0	0	1749	0	0	0	204	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2277	0	0	0	0	0	0	0	80	0	0	45	0	25	0	0	0	0	0	0	0	0	11	25	45	0	0	0	0	0	0	0	210	0	0	0
"msp_0833"	0	29	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0974c"	63	46	0	92	10	76	0	60	29	0	0	41	0	0	22	0	0	15	0	12	0	13	0	19	0	579	28	20	200	0	31	22	0	68	10	0	10	0	0	18	45	125	27	0	0	50	11	60	22	82	0	14	33	20	0	75	132	63	67	39	23	0	59	0	5	0	141	0	0	16	84	0	148	0	29	74	33	47	0	0	186	71	0	647	701	13	425	150	0	87	0	0	13	0	28	0
"msp_1156"	815	0	16	12	0	29	0	8	876	464	0	432	0	105	0	71	15	0	0	0	0	0	0	0	173	0	652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	14	8	1042	11	6	0	0	0	25	15	0	0	0	0	0	0	0	12	23	0	0	0	0	0	0	188	36	0	6	8	0	0	0	154	11	0	261	965
"msp_1191c"	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	71	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	6	10	0	0	0	0	0	0	0	0	0	0	0
"msp_1234"	759	0	7	0	0	86	13	45	4553	1540	373	6039	336	638	0	504	35	1212	0	0	0	17	39	15	178	9	1069	46	12	0	0	0	21	15	0	0	0	16	77	0	26	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	7	0	567	6	7	1489	3970	12	6407	5648	0	0	0	28	0	12	0	99	110	0	22	662	0	18	35	55	3961	39	34	27	0	40	28	1214	2587	13057	1567	5730
"msp_1327"	1935	11	0	12	0	115	0	26	2972	241	69	2381	16	1174	0	0	0	558	0	21	0	13	7	0	0	23	100	127	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	7	0	0	0	0	0	43	0	11	261	210	0	1520	1119	0	6	0	0	0	180	0	0	12	0	0	325	0	0	52	33	131	10	23	21	0	21	16	141	10477	2598	0	2867
"msp_1453"	708	297	11	44	8	40	11	106	265	13	14	336	6	0	11	92	11	51	0	179	50	165	53	326	5517	21544	28	9	761	0	28	0	4	10	17	0	37	0	24	360	22	80	171	12	55	62	44	46	0	43	15	52	13	16	15	27	69	29	153	15	15	0	123	0	103	187	0	12	23	27	77	0	146	53	23	863	63	15	9	0	777	87	0	0	167	35	256	986	0	42	10	0	82	99	15	10
"msp_1477"	0	0	6	0	11	0	0	0	30	0	15	0	6	0	0	31	8	0	20	0	8	23	0	771	0	0	0	145	0	0	18	0	0	0	0	0	0	0	0	18	0	0	44	64	0	0	116	0	0	0	0	0	0	0	12	0	0	19	0	0	0	0	0	0	11	25	0	0	39	0	24	38	0	8	0	353	0	0	0	0	29	26	0	0	0	0	0	0	0	0	0	0	18	22	0	0
"msp_1603c"	9	0	0	22	0	24	57	0	0	0	0	17	0	0	0	31	51	0	0	194	0	12	0	24	209	98	0	21	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	17	0	0	103	0	0	0	18	0	10	81	0	0	49	0	99	0	19	21	0	5002	0	0	0	0	13	0	0	0	67	0	0	18	0	61	0	12	39	113	0	18
"msp_1702"	148	198	0	261	42	127	1011	349	21	0	0	288	0	0	99	0	31	0	0	52	0	69	24	0	0	1280	63	47	964	38	84	47	0	206	30	21	0	37	54	359	34	408	22	0	18	131	36	391	786	48	23	40	108	72	0	56	137	0	25	80	155	56	58	0	0	0	103	34	0	152	165	0	702	81	58	40	35	21	57	20	174	67	0	507	490	0	478	229	0	0	0	0	0	0	93	16
"msp_1790"	8	0	0	0	0	0	0	0	0	100	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	18	33	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	14	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	372	0	0	0	0	0	0	0	0	0	169	0
"msp_2214"	0	0	27	9	0	5	0	10	0	0	20	0	0	0	0	0	0	0	12	27	0	0	0	7	33	12	10	0	11	0	0	0	8	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	4	0	0	21	0	0	0	12	15	0	0	0	74	0	0	0	0	224	0	0	0	0	16	0	0	0	11	0	80	17	0	0	0	0	0	9	0	0
"msp_2215"	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	3	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	89	49	8	0	0	0	0	0	0	9	0	0	0
"msp_2217"	13	0	0	7	0	0	0	11	0	0	5	0	0	0	0	9	9	17	0	10	0	0	0	0	40	0	11	0	0	0	0	0	0	0	0	0	6	0	0	3	0	15	6	0	0	0	0	14	0	5	0	8	13	8	0	0	0	0	0	3	0	19	12	0	10	0	22	0	0	0	0	0	7	0	0	38	5	4	0	0	0	0	0	87	46	13	0	0	0	0	0	0	21	6	0	0
"msp_2219"	6	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	4
"msp_2227"	262	16	0	66	5	56	17	10	12	8	0	20	13	0	0	38	12	0	0	45	0	33	0	43	28	0	22	0	8	0	0	0	0	0	0	0	0	7	0	8	0	13	40	9	0	18	0	39	0	14	0	0	0	21	16	0	7	0	87	11	0	0	12	0	13	0	0	0	0	0	48	0	37	23	0	88	75	0	14	17	9	19	0	86	621	0	0	17	0	0	0	29	16	139	0	57
"msp_2234"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	6	0	0	0	0	0	62	0	0	0	0	0	0	0	0	17	0	0	0
"msp_2235"	0	0	0	10	0	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	5	0	0	8	0	0	6	0	0	0	7	0	0	0	0	0	0	0	0	0	0	19	0	12	0	0	22	0	0	0	0	0	0	0	0	8	0	8	5	0	0	0	0	0	0	0	0
