"MSP"	"SRS9032175"	"SRS9032172"	"SRS9032166"	"SRS9032079"	"SRS9032163"	"SRS9032162"	"SRS9032160"	"SRS9032078"	"SRS9032076"	"SRS9032158"	"SRS9032072"	"SRS9032157"	"SRS9032156"	"SRS9032071"	"SRS9032069"	"SRS9032065"	"SRS9032064"	"SRS9032061"	"SRS9032059"	"SRS9032058"	"SRS9032057"	"SRS9032150"	"SRS9032054"	"SRS9032149"	"SRS9032053"	"SRS9032043"	"SRS9032148"	"SRS9032039"	"SRS9032147"	"SRS9032034"	"SRS9032143"	"SRS9032141"	"SRS9032140"	"SRS9032137"	"SRS9032134"	"SRS9032133"	"SRS9032131"	"SRS9032129"	"SRS9032121"	"SRS9032119"	"SRS9032115"	"SRS9032113"	"SRS9032110"	"SRS9032108"	"SRS9032106"	"SRS9032102"	"SRS9032099"	"SRS9032098"	"SRS9032096"	"SRS9032095"	"SRS9032094"	"SRS9032092"	"SRS9032089"	"SRS9032084"	"SRS9032081"	"SRS9032075"	"SRS9032070"	"SRS9032060"	"SRS9032055"	"SRS9032052"	"SRS9032049"	"SRS9032048"	"SRS9032046"	"SRS9032045"	"SRS9032042"	"SRS9032041"	"SRS9032038"	"SRS9032036"	"SRS9032198"	"SRS9032194"	"SRS9032189"	"SRS9032188"	"SRS9032173"	"SRS9032171"	"SRS9032159"	"SRS9032145"	"SRS9032144"	"SRS9032142"	"SRS9032127"	"SRS9032124"	"SRS9032118"	"SRS9032117"	"SRS9032116"	"SRS9032114"	"SRS9032112"	"SRS9032111"	"SRS9032109"	"SRS9032107"	"SRS9032104"	"SRS9032103"	"SRS9032101"	"SRS9032100"	"SRS9032091"	"SRS9032090"	"SRS9032088"	"SRS9032087"	"SRS9032086"	"SRS9032077"	"SRS9032074"	"SRS9032073"	"SRS9032068"	"SRS9032067"	"SRS9032066"	"SRS9032063"	"SRS9032062"	"SRS9032056"	"SRS9032051"	"SRS9032050"	"SRS9032047"	"SRS9032044"	"SRS9032035"
"msp_0313"	875	6	0	0	234	128	0	0	6635	0	0	678	1194	128	11	751	31	2167	292	0	790	1230	2865	48	113	0	1160	15	0	655	24	0	712	167	0	60	9	10	656	182	33327	128	1961	56	0	2343	13812	0	69	793	347	9	0	0	41	15	0	159	4418	0	0	26	24	0	6216	0	35	187	968	0	13	32	340	0	1170	37	2627	46	16	4051	22	28	84	123	267	65	18	14	13	175	0	219	3085	0	16	0	10	8	0	1229	0	0	120	8136	1568	0	187	0	0	208	0
"msp_0380"	3318	10	26	0	45	640	13	58	453	0	13	54	179	0	161	5612	91	31	1561	29	282	551	1178	236	215	26	5564	25	1264	92954	90	238	3363	1530	16	6489	446	166	10803	568	999	655	2661	23	10	1777	184	572	1065	0	298	16	82	23	257	169	225	250	8299	349	49	0	377	0	6371	71	229	279	275	155	0	167	160	39	6627	300	1826	1859	8525	1570	112	23	2168	11810	189	79670	107	27	14946	1208	53	11	226137	1271	1698	103	1591	66	112	227	14	74	59	2542	1208	97	16759	24	36	190	0
"msp_0482"	0	36	0	0	0	10576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5962	0	0	0	0	0	0	0	0	449	0	0	0	0	35	0	0	1278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0486"	0	0	208	0	0	0	0	24	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	21	0	0	6	0	0	0	0	0	17	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	6	0	0	0	0	0	0	0	279	0	46	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	206	4	0	0	0
"msp_0610"	0	0	0	0	0	0	0	14	7840	0	0	0	0	0	0	131	0	22	0	0	207	0	0	0	0	0	0	69	0	34	0	0	0	0	0	0	0	0	848	35	1616	147	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	18	0	0	0	20	0	0	0	0	0	0	30	0	0	0	0	26	0	0	72	0	0	16	0	0	71	0	0	0	0	46	28	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	15
"msp_0715c"	0	768	0	0	0	180	0	0	0	0	0	22	0	0	0	10	0	11	0	0	141	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	16	0	0	0	0	9	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	613	0	0	32	0	0	0	0	0	0	34	0	8	28	0	0	1034	0	109	0	0	0	0	0	74	0	0	0	158	0	0	0	0	0	500	0	0	0	0	0	0	0	0	26	38	0	0	0	11	55	0	0	0
"msp_0833"	0	0	33	0	0	0	0	0	0	0	0	0	0	0	195	0	0	0	0	126	0	0	0	0	1075	0	0	0	0	183	0	78	481	63	0	0	0	23	46	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	20	155	0	0	0	79	0	2011	0	0	0	0	809	0	0	0	0	156	0	0	0	0	0	0	0	0	30	0	0	20	0	0	45	194	0	0	0	15	0	0	0	0	0	0	733	0	74	0	0	0	0	50
"msp_0935"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	561	0	0	0	0	0	0	0	0	0	0	5	0	22	0	0	0	0	0	0	29	0	0	14	8	54	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	58	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1447	14	0
"msp_0974c"	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	16	0	0	0	0	0	84	20	0	0	0	0	0	102	565	0	122	17	12	0	41	20	0	0	27	0	13	0	0	0	26	21	21	0	0	0	7	0	0	0	0	0	0	23	0	9	0	0	0	42	6	29	0	0	41	0	0	26	0	17	22	74	28	0	9	6	0	117	13	57	194	0	0	169	7	0	0	94	7	0	38	62	0	0	0	53	0	0	31	21	0	87	35	0	0	87
"msp_1034"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	2912	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	151	5	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	19	0	0	0	0	7	20	6	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0
"msp_1156"	27	2401	12	0	0	0	0	47	35	0	0	0	0	0	0	19	0	287	225	1860	0	271	82	40	0	8	0	14	229	38	7	83	37	32	26	94	58	10	3817	42	19	7	0	0	0	10	88	329	36	0	53	75	0	0	0	0	7	8	1385	20	466	13	1216	0	17	4	14	0	0	52	0	29	85	22	0	43	106	17	23	1791	0	0	7	0	10	155	0	0	10	0	0	0	120	51	92	49	77	0	0	0	9	0	518	7	0	236	26	16	479	41	13
"msp_1191c"	15	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	28	16	9	0	0	0	0	13	10	0	14	0	0	0	12	0	0	0	27	0	0	0	0	0	0	34	19	0	0	0	4	0	0	0	0	16	0	23	0	0	0	0	0	0	0	4	0	0	0	0	0	8	0	33	21	13	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	27	0	0	14	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
"msp_1234"	0	836	0	0	0	0	0	886	0	0	0	57	0	0	0	65	0	785	90	499	0	17	71	0	0	2106	0	1175	6	0	0	80	0	0	19	91	390	0	1293	14	0	40	0	0	0	0	0	93	0	0	0	28	764	0	0	0	0	0	3482	689	9449	0	1647	0	9	235	8	0	0	0	0	1087	173	0	0	41	7	0	0	1066	0	0	406	0	0	0	1989	0	28	0	680	125	0	8	44	23	0	0	0	0	322	41	2417	0	0	435	172	38	4531	457	0
"msp_1327"	0	1123	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	64	13	36940	27	24	34	0	0	0	0	635	12	9	0	28	0	0	0	14	246	0	3514	0	0	45	0	0	0	0	18	61	0	0	0	0	26	0	0	0	0	0	1926	469	1670	0	36	0	0	24	0	0	0	73	0	334	7	36	0	0	38	0	22	244	0	33	118	8	0	0	119	0	12	0	134	8	24	0	12	0	0	0	0	0	70	0	614	8	0	415	12	127	560	55	0
"msp_1453"	237	0	13	0	7	44	0	0	187	0	0	0	0	0	164	1252	0	32	113	0	0	174	115	29	313	18	292	0	22	4320	13	67	370	187	18	439	0	21	433	833	26	85	61	0	0	117	19	58	37	0	21	17	11	0	10	5	6	36	520	13	28	0	13	0	382	14	298	9	0	26	0	119	35	0	1398	40	314	78	240	109	0	11	106	341	16	2958	20	0	1175	37	0	0	38446	87	970	0	93	0	0	12	0	34	22	153	63	0	1421	22	0	81	9
"msp_1477"	9	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	17	3	15	440	0	1341	0	0	0	0	0	0	21	0	79	0	0	118	8	0	0	0	0	0	0	0	6	8	0	0	12	0	0	0	0	7	4	27	0	5	0	0	0	55	0	0	0	0	0	0	0	0	0	4	7	0	0	13	31	0	0	20	0	0	24	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	7	5	0	0	0	0	0	0	0
"msp_1603c"	0	33	13	0	0	0	0	0	32	0	0	0	0	17	0	22	0	30	94	0	0	16	31	0	0	0	0	0	16	183	0	0	78	11	0	0	0	22	24	109	48	62	0	0	0	0	57	71	18	11	14	0	0	0	20	50	14	0	187	21	41	0	0	0	37	0	10	0	0	0	0	0	11	73	559	0	49	0	22	0	27	0	8	41	0	420	0	15	87	11	0	0	310	14	0	140	15	0	49	18	42	26	18	65	20	21	25	0	0	0	0
"msp_1702"	52	0	0	0	15	89	71	0	26	0	87	27	152	0	0	58	0	0	60	0	91	1169	171	305	0	13	360	48	818	1432	0	900	2102	448	559	1433	192	19	36	27	105	23	135	63	37	813	233	1007	70	0	61	133	201	0	30	0	0	0	22	48	67	0	104	0	729	97	561	50	20	19	33	12	88	0	2076	254	4298	89	0	28	39	0	1977	355	22	2555	47	0	1298	26	0	0	13398	133	413	389	3028	15	0	0	49	73	0	15	41	0	1508	25	22	0	106
"msp_1790"	0	28	0	0	0	0	0	0	47	0	0	0	0	0	0	39	0	90	0	0	35	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	1596	7	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	8	131	0	0	0	0	0	0	0	0	0	0	0	0	8	0	71	0	0	87	0	0	7	0	0	11	9	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	6	0	0	0	0	0	0	0
"msp_1802"	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	22	0	0	70	0	0	0	0	0	0	0	0	0	14	0	2085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_2213"	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	8	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	20	0	0	0	0	0	52	9	474	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_2214"	12	0	0	0	0	16	0	0	38	0	0	0	0	0	0	0	0	12	122	0	0	6	0	9	15	0	12	0	51	0	0	35	93	37	0	46	0	13	159	21	0	9	34	0	0	0	0	26	26	0	23	14	0	0	0	0	4	13	53	22	0	0	8	0	0	6	0	0	0	0	0	10	8	0	8	31	0	0	24	0	0	5	50	0	0	483	0	0	67	0	0	0	116	6	0	12	313	0	0	0	30	9	0	44	9	0	57	40	0	0	25
"msp_2215"	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	12	0	8	13	0	17	0	0	24	0	0	0	24	0	0	0	0	0	0	0	0	0	17	15	62	15	0	8	13	0	0	0	0	0	0	0	0	0	0	0	0	9	0	10	0	0	0	0	0	15	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	16	0	0	0	0	0	0	0	14	8	0	29	0	0	26	0	7	0
"msp_2217"	0	0	0	4	7	7	7	0	15	0	0	0	0	4	0	0	0	0	0	0	0	65	7	83	0	0	10	0	21	6	0	22	9	13	7	125	0	0	13	8	0	0	0	0	8	20	7	19	0	0	10	146	0	35	0	0	26	0	6	0	8	0	0	0	18	8	75	0	0	10	10	0	8	0	29	23	58	15	0	0	0	0	7	8	0	12	0	0	122	0	0	0	30	23	26	0	15	7	15	18	0	8	0	0	10	0	13	4	0	18	0
"msp_2224"	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	23	0
"msp_2227"	45	0	6	0	10	10	0	0	15	0	21	0	0	33	0	0	0	24	0	0	0	1810	104	56	0	20	28	11	201	71	0	40	58	51	0	200	36	26	55	40	0	26	45	30	7	13	250	665	126	0	0	11	0	42	0	11	83	0	15	70	228	0	15	0	12	11	304	0	11	157	0	0	41	35	28	17	119	37	36	29	0	0	0	14	16	137	0	21	166	0	0	0	101	108	20	169	466	0	15	0	23	85	31	199	17	46	0	97	34	0	33
"msp_2233"	43	9	0	0	6	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	7	161	49	0	30	0	187	0	0	0	11	0	11	69	5	167	15	29	39	37	9	15	45	11	0	0	0	303	0	28	0	188	0	0	0	0	79	0	19	278	7	19	25	0	0	0	0	0	0	0	0	98	240	0	0	0	0	0	15	24	5	39	0	0	9	15	0	0	10	0	0	0	0	0	9	10	0	8	8	0	23	0	14	0	0	0	0	13	0	252	0
"msp_2234"	0	0	19	0	8	11	0	0	15	0	0	0	0	0	0	0	29	0	41	0	0	43	21	0	19	0	26	0	0	0	0	0	0	18	0	24	0	10	19	0	0	0	0	0	0	10	23	10	50	30	8	90	16	19	0	0	11	0	0	29	35	0	0	0	8	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	8	0	62	0	0	5	0	0	150	0	0	0	0	25	0	0	0	8	52	0	0	13	88	0	0	0	0	10	10	89	0
"msp_2235"	4	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	27	29	5	0	0	0	0	56	33	0	47	72	43	23	73	0	0	46	0	0	0	8	0	0	6	0	11	20	0	0	19	7	0	0	0	0	0	0	13	0	0	7	0	15	6	31	0	0	0	0	0	52	0	18	6	182	0	5	4	0	0	35	15	0	13	7	0	6	8	0	0	84	0	5	16	11	0	0	0	16	0	0	11	0	0	7	0	0	0	9
"msp_2237"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	5	0	6	27	0	0	6	0	9	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	7	0	0	6	16	0	8	0	0	0	0	0	0	0	0	0	8	0	8	0	20	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	10	0
"msp_2239"	5	0	5	0	0	23	0	0	0	0	5	0	0	0	0	0	0	5	0	0	14	117	52	9	5	0	58	7	113	34	0	101	27	56	19	134	6	0	22	0	8	0	16	0	0	5	44	192	9	0	0	43	8	0	0	0	0	0	0	11	21	0	8	0	10	6	0	0	0	16	0	0	28	8	15	20	64	35	0	4	0	0	16	34	4	362	0	0	31	0	0	0	40	9	7	10	40	0	0	0	16	20	4	0	0	0	22	0	0	13	0
"msp_2240"	146	21	48	20	11	317	9	11	51	0	55	0	54	0	0	404	37	35	122	0	0	712	1373	148	0	12	107	92	1981	104	0	192	4696	661	536	1600	263	47	86	114	13	133	218	30	0	407	86	822	408	44	61	356	332	0	40	8	10	0	51	121	6	54	113	0	633	439	0	15	41	0	0	24	213	0	220	1295	3088	21	105	23	29	14	3304	306	98	1114	21	0	166	106	0	0	17893	55	384	300	1155	0	0	0	38	75	0	9	24	0	1371	47	0	19	113
"msp_2245"	0	23	90	10	25	9	39	0	0	0	0	240	24	10	13	6	0	53	14	0	16	107	22	29	0	35	0	0	21	578	0	39	34	42	0	74	0	19	0	0	44	0	0	14	54	26	0	213	52	0	30	23	0	50	28	18	14	0	14	86	149	0	0	0	0	43	120	0	0	105	0	0	29	28	54	13	68	16	0	0	0	0	17	0	0	355	13	362	106	0	0	0	35	221	0	427	122	13	0	11	73	0	32	0	11	49	17	53	0	0	0
"msp_2249"	0	0	33	0	0	0	0	0	25	0	0	0	9	10	0	7	0	15	0	0	0	221	78	101	0	13	0	0	4	540	0	0	15	5	0	9	0	6	0	0	19	6	0	0	0	16	0	68	44	0	12	0	0	13	0	0	0	0	6	0	9	0	0	0	0	0	14	0	0	16	0	0	7	219	3	0	52	0	18	0	0	0	6	14	0	6	0	9	13	0	0	0	9	17	0	81	12	0	0	0	23	25	0	34	35	31	0	20	0	0	0
"msp_2250"	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	79	0	49	0	0	0	1177	0	0	0	787	0	0	0	0	0	1579	0	0	0	0	18	350	24	0	125	555	0	0	0	0	0	0	0	33	0	0	10	0	25	0	135	1542	86	0	0	0	0	0	0	0	0	0	0	0	13	21	0	0	0	0	33	1103	280	45	101	0	0	0	0	0	0	12	170	52	0	0	54	0	0	0	0	0	0	0	0	57	296	0	0	0	71	0	0	0
"msp_2254"	0	11	0	0	70	22	26	0	0	0	64	0	34	0	0	0	0	33	40	0	25	108	31	411	0	15	33	0	0	0	0	0	0	73	0	187	0	0	78	0	13	37	27	0	26	0	184	21	185	0	36	21	0	16	0	0	58	0	160	155	307	0	53	0	41	9	0	0	35	123	0	32	0	55	19	0	20	0	136	42	10	0	0	84	8	0	0	6	264	0	0	0	368	0	7	101	17	0	55	0	0	0	0	0	0	0	40	63	0	0	0
"msp_2255"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	0	0	20	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0
"msp_2257"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_2258"	15	0	0	9	0	10	0	0	0	0	0	0	0	0	0	0	0	0	13	0	6	48	0	22	0	5	13	0	56	10	0	12	0	7	0	17	6	0	9	14	0	8	0	0	0	0	12	37	0	0	0	26	0	12	0	0	12	0	7	47	16	0	0	0	0	10	14	0	0	0	0	0	0	0	0	13	10	0	14	0	0	0	4	18	6	57	0	11	61	0	0	0	18	13	7	0	41	0	0	0	19	11	0	0	0	9	10	44	0	82	0
"msp_2263"	11	0	26	0	33	30	75	0	140	0	94	0	0	0	0	0	0	0	0	0	11	311	0	116	0	13	0	0	157	112	0	34	0	10	0	288	0	0	0	0	0	0	0	0	78	44	0	142	33	0	61	76	0	49	0	0	0	0	0	11	28	0	8	0	30	45	136	0	0	89	21	0	88	0	9	17	33	69	0	0	0	0	0	0	0	0	0	0	290	0	0	0	0	91	22	30	30	11	58	0	30	21	8	0	20	21	0	38	13	16	53
"msp_2265"	0	0	0	0	11	0	0	0	151	30	0	0	0	0	0	0	0	0	35	0	0	0	11	0	0	29	0	0	0	0	29	0	29	0	0	0	0	64	15	90	53	87	13	0	0	0	0	28	15	0	97	127	0	0	10	19	0	0	10	34	212	0	0	0	0	26	5	13	0	0	0	0	0	189	5	0	0	77	0	0	19	0	0	136	0	55	0	308	419	101	0	0	236	0	0	32	0	0	0	0	29	58	52	0	14	0	0	0	16	0	0
"msp_2269"	0	65	11	0	11	0	0	29	15	0	0	32	18	0	0	14	0	49	16	0	0	36	0	207	0	26	12	0	10	99	0	18	19	24	0	25	0	8	97	53	9	12	0	0	12	53	0	366	69	19	24	21	0	11	0	8	65	10	51	61	90	0	0	0	12	11	15	0	0	175	0	0	27	95	223	24	116	21	16	10	4	0	108	8	6	307	0	20	1172	33	0	0	851	149	20	104	40	0	33	0	42	0	34	15	10	17	20	63	0	8	0
"msp_2270"	22	0	18	0	5	17	39	0	21	10	0	19	0	0	0	0	0	0	13	0	0	165	14	30	0	0	0	0	58	91	0	38	0	21	6	57	0	0	5	22	12	19	0	0	39	10	52	356	0	0	8	125	6	30	0	22	83	9	2	0	281	6	0	0	33	0	73	0	6	7	16	0	148	4	250	32	85	0	11	0	0	0	28	14	0	13	0	0	85	0	0	0	29	15	56	13	16	9	22	10	9	21	0	0	0	13	7	23	5	16	5
"msp_2273"	5	0	0	0	10	0	0	0	0	0	13	0	22	0	0	0	0	0	0	0	0	20	7	0	0	0	0	0	25	24	0	20	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	33	0	9	0	0	0	0	0	27	0	33	0	21	0	0	10	0	0	0	0	0	27	0	0	116	0	0	0	10	0	8	0	21	0	0	0	0	0	0	0	0	0	5	0	0	0	7
"msp_2277"	0	0	114	0	0	7	8	0	46	19	0	0	51	11	7	0	0	1252	29	0	23	552	63	129	0	18	0	13	226	189	7	24	38	15	25	133	0	10	11	18	0	7	0	10	14	29	26	356	44	0	27	133	13	0	0	29	39	6	56	49	13	0	0	0	46	20	200	0	0	446	0	10	76	68	68	19	174	0	12	9	0	0	39	16	0	87	6	24	604	0	0	0	84	167	25	218	350	0	17	0	50	0	29	0	26	22	16	51	13	0	43
"msp_2280"	23	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	21	0	6	7	0	0	21	0	0	0	0	0	0	9	19	0	0	11	0	0	21	31	0	7	0	0	0	0	34	17	0	0	0	0	0	0	0	0	40	0	44	30	5	0	0	0	0	0	10	0	0	0	0	5	0	0	24	0	0	0	0	0	0	0	15	0	5	31	0	0	19	0	0	0	58	0	10	0	0	0	0	0	0	0	7	0	0	0	9	17	0	14	0
"msp_2291"	0	168	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	0	0	9	14	18	4	0	15	0	16	12	0	0	69	0	0	0	0	13	0	5	0	0	7	0	0	8	8	24	122	0	0	0	286	20	0	0	0	0	0	7	10	25	0	0	0	5	231	0	0	0	18	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	28	0	4	29	0	0	0	9	9	27	0	64	0	0	0	0	32	4	0	0	24	14	0	0	13	0
"msp_2300"	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	23	0	17	9	0	0	0	0	12	13	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	14	0	0	28	8	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	13	25	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_2301"	7	0	0	11	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	36	0	5	4	0	24	0	17	0	0	7	0	0	0	121	0	0	10	3	126	0	0	0	0	6	0	21	0	0	0	72	0	0	6	0	8	0	0	0	26	0	4	0	0	7	0	0	0	0	0	0	16	0	7	10	15	0	0	0	0	0	0	0	0	6	0	0	37	0	0	0	8	15	7	0	0	7	9	0	0	0	0	0	0	0	0	0	11	5	0
"msp_2302"	10	0	42	0	0	7	0	0	54	0	0	0	0	14	26	0	0	0	79	0	0	450	100	0	0	0	56	0	363	527	0	153	459	14	109	428	18	0	0	91	0	37	0	0	0	53	50	143	48	0	38	28	0	0	0	14	0	7	281	43	9	0	0	0	27	42	55	0	0	41	0	0	273	0	539	37	348	16	20	18	0	0	283	82	22	105	0	0	40	0	0	0	2439	84	93	112	151	0	0	20	37	22	0	44	0	0	310	49	0	30	84
"msp_2305"	0	0	0	0	0	75	117	0	0	0	58	35	63	0	0	21	0	0	0	0	9	5	0	103	0	27	0	17	503	1477	0	572	0	168	847	0	256	0	0	0	15	0	0	11	91	1146	0	0	0	0	0	159	42	0	0	0	0	0	0	0	47	21	0	0	185	301	233	118	0	60	64	0	0	0	716	0	2918	23	0	0	0	0	0	325	0	0	35	0	250	0	0	0	7238	0	0	246	262	0	0	11	127	0	0	0	31	0	2904	0	0	0	19
"msp_2310"	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	99	0	307	0	0	0	0	0	233	15	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	18	0	0	0	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
"msp_2312"	0	28	44	0	0	0	0	0	248	0	0	0	0	0	0	0	13	32	50	28	0	142	242	6	0	29	0	0	11	28	20	0	212	74	0	110	0	22	83	17	36	12	61	0	0	0	83	1541	255	30	51	321	0	0	0	0	0	34	783	76	34	0	20	0	0	14	0	0	0	25	0	0	46	43	0	9	7	104	27	62	0	0	39	23	6	97	0	0	87	0	0	0	456	19	0	191	48	0	0	0	77	31	86	68	10	56	32	33	14	8	0
"msp_2320"	0	0	0	0	0	0	0	0	0	0	0	20	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	22	0	16	0	0	0	0	0	14	9	0	5	0	0	16	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_2322"	13	0	101	14	26	164	149	0	225	31	75	141	64	116	0	0	0	0	30	0	29	552	56	165	0	51	87	0	356	75	22	220	225	30	76	632	0	19	25	44	19	33	34	0	116	170	423	441	180	56	170	645	39	48	29	0	188	0	0	177	18	28	27	0	274	55	279	0	103	290	70	0	246	31	226	102	270	139	10	40	0	0	46	17	31	165	16	233	1166	0	0	0	103	73	87	26	109	104	65	102	86	176	30	0	31	63	25	52	25	115	39
