rowname	CVT09_QC2_LabE_X024	CVT09_QC3_LabE_X025	CVT09_s3_X002	CVT09_s10_X003	CVT09_s13_X004	CVT09_s16_X005	CVT09_s28_X007	CVT09_s31_X008	CVT09_s36_X009	CVT09_s50_X011	CVT09_s59_X013	CVT09_s61_X014	CVT09_s73_X016	CVT09_s77_X017	CVT09_s84_X018
P0A8Z3	18.810049432839854	18.804101274309556	18.747056091510057	18.697571865711055	18.738646376535357	18.837651436012557	18.540511321444857	18.675102987647055	18.741914971978556	18.616051472525054	18.403866606464454	18.474945149859856	18.758101463880756	18.723854843839256	18.643446569237256
P0A901	20.733961766486228	20.67064801276293	20.68679051427893	20.69112438114543	20.84877973938723	20.72909713764443	20.82771072847243	20.76649807525473	20.60558210280533	20.70292472406173	20.016573717608228	20.22085002320503	20.30693090558453	20.05187867478633	20.16822246896323
P0A903	23.39249549307988	23.35809830600758	23.24169469441608	23.36759594489698	23.36646840583008	23.39598045480468	23.38216553500068	23.31346249906278	23.42907414190018	23.35016151341128	23.03648135800238	23.18031099152648	23.16399719859158	23.11279687072838	23.17618900289128
P0A905	25.15464086199393	25.138443089722227	24.862249304527527	25.433671942413326	25.241348554868626	25.15911053624753	25.319703759515328	25.287246930687026	25.146092226486427	25.34879730718733	24.180023181440728	24.544888245585227	24.494251128355828	24.127878414241028	24.034900791080428
P0A908	22.995216304858246	22.992280288911143	23.001971543610846	22.852712455488646	23.043944798426846	23.018013852463046	22.959886082157244	22.936632072968745	22.937244009544145	22.951142131087046	22.993308436151345	23.144551545140445	23.146552897379443	23.139629601515345	23.119248162404645
P0A910	28.769467596500743	28.62724364424534	28.73787484542064	28.71221099935314	28.68622536795664	28.80353615185864	28.769660878480042	28.75248696545034	28.91829470532014	28.82463871991174	28.27175332940834	28.42157134853804	28.39518048644144	28.22166728568744	28.24699155681764
P0A912	24.59918723061556	24.456327315467856	24.703378939745956	24.54948101805346	24.699995365716457	24.56200766862206	24.45291331230616	24.581725488608758	24.82047945286296	24.572220469135857	24.47287448107386	24.340633509516657	24.339649537112358	24.40276126836016	24.38466384991136
P0A915	24.752861425287428	24.461364108150125	24.987142009655926	24.208674061969425	24.591430479059827	24.389775502211027	24.296199310887527	24.354267673393128	24.969591851100528	24.486095894405025	23.100384439505927	23.120305096979425	23.527314561926225	23.145128412303325	23.036845811855027
P0A917	25.214651098058173	25.167494768562573	25.074970492930674	25.373476487747375	25.108798984770075	25.173087965980375	25.323393686821674	25.334182250197873	24.942263492893975	25.318190010497872	25.868879576779275	26.138411532550673	26.122615965019072	26.041214330758272	26.027478505504575
P0A921	19.850690808824698	19.9541344201071	19.9710878223801	19.461219232539598	20.020850452000797	19.8163456373659	19.6050826781058	19.760788121613498	20.095305092508497	19.7192934262489	19.816244300716598	19.8297070409479	19.854809868503597	19.9791495730831	19.892878905000998
P0A927	23.547268423075018	23.46849019618242	23.411909986959518	23.453606601071318	23.516590681320917	23.522064561581917	23.526800703836617	23.53041771289232	23.620083870036318	23.486011724858518	23.204254865705618	23.596510594525316	23.64494342793302	23.461975512502818	23.60336198638552
P0A935	21.301752117818292	21.285312301256393	21.168290594746992	21.118330654405494	21.152911144825392	21.177421306929492	21.309679249213094	21.072873169482794	21.276929528745594	21.276825436172295	21.379464644196393	21.135945242858995	21.321054059567594	21.302295062706193	21.362028418818095
P0A937	20.08179170452887	20.15905286011457	20.011486710188674	19.56915798320827	20.006783969563873	19.898722173037473	19.876340744842274	19.86343500643667	20.187705362548574	19.81396533962557	19.67084621166247	19.598442100581572	19.85876346310697	19.349927364060772	19.763255940686673
P0A940	23.68381572346616	23.68411620380106	23.64703640790206	23.62308971095526	23.72203153093646	23.66449771344336	23.666778126071858	23.696607693263758	23.74944654908006	23.67740971892886	23.59995045482496	23.61885011018656	23.60311938355816	23.59823121582726	23.58962947936736
P0A944	18.717350245104097	18.628510018417195	18.681484114584297	18.680253493890095	18.752625815268598	18.634782353429596	18.579325686439596	18.641490803820798	18.443881103529897	18.539004557536398	18.936966348335996	18.872484964120996	18.878631247095395	18.926808415098098	18.917734939246497
P0A948	19.952511297514835	19.889798642241033	19.940519075872935	19.842423685904734	19.828219616159632	19.985820121811432	20.010127578114833	19.923722454620634	20.020353054351034	19.940265382382833	20.176063464227433	20.181695052489534	20.154487081796635	20.095866749125936	20.052662319323233
P0A951	20.684730520779436	20.603325153793033	21.135971990281135	19.914984985569436	20.866914382705136	20.693926491617436	20.188588930933435	20.171042517683034	21.044308803290434	20.254924144211333	20.802495920629234	20.621128740689635	20.735574430630336	20.910223780076336	20.915994465797933
P0A953	24.561791567463008	24.59975081394961	24.607775480403607	24.403789125999207	24.608781719357008	24.563310583453408	24.457644547431606	24.43602330531671	24.657113237484808	24.502214665472106	24.23619241224601	24.181960868550007	24.223172723292308	24.288284733302607	24.252132059911208
P0A955	24.176130771461146	24.205652121187846	24.22488242805535	24.060236238038947	24.272486883512347	24.091647830760646	24.07254931300365	24.07290357050965	24.314113858986946	24.104380997255547	24.344809494024947	24.275244065509447	24.313388141369146	24.280040341524547	24.279361905094948
P0A959	20.313860208063545	20.352689582909946	20.434676938993746	20.122219952095143	20.578093856392947	20.258050454580946	20.283153678090244	20.112621225406645	20.412183961577746	20.177795655730144	20.504351830863843	20.375721078137644	20.419360890694644	20.347276430466245	20.306386263010946
P0A962	21.121356991554723	21.078719804568124	21.129596643941024	21.133102803150024	21.071571967194224	21.048052704282725	21.169381751777223	21.039786520506624	21.000405272790623	21.128885496921022	21.229519152766922	21.192588591103423	21.124214335958523	21.163265140511523	21.187769583091324
P0A964	19.51795562381981	19.640888042743406	19.172648710802008	20.00635765561241	20.06132497242841	20.24030746946641	20.10189172329631	19.958177906394805	19.094155315946008	19.893094842293607	19.148624686097207	19.129487593250108	18.118716857148208	19.202242751756906	19.169034500190506
P0A968	23.916885240061948	23.87323040634195	23.96598547400615	23.95324848048185	23.983515891645947	23.863672628129148	23.792901071770547	23.85566503326525	23.75062944779695	23.774565858452547	21.98139275539435	21.75694256765025	21.763688589808847	22.14839857267345	21.927381776718548
P0A972	27.129342033182695	26.862367356007795	26.920063807052397	25.975600326373197	26.770366934874595	27.147483469464998	27.196576791245896	27.358886628410996	26.884524225172697	27.444097553131197	27.263247120736597	27.519345605990097	27.288728922842296	23.546504563123996	25.846390194396296
P0A978	21.211863438714282	20.548114502218183	21.402950585517882	16.788719522809483	19.419629445544583	21.222626884830284	21.31620023582338	21.30578326171868	21.196706146832682	21.25392766792618	21.11066661573308	21.156470305346183	20.590325561202484		
P0A978;P0A9X9	24.81057236108454	24.907124412758538	24.56550665444554	25.148928480017037	24.43185554595154	24.964203711562337	24.93737096567534	25.19501427396174	24.49072758776374	25.14988482134164	25.349897023119738	26.16618606831024	26.00890795104984	25.70808087155324	26.15868085782424
P0A988	21.622342581713664	21.617434542768166	21.835893219195864	21.282544442838166	21.747915774920166	21.634389074713766	21.353671409118466	21.396904733972466	21.799571813923965	21.464744915090666	21.588865135835764	21.527370258372766	21.510090143514265	21.580631043551264	21.589001540322265
P0A991	25.298282953065804	25.310431362175503	25.268623769482105	25.332804216655305	25.282806026629704	25.267602047338205	25.433637683149005	25.359400431988202	25.227092941040002	25.328711487483204	24.291964581269003	24.393749017627403	24.310030790570703	24.370675104944002	24.347183557500905
P0A993	23.849429642253078	23.84412165870548	23.931817489823477	23.566071343664277	23.81941171343518	23.78791278048798	23.65384855795168	23.63505117332738	24.005573525638177	23.75804784614438	23.048205177903277	22.75321335887588	22.767921023023078	22.86293865226098	22.888603605714177
P0A998	24.010618245623313	23.897958948267313	24.11481290356221	23.881505219940912	23.763342058560713	24.13922884509321	23.794244533001912	23.894355400503613	24.17850655005311	23.913342276992513	23.397816799944213	23.724730609290813	23.720910835945812	23.78711107299001	23.82169378853921
P0A9A2	19.781042398505303	19.900127283966103	19.756699423525703	19.845922571832205	19.674040365693905	19.664322860526905	19.689007844713803	19.750385740585003	19.484255797465206	19.762761806958306	18.787460568505004	19.248273727304806	18.842013651487903	19.102850814613603	19.025781292276804
P0A9A6	24.089374324002257	24.114285962337057	24.01194954219356	24.065067871305157	24.08893670606556	24.02986949600926	24.11106305105636	24.025354790842158	24.00014847956086	24.060572875727857	24.24979754334586	24.27174419066406	24.25582529262356	24.19479035837006	24.216244325643558
P0A9A9	23.828870916881602	23.894204557969204	23.675755248327302	24.161535850644203	23.812966037963104	23.983945835329703	24.013591933431602	23.968631475672403	23.624343756540704	23.845080206034403	23.052758062261102	23.1739472733577	23.0816580978692	22.9942461235007	23.046839579486804
P0A9B2	27.10015045965946	27.04553041185956	26.96243019341566	26.90033796854416	27.02700808816246	26.95627013285496	26.97158872069306	26.95905992087706	26.896023974079462	27.042213699765362	28.238563935090262	28.24191757074436	28.20006191007096	28.28296559897056	28.21943775528146
P0A9B6	20.338951096774206	20.281615519598304	20.233275423164706	20.216482794300504	20.349107825175107	20.316018866829506	20.319438839621206	20.151280621119607	20.330078216786806	20.265238580502704	20.879020942245106	20.792878452607805	20.835378477068804	20.887089488501704	20.941386871678706
P0A9C3	23.568275574870288	23.488302883288586	23.616689723354785	23.304457185049188	23.461111001550787	23.549388749538085	23.400844569923088	23.441431212631187	23.600816924767287	23.461723182279286	23.01284169942919	22.959655408592386	22.935578318031787	23.079601154047687	22.960755410188987
P0A9C5	25.32910996908888	25.298751465010177	25.29036717259978	25.28196564907328	25.33599200258198	25.26059321795188	25.27537230637438	25.310327197678678	25.41766777625918	25.22330498883978	25.48435609160008	25.47879383933228	25.585091010235978	25.475851852674378	25.462702389554078
P0A9C9	20.80871061138924	20.773314098610843	20.819152507883544	20.91368235714514	20.81701069704514	20.79650960219364	20.805766792995442	20.731358698427844	20.784660739384442	20.86594053373724	21.340630829199842	21.378759288095843	21.326748787018044	21.355890781752343	21.387904571741743
P0A9D2	22.762825221207713	22.78226061607641	22.902856107024512	22.581091945925014	22.901083581433113	22.663517441446913	22.586526332184512	22.53638078681461	22.860799077353313	22.605086132102013	22.29649116428521	22.067104098892113	22.237601527011712	22.237135497697313	22.10765297925981
P0A9D4	21.841444710202403	21.693672946268904	21.9306595296262	21.5652073066543	21.910418183606403	21.745242617734203	21.668416369249602	21.623893016672003	21.848936093696004	21.621943421928503	21.3378275887047	21.3429831312073	21.394697918951604	21.469799044863002	21.480576581986103
P0A9D8	24.255381471121456	24.168333904258958	24.407614950522355	23.837039074347157	24.325772723859956	24.214182944118058	24.039703632422455	24.034747673878158	24.383924001375156	24.139109746282156	25.440860181389557	25.266278357879457	25.345437061784757	25.409962788181055	25.366391075334555
P0A9E0	18.77363240041042	18.75430286797592	19.05936859107892	18.46410997266932	18.85797312133522	18.75780299640912	18.647079654700118	18.53921447221362	18.85369927587422	18.43036694855332	17.961079257009118	18.00848586290122	17.99720339351342	18.15315960496242	18.00866253338882
P0A9E5	21.74698174621252	21.79921518148542	21.75799723996112	21.86333321885832	21.90738513123702	21.68658914731062	21.74400092431362	21.80972979451542	21.890400334165918	21.758279490084618	22.01454971155792	21.87119203877482	21.89834559406432	21.87675965687852	21.66936732583202
P0A9F1	20.28954189848282	20.211660933281518	20.23498531803182	20.10248963409052	20.18028063887912	20.13544067737632	20.17168843339992	20.16576052262182	19.93511443838512	20.04279928138072	20.04648066931692	19.97473418882882	19.90446521632582	20.03258414633482	20.00749790423092
P0A9F3	21.810349769173563	21.788675155594962	21.885013209886463	21.592132070067063	21.980235585002763	21.797033307237065	21.729890781500565	21.617875975845564	21.943000337146163	21.717511052317565	21.975705278700865	22.027575393130565	22.086829266759064	22.072134189357463	22.054802127280166
P0A9F6	19.801787034711978	19.679489254516476	19.840757386499178	19.358533238556877	19.853129704031378	19.743195195424278	19.598112026856878	19.539739255270977	19.714387390814377	19.729418986771076	19.356177577639478	19.409412138797876	19.484420029670677	19.502158281996678	19.694774158144178
P0A9F9	19.943244984576857	19.772898801394657	20.269561374712158	19.431166226086557	19.817106631056557	19.747931659907056	19.510274148239755	19.438179928449557	20.301448118740055	19.612354345068255	20.248675354837356	20.577887876617257	20.466963234121256	20.457991919930556	20.557035549714158
P0A9G2	18.676363878311644	18.575609548534146	18.606615147916344	18.059774252807344	18.469577895507346	18.314175719816344	18.309130385273544	18.342772317406546	18.747058288104743	18.278379645720346	18.437787990435144	18.705946716571745	18.655839353548746	18.540668654276445	18.927150674001943
P0A9G4	19.877416894550628	19.438082770759127	19.70151495991463	19.48519441093713	19.545544964841028	19.48127374779773	19.46373148916453	19.58454342198623	19.42144155613243	19.73675275450313	19.64447861909433	19.535265190994828	19.608918835451927	19.25019010455723	19.582553414018427
