"rowname"	"Ref8537_QC1_20230414_1"	"Ref8537_QC3_20230414_1"	"Ref8537_QC4_20230414_1"	"Ref8537_S11_20230414"	"Ref8537_S35_20230414"	"Ref8537_S49_20230414"	"Ref8537_S52_20230414"	"Ref8537_S60_20230414"	"Ref8537_S65_20230414"	"Ref8537_S69_20230414"	"Ref8537_S75_20230414"	"Ref8537_S79_20230414"	"Ref8537_S82_20230414"	"Ref8537_S88_20230414"	"Ref8537_S94_20230414"	"Ref8537_S100_20230414"
"P77316"	8054040	2000890	2976030	18787400	8369650	8124290	738944	1863290	2418600	2987160	2694960	1417430	3379320	1225450	1510120	2850290
"P76193"	50046700	45477200	44694700	46889700	42548300	51819600	47576900	52447000	47509600	52657400	45263500	51778800	51053800	44487600	48891900	47905000
"P18843"	71095900	103998000	105069000	71431100	64766300	63969800	104443000	111553000	105892000	95089000	114724000	105307000	115884000	108750000	95808600	109443000
"P0A749"	48577100	40386700	40712600	47611200	47371000	38081100	42995300	45238900	44458300	36082600	46525100	41430900	47704300	43902100	39740400	43727400
"P26281"	4381280	5248170	4456110	2576590	4479790	4956540	5075220	5085370	5369350	5389400	4373960	5177940	4077850	4488000	5500660	4493550
"P0AA95"	7988790	9371090	9055840	7390940	7324950	6638590	10283800	10851600	8494230	8599980	9925330	8414140	9647240	9247680	8349980	9723480
"P09551"	285854000	68520800	78325300	330983000	319250000	341988000	76079400	94610700	83739400	95990800	103119000	94071300	84390200	62041200	108487000	96387900
"P0A6P7"	40025600	38596100	39384800	39039400	33929900	36004600	38699600	37450500	36071100	36365100	35271800	37236500	37719000	36966400	37079600	36141600
"P15067"	13409500	10619600	10436700	11274300	11023400	9992880	10177600	9402550	10196200	6585510	8442780	9635880	10067100	10458300	8307050	9351220
"P0ABP8"	116820000	97711000	103922000	109938000	105131000	120355000	98411900	107255000	112153000	103286000	112685000	104033000	105779000	108841000	94870400	116049000
"P0A6B7"	139914000	184901000	171391000	184023000	133308000	161885000	174707000	160353000	158971000	162431000	169894000	168594000	153259000	144339000	191512000	143381000
"P0ADP2"	6885530	5300940	5187000	6879160	5825970	6018440	5573740	5103470	5991350	3677400	6194580	4864690	6351750	5669290	4953720	5872020
"P0A6Q3"	85153600	71293700	68936000	77919200	80797800	82729400	76654600	74059900	70152000	79882400	77651100	78585200	79047200	73063200	78366300	72281900
"P0ADE4"	16826400	15150800	15662200	15153800	15102500	17207700	15795400	15628400	16812300	19403100	16447300	17381500	16953000	15351600	17524600	15937200
"P09424"	33971400	34014700	32305600	34593700	29428400	33308100	34723100	33362400	32935300	30023800	30680700	36429500	34288500	35404600	35210900	32469200
"P52108"	11859500	9825290	11314000	10989900	12578600	10861900	10746200	11890200	11169100	9649610	11631700	11075500	12149100	12497300	9984330	12822800
"P0AF28"	33326300	40820300	34229500	29473500	30971600	32203100	39806600	39088100	40799800	35975600	38579100	41166900	38120400	38305400	39423900	37790600
"P07017"	12286200	11048000	8259230	16828500	18361700	19218700	12629900	8924760	8932150	5174500	3665580	8503780	2521900	12794200	6494570	14131200
"P23256"	7508020	4343950	4167610	7203210	7869540	9270840	4110290	4172140	4004890	4067540	4059120	4480450	4081080	4469640	4307180	4329640
"P23839"	22146500	19761600	23178700	23686600	22991400	17659800	22177700	25416700	25459500	19171100	24711600	20512800	24182400	24433500	19595800	24918300
"P0A9Q5"	127320000	159758000	148918000	159244000	128508000	147728000	157558000	153496000	151455000	149119000	144262000	156290000	146332000	145466000	164721000	142171000
"P08506"	96035900	75110900	74559800	94874200	84355600	94083300	71866300	72333000	72929600	71309700	68877100	74541300	73383300	68789000	76678000	71637500
"Q46919"	7323960	8357270	6024550	7702480	8355380	6595920	9056450	9359260	8540560	7729570	7148720	7358240	7761960	6824000	7511940	6807400
"P0ADT5"	17412600	14222200	13657400	21066900	18446800	20855200	13908600	14722500	15187600	14123900	15003500	15754100	13692300	13820600	15229100	14057600
"Q46856"	26492200	24428100	22331000	25025100	24395600	26242200	23727400	22000700	21269200	19584800	19166600	23551900	22595400	25460400	20987600	24132800
"P62399"	414415000	612391000	573838000	410670000	361965000	471218000	610856000	567771000	611061000	662725000	599605000	653688000	551512000	555888000	658231000	542573000
"P75796"	28076500	25995200	24465300	28002200	26474700	27279600	26451300	26078800	25000700	21842700	25658100	25613400	25943700	26752200	24948000	26614200
"P0AAI5"	75389900	80651700	83901800	73941000	73366700	73753400	78631600	81240300	80545900	77780000	86365300	79686200	80125900	78665900	82579800	81567900
"P13445"	7330530	9415640	9005260	9785860	8802630	8337730	8678720	11002400	8496920	10833900	9887470	7326480	8055160	6806080	7691330	9815970
"P0A7B8"	65629400	59172100	58680900	50712300	45480100	47664000	66083200	60624500	66082100	49726800	50251500	54256600	60782500	64936400	69169700	50617200
"P75989"	2370390	2689870	2530220	2359660	1931870	2094200	2258650	2203390	2651760	1679160	2592980	2365690	2306420	2058830	2535510	1748910
"P0A9P6"	19760000	61874600	66356500	23080200	18641600	17224700	56499100	61805300	57734500	48915700	64365200	52067200	60665700	56622400	53676400	59658300
"P33667"	1451630	2150170	1833460	1404690	1118060	2066410	1905330	2036860	1882060	2561110	1728940	2342120	1927440	1967310	2174000	1851710
"P0A6D3"	35813200	56293300	62426000	31802200	34461100	31208200	59832100	59741400	63852700	43875200	65616600	57084000	65359900	63677500	53553000	62679000
"P30176"	984456	469026	561795	763780	725312	908713	557822	NA	466039	424863	419991	NA	261504	554396	315190	NA
"P76909"	6144450	5215270	4769030	4430870	3881900	4188400	5462180	3795170	4624090	3675340	3776210	4601680	4695340	5097900	4769760	4321620
"P04846"	49176400	75069800	57169000	38525600	43815700	51280300	75258000	67352800	66518600	77627700	58388400	65243500	58970000	66907800	68890100	58039600
"P30177"	83510000	74238400	71860900	68268800	64215300	74437000	66517900	67244000	73114900	60924100	68073600	71557600	70759900	72092600	69087000	65680600
"P0ADI4"	65645500	57937200	77572600	113361000	58231700	64510600	73112300	68571200	77592200	48186000	100055000	91599000	122484000	94149400	27205800	129010000
"P29018"	9600190	8030310	9195500	12545900	11410700	10260000	8194140	10328100	9654140	8481640	10369500	9383750	10106000	9158270	8887760	9647300
"P0AG55"	716573000	944773000	986132000	790410000	760799000	837239000	1041820000	1068090000	1010510000	1335990000	1065860000	1031760000	1020940000	1045540000	1067220000	1091330000
"P07762"	36828100	28903900	30743200	35492300	34980500	33763800	26654700	28676200	31771400	21641700	28993900	32020600	31782600	33397600	26829900	31622700
"P23886"	12148200	10217900	11605000	15029700	13021600	10272000	10245000	11127000	11072300	7693600	11663500	9587120	12126700	11233600	9174860	11507200
"P0A6E9"	11912300	20938400	17257200	6755310	8628780	12056500	21573800	18582100	18763900	15372600	13124200	17284500	16768900	21676900	15399900	16844400
"P36929"	8533990	9705730	9827780	9151930	7342890	8372060	8870580	8447030	8852780	8610130	8763110	8970360	8273860	8202190	8789430	8206010
"P0AG40"	10001400	9045470	9636740	9783160	10650900	8743500	10033200	10251600	11038100	8353910	9844650	9087610	10526200	10831100	9675050	9723650
"P40719"	1412460	1478540	1390080	1580390	1385260	1231820	1442070	1404780	1348560	1201960	1339420	1522120	1536940	1384890	1265790	1419450
"P37623"	5251770	4467600	4425660	5102660	4222050	4407000	4154670	3823790	4294460	2385960	3850240	3309340	4181780	3961380	3567050	3619540
"P76016"	NA	1120470	966916	486129	NA	NA	1267720	984095	879560	876972	802966	988684	1077390	996065	930863	1124170
"P09833"	11473200	8308810	7974740	8603520	10874700	12858200	7676920	8544180	8336590	9936400	6418510	11157800	9801190	7827900	10113400	8001580
"P25524"	83611400	88307300	84513100	78466300	72575500	62212300	85606400	87329500	96009300	66700400	95190000	75789100	88629800	93513800	73247100	82620400
"P00561"	514149000	401167000	458663000	580612000	553576000	453418000	393718000	419777000	426604000	284582000	438379000	406629000	482112000	456261000	338709000	448851000
"P0AC33;P14407"	129429000	46974900	49922200	91392900	109284000	136019000	41891700	42639000	49264700	43591300	46388800	47651400	39291000	38458200	60883700	37231200
"Q47083"	36844600	51850500	57586700	37807800	39418400	38143700	53182400	60024100	48103000	44154600	51674900	47666500	55643200	59582300	43905100	59792700
"P27550"	196484000	11677000	24174300	263691000	176141000	222702000	11363100	20048100	17099400	16481900	24397700	23528500	20549400	10449300	30602500	19919800
"P0A7X3"	288281000	470324000	432521000	284241000	265376000	337948000	446551000	427379000	446598000	450029000	358741000	454728000	392840000	358659000	492811000	369755000
"P0AD65"	7671210	8906910	9161930	8163720	7470370	8805270	9094910	8927390	9125000	9409630	9087400	9332070	8707140	8696000	9302440	8872190
"P0AGD1"	46938700	29799000	20763900	50831300	35236400	38895200	30998400	31554600	25034300	30385600	22492800	27625500	24667300	19566600	28749300	21797500
"P0A7R9"	506537000	658073000	636118000	533175000	515745000	548450000	706727000	682563000	718947000	596499000	682733000	649092000	648277000	684467000	725845000	654963000
"P30140"	17383800	12257900	12711300	28033700	21199700	18374400	12423000	12419400	15263800	9864140	18042100	14890500	15396200	13632000	13582600	14454200
"P39377"	13518200	16190700	13438700	9397960	11169900	14333500	16110900	13885900	15284900	15720500	11090500	15647900	13823100	15470200	17918500	11648800
"P64612"	13676000	10260400	12700000	13367800	13342400	10478900	9591350	11781300	11903800	5886260	15059200	10949700	14063400	12898600	9628440	13868400
"P09152;P19319"	6826430	18293600	12423500	7991260	4685570	6189420	16569000	12344500	13627700	13370400	7660980	14374200	11250200	15947300	13141800	10648200
"P0ABI4"	23421000	20282900	22909700	25194200	24951000	25620800	19256400	19808400	19945900	16919500	17873600	18962000	21471600	18475400	19962000	20696000
"P0ABV6"	18971300	21748000	18309900	18411200	18359900	19181500	21063800	20736800	18434100	20825100	19126800	19866600	18907600	18731500	21211900	19499500
"P75974"	5003850	4517450	4224920	5144610	5300450	5837170	5443680	5595480	4419670	5322890	4994290	5920510	5111300	5312340	5019440	5254180
"P0A9H9"	1778590	482304	678403	1824220	2576160	3182450	NA	NA	528740	775687	617711	533502	NA	NA	973974	NA
"P0AFG8"	1236540000	612344000	593810000	1333920000	1220970000	1285610000	571858000	579370000	570389000	546722000	597981000	558371000	577234000	622479000	534174000	585707000
"P0AE14"	5895590	3801570	5769920	6100540	6699970	4941530	3184780	5251260	4121570	3336620	4912950	4480840	4864100	4432930	3777780	5978910
"P00963"	57173400	83121200	78278800	53267200	46576900	55443100	78034000	70226200	77144500	77363000	71373500	58202600	65133100	65930400	67620100	78058400
"P69380"	2349930	2137270	2414180	2695770	2192930	2088670	1668940	2220120	2141870	1818510	2307750	2214910	2751850	2462610	2002790	2619480
"P0AFB5"	11879000	15032300	15487200	12672800	10839100	10815800	13835500	15545800	15233500	11940100	15062400	14973000	15515900	15673000	13272700	15709500
"Q47150"	9413960	12776300	9635930	9686370	10676000	10693900	13796500	14438900	12701300	15016800	11698200	12373100	11680200	11666200	14980900	13089200
"P77721"	4449780	3219930	2289630	4053170	5074070	3912050	2286060	2626370	2784710	2049910	2520440	1880470	2430940	2831360	2172730	3485260
"P0AFI2"	20392700	26207700	24571900	20888900	17488900	20786500	24651300	24305600	25175400	25029000	24447400	26843100	24224900	24464100	27164900	23149000
"P75931"	9012580	7134770	8238160	8812170	7894610	9100410	7923850	8422340	7448230	6534900	7684550	7865550	7446690	7346310	6536100	7783680
"P06846"	6673250	5894280	5798570	7373310	6992550	7723400	5745030	6291350	5925860	6518340	6662950	5529080	5602260	5458080	6217180	5789260
"P45537"	11826000	6009770	6646540	15209900	12853900	9172790	6119410	7127630	6278940	4290030	7637650	5869400	7571760	7213000	5455530	7501310
"P0AB26"	20277800	17501000	13826600	18503700	19474600	20402500	19666600	20372300	17417400	20456400	14764300	17030800	17088300	17515000	18656400	16409000
"P22939"	21390800	21170000	18385000	21859500	22537100	24924000	20608800	21280900	20313700	23359100	19836900	19647800	19924700	19693300	21138500	20073500
"P40191"	6611470	6077570	6049010	4768620	5595550	3891690	5610160	5867550	6073470	3951450	6167790	5236510	7234790	6718510	4626330	6069080
"P0A821"	16261000	17130200	17593500	16689200	16384200	13743200	17344200	15999900	17963500	12726800	17593700	14935300	17762900	18625900	15273800	17608400
"P0AAT6"	18568200	25081400	23154900	17319500	18337700	15344500	22044200	27946500	24323100	24982500	26483700	22759400	24839900	23819000	22435800	24204000
"P0A7G2"	74393400	77430200	83220100	68633200	77803500	72206700	72497000	93401300	83599100	78902400	91465800	80654700	84077800	77696800	74309700	84996000
"P27296"	828592	607282	768754	848529	689727	544062	522126	572677	556494	255790	503787	528463	616422	578474	545084	617719
"P32664"	13519200	10897100	12085100	15431100	12540200	11131400	11501000	13431200	12624400	9670520	13342500	11852000	12841400	13070600	11654100	13187600
"P77300"	7931640	9492570	8545590	8202680	6761860	7044930	8378030	8074490	8843960	7486550	8489040	7595170	8661310	8446750	8653100	8666950
"P76268"	30256200	18707700	21652300	28597800	31209300	22085100	19512800	23516200	22725100	13803800	23113900	18131300	25217400	24696000	17834700	23913800
"P0AD24"	13040000	19909600	13067500	11481100	15347600	14233300	19618900	16993300	15585100	18033400	17040000	15898600	16916100	15344800	17188500	15560700
"P02925"	304898000	73803600	55916800	333032000	306796000	317960000	74933900	77891200	62637900	79779900	62908500	71429100	67035800	59713400	69883000	65405600
"P00893"	34949200	44102400	47079700	37382500	33825100	31551300	42788100	43879400	45808300	29863900	47537400	42618500	47413900	46347200	42413800	44974300
"P17117"	27891700	26032200	27939200	29908300	22744900	23916600	26860200	26557700	29201700	23837700	29352100	28626400	29391600	28331900	25835800	28578200
"P0A8N3;P0A8N5"	103947000	78912900	92038900	82344900	99041300	65563000	75303100	89171000	89070700	53733100	93340300	69403800	113886000	110426000	72412700	94702300
"P38051"	5346560	4391490	4332770	5347800	4413560	4769670	4218490	4334100	4389890	3733570	4322110	3975990	4223120	4541090	4090030	4412510
"P0A8G9"	36249900	34562500	23672500	34481800	41549500	34870100	39145700	44088300	32129200	45179900	37515300	31020500	32675700	30156600	31694200	38384800
"P04983"	10196400	3627600	3715350	11857700	10083800	10754600	4663280	3998830	3975160	4777810	3217640	4194500	3998860	4555490	4278990	4217560
"P27302;P33570"	26983800	26751500	25575200	30971900	27060100	29228100	28221300	24829100	27107000	30668800	24229600	29900400	26187600	26965800	29469600	26077700
"P31828"	3870310	3787730	5000360	5730520	4298320	4990950	4541480	4555480	4203490	5371450	4844880	5194140	5492900	4811890	3349910	6063410
"P07649"	9190740	7520420	6547610	7090500	7420720	7454090	7667930	7677650	9193010	9255620	7275510	8311860	7577110	9055440	9615240	6733420
"Q47622"	16006800	18105000	19040800	16815600	17627800	19895300	16104500	16815500	16984800	17657200	16922000	19724400	16443000	17189700	19062700	16540500
"P75782"	4574580	4563490	4331040	2806720	4763050	3038770	4390200	4613870	4706660	2736630	4281500	3926380	4701300	5008020	3750720	4208130
"P12995"	13865800	8913190	12720800	16903500	12250000	14201100	11534700	11917000	11833400	9475810	12687400	11418500	13385400	12676500	11129300	12757400
"P02930"	134224000	124345000	117813000	143866000	144912000	140865000	126887000	142759000	131466000	150545000	135072000	137414000	134646000	121794000	140465000	134508000
"P0A830"	8604010	378423	741604	6860620	8638180	4372880	406219	575423	385726	NA	629668	435105	1268400	391559	471123	632490
"P0AC28"	2294680	2356010	2137320	2056580	2105120	2487410	1954310	2050620	2067580	1743470	1906100	2152500	2013740	2200790	2015640	2319370
"P31134"	6634030	5856600	6122680	9519910	7641130	7621180	5555740	6485880	6523160	5130700	6974560	5272800	5797320	5163780	6185000	6154660
"P14900"	19152600	21670200	19936700	21042200	19251500	21604800	21207200	20209700	22429000	20893700	20442000	21870800	20247400	20789800	20485000	20015100
"P28632"	5893610	5698100	5553840	5041020	5702850	6474960	6063600	4576640	4755410	8840650	5316200	4831290	3578480	4996370	6985470	5164860
"P24171"	31036100	30107200	32010700	32031100	28789700	31327500	31549200	32163100	34501300	29748800	35023500	33885000	33397100	32785400	31465600	33651500
