rowname	20230516_EXPL1_LiSc_SA_S610_RT_25_s2	20230516_EXPL1_LiSc_SA_S610_RT_27_s12	20230516_EXPL1_LiSc_SA_S610_RT_30_s30	20230516_EXPL1_LiSc_SA_S610_RT_32_s38	20230516_EXPL1_LiSc_SA_S610_RT_35_s51	20230516_EXPL1_LiSc_SA_S610_RT_36_s56	20230516_EXPL1_LiSc_SA_S610_RT_37_s63	20230516_EXPL1_LiSc_SA_S610_RT_38_s68	20230516_EXPL1_LiSc_SA_S610_RT_39_s72	20230516_EXPL1_LiSc_SA_S610_RT_40_s80	20230516_EXPL1_LiSc_SA_S610_RT_41_s81	20230516_EXPL1_LiSc_SA_S610_RT_42_s89	20230516_EXPL1_LiSc_SA_S610_RT_43_s92	20230516_EXPL1_LiSc_SA_S610_RT_44_s96	20230516_EXPL1_LiSc_SA_S610_RT_45_QC1_LabD
P76213	316609	245414	343233	207858	339046	342293	300947	403234	322167	339703	387799	336333	292813	313510	250192
P33599	18044400	19266300	18195700	15824800	11917100	12148500	11069300	12047200	11235600	10893500	10993500	11757500	10791000	11134800	18175800
P16703	5965600	6052010	6235860	5082340	6681770	6580430	6415740	6505740	6604980	6800750	6348460	6381820	6602990	6894440	5400290
P76176	777810	808213	703031	834814	762071	834793	827461	838499	810851	898376	697431	718449	663575	801783	804988
P67699	365697	454395	377064	397450	307758	384340	378977	353948	382026	394861	334429	399531	396242	332076	348198
P0AFH8	148618000	197125000	155344000	240976000	136444000	153458000	147035000	128767000	143743000	153851000	146508000	134866000	122272000	102789000	175330000
P33136	19117700	18607200	19164000	18225500	18813900	19543300	20019900	19327900	18819600	19056600	19225900	19582400	18837800	19224300	19241000
P0AAH0	3887170	3905710	3751880	4767670	4369060	4255100	4373000	4478210	4026950	4434610	4376530	4280480	4091030	4153910	4035980
P28632	37211.7	95376.7	65055.8	29443.4	55019.2	86470.5	64617.8	40183.8	69784.9	31405.1	62769.7	88646.7	49020.2	61596	64398.2
P45578	34655200	41006600	36398200	41830900	51330600	55048400	64542200	51767200	54712600	57144300	55432400	58283300	56923100	51374400	38689200
P76558	27202200	26993800	27163800	25020300	9319480	9200070	8643370	9376720	9227360	8683310	8989780	8953430	8423450	8092730	30297700
P19624	5831460	5788120	6064930	6593840	5840190	5584270	5871680	5403290	5877850	5701690	5948610	5698070	5672080	5809740	6155730
P0A705	55762500	53982400	56860900	54969600	64652100	64389900	58612300	63932800	64756500	61166800	64427000	62883200	61726500	62566800	56872200
P66817	2274920	2184290	2229020	2087210	2472560	2304590	2285500	2034530	2065560	1878130	2124440	2367980	2325040	2226780	2199490
P46837	4905320	4966480	4770180	6058500	8883920	8800050	8190890	8864690	8524200	8579240	8897170	8468740	8559740	8466190	5855800
P68739	2831100	2738540	2710930	3034650	2680650	2666970	2625300	2695790	2546480	2698320	2643890	2739020	2504290	2414380	2838250
P09372	38745000	43416100	39938000	40239100	37902500	39778200	41313900	36209200	40531700	42893700	37936500	39155600	41013600	38789300	37251800
P06715	6262460	6432250	6453330	6322280	6322510	6146810	6124370	6325070	6372860	6225470	6458250	6387920	6231300	6324530	6821600
P0ADA1	6669010	8146560	7166450	5850470	6168350	6564780	6612560	5747540	6695450	7011290	6108250	6543730	6590250	6307000	6879330
P69811	1099620	1182920	1082140	1611670	4270010	3898390	4278530	4004280	4327840	5234550	4577650	4920380	4924690	4314230	1139400
P00370	44317800	38696900	44345700	37128600	48111700	49459400	54226600	49226000	54327800	53408000	57444000	52502400	65329400	61735100	40091300
P04816	25126200	33525100	29359600	26576700	33149000	34743400	39717600	34046900	35489400	36116200	32524000	31958700	33929200	30944300	29731600
P68066	90087500	106285000	81721000	90514800	129597000	163634000	263169000	140609000	148121000	145633000	122976000	129637000	141035000	129675000	138404000
P31129	2154470	2392440	2815860	2027180	1050600	1251980	1127000	1241240	1301680	1049910	1246510	1244580	1003670	1124890	2054530
P0DP89	3180640	3126710	3327720	4030820	2534900	2092980	2428220	2341520	2497650	2603480	2626740	2519350	3127830	3045610	3141230
P76344	24898700	13510500	21780800	17094400	145108000	146838000	186987000	56826800	128888000	142573000	150471000	141758000	148621000	137515000	44286500
P76402	13276700	14134000	12830600	18444200	6099980	6133600	6704810	6508310	7137440	7036990	7431250	7006320	6644460	5501470	13129000
P17115	3426000	3311670	3536740	3261900	2584980	2565410	2799260	2540910	2623590	2682300	2550000	2573200	2749800	2788840	3342650
P0A8Q0	4506970	4549440	4607340	2870060	2968510	3191290	3452940	2958320	2962290	3329810	2907210	2735570	3561550	3717980	3524570
P09980	1097630	977441	1099360	941150	1065300	1103710	1006770	1054240	1075490	1098450	1132410	1073870	1075060	1169810	1053350
P68919	146223000	190777000	161806000	136966000	190867000	210393000	216382000	181593000	222082000	213518000	203463000	214139000	206905000	189733000	143212000
P38104	5833560	5224080	5389560	10240200	2241700	2035980	1820660	2207850	1919570	2126390	2145100	2046230	1912640	1343870	6129700
P0CB39	3319900	3471010	3224820	3150340	4304370	4276090	3989480	4400100	4301520	3892500	4041690	4143320	3955380	4100960	3507020
P0AC16	1279070	1278750	1382300	1132650	1469190	1417820	1601410	1460690	1453670	1520190	1539740	1546240	1428590	1439990	1236000
P64604	7713230	6941660	7930550	7219830	7858430	7649140	8557650	7816140	7777760	8638330	8170900	7764070	8036360	7776500	7401350
P0A8A4	6177030	5678810	6084130	5489020	1960290	1887480	2192790	2013000	2018910	2113880	2096880	2181700	2024060	2068080	5939320
P69797	18404600	18614800	19769000	17745600	37850200	36071300	40392200	39905100	41423900	44895100	43497000	38424000	46904900	45532900	18621600
P0AEE3	9771760	9233480	9672820	9798700	9134340	8532940	9284940	9260160	9011900	9631450	9029170	9089960	8972190	9094920	9671620
P0AAI3	20977400	18703100	19932500	20337000	20338000	20588500	18951300	20620200	19934000	19867100	20494500	19736000	19769900	19995000	18927000
P0AEE5	44032200	57201200	45034500	53682900	1885900	2129270	1423290	1638800	2189120	2157980	2225620	1980220	1214510	1077380	45886600
P21889	36298800	31781800	36241400	29314900	32635900	32255400	32681400	33939300	33529900	31803900	34468700	32285900	34380800	35141400	35207800
P0AD70	10890400	10808500	11552800	13287100	14860700	15772900	14503500	15795500	13819200	14838000	14938100	13222800	14601800	14434700	12040300
P69902	831426	1121960	972927	1329390	650972	626219	614999	728986	577905	479654	557580	518255	542183	499871	1423830
P0AB80	39288600	35267600	39908200	30021900	30531300	29563300	32178700	31315500	31968300	30837300	30770900	29621300	32888300	33051300	35511000
P0A6B4	1676270	1650840	1815090	1417520	1708090	1654560	1653040	1696710	1627280	1519680	1512880	1624330	1565650	1601260	1535370
P0ABB4	113862000	123660000	114465000	122079000	90056800	95183600	88394300	87922600	93855500	90935700	96303100	92650100	96272700	95933400	129362000
P0A881	8565440	10749000	9022820	9227470	6285650	6211590	7365250	6050370	6955680	7569070	6505740	6544360	7043060	6855000	8482760
P0AEW9	1098410	937774	1151470	1344340	4806560	4378420	5036860	4680360	4721300	6142210	5374510	5302200	5336180	4887240	1158790
P76014	4685580	4407180	4851130	3865820	9438280	8806510	11288000	10722800	9282190	11661300	9444270	9843590	10525400	10649300	4316190
P76503	4327220	4272060	4165840	4609320	636130	556173	559830	725252	729093	655127	770900	700317	530211	432926	4084080
P00956	38234000	33873000	38140400	27013100	24546600	24114700	20973600	25403000	24085400	22723400	24251000	24427400	24468400	25402200	35140400
P0ABS1	42275100	56593100	46708900	43882900	41138300	40386000	46567100	40889200	43740400	44333200	42527700	41622600	42575400	39921800	47912500
P06999	11138900	11682000	11137500	12187400	11443300	11822800	12579900	11116600	12114800	12497600	12254000	11897700	12116800	11872200	11262400
P22106	15127400	15400100	15811700	12481100	22753800	23143800	19897300	22013900	21766100	19240000	20410500	21768500	20772200	21094000	15579200
P75683	190273	203727	162304	306354	122935	144029	86402.1	129712	115950	126909	125145	90864	110596	129942	188709
P0A8R7	1398650	1252550	1541060	1396270	1293960	1224100	1282600	1271270	1233010	1309280	1343640	1371310	1236410	1246520	1395840
P0AA97	798641	806782	840160	782714	1045830	990196	1080300	1015970	1059180	1119330	1044530	974419	994679	1054550	853215
P0A9I3	1775110	1644220	1854020	1760680	2091980	1912230	2442740	1903340	1900830	1962250	1940350	1823540	1918800	1951610	1545400
P00562	6913780	6256120	7254730	5308350	8642420	8189570	6963220	8508030	8544460	7734580	8596640	8244660	8884680	9414920	6357720
P17802	248474	281422	276280	293503	453870	470576	460815	445049	436639	465198	464873	439135	443739	420593	275027
P00926	953183	888717	904310	1091370	1323150	1319360	1319120	1344050	1262750	1376210	1342030	1303980	1307210	1293690	1032310
P0ACK8	1065850	1120520	1148190	1046840	373497	350349	373636	384119	378263	453612	444126	394211	445003	431002	951905
P76573	128306	172908	169487	110080	90737.4	80173.2	75930.2	104483	82098.9	100331	102115	71751.2	123564	87717.2	122954
P33235	436031	550001	581954	1066520	227333	458594	51042.6	306931	176283	78185.5	NA	399482	NA	53149.7	380232
P0A9J6	5775570	6054280	6091620	5557570	2540570	2702700	2864860	2584420	2812300	2826590	2551150	2635720	2600870	2606720	5750960
P0AE08	323627000	366192000	353179000	333141000	293748000	300423000	326140000	303293000	298238000	324209000	318704000	309269000	318048000	306419000	370283000
P0AEI1	5043040	5238300	5325320	4468200	7239930	7210460	6912120	7302900	7265600	6972650	6904480	6884950	7225160	7381750	5328650
P31434	1278230	1061270	1313670	1133840	809844	1072400	847933	1028190	721062	936870	1196370	1161610	1153860	1183880	1106800
P13029	18806000	12213500	19331500	21394400	22403100	18319500	20671000	26786500	14409200	22301100	18653600	20349900	22932300	27733700	24293000
P27111	219505	212324	232245	245586	300971	276214	322055	306324	298727	313028	333852	301144	318394	304561	236549
P0AC86	8191560	8012840	8015350	7565520	7034660	6797790	6958280	6745100	7456200	6966400	7503900	7395290	7504920	7598120	8869980
P37330	4306450	4606370	4437990	4510540	2694230	2684320	2305410	2645090	2693470	2544070	2757830	2716970	2502570	2428320	4946910
P0A7V0	97550800	122246000	113057000	109534000	152678000	153527000	165227000	146960000	150985000	153377000	146459000	155051000	149961000	140280000	106945000
P75821	2674460	2532820	2786060	2622600	2011970	2025440	1883640	1979060	1966220	2031190	2006760	1993830	2015670	1859390	2581170
P00350	74807900	71939500	74347900	66622500	81111300	82395500	80687500	84077200	82125100	79375500	83447600	82679600	84589000	82075100	78749600
P0A7E5	18566700	19461100	18617800	19477200	23015600	23079200	20217000	23394800	23439800	21362300	22839600	22619300	22732400	22993800	20416000
P0AEA8	2145940	1794330	1990820	1881330	1776460	1736960	1685960	1805240	1777280	1735300	1808300	1732940	1754310	1772930	1882320
P0AG00	4498360	4424190	4704220	5027750	4805560	4789060	4905180	4956110	4886600	4861360	4791700	4846360	4861140	5021230	4758830
P0AFD1	10014000	13828100	12389000	9632100	7728370	8246490	9538100	8095710	8366160	8096110	7712610	8479840	8670260	7413770	10434900
P17443	4353750	4011810	4289290	4044390	4055020	4206810	4358840	4350190	4058360	4222010	4166140	4163150	4181990	4200060	4398540
P0ABZ1	562321	1125550	701311	1157790	149220	151952	133415	279861	206938	184448	135882	148238	100331	66983.5	917694
P63389	3177410	3035080	3111920	3106530	3971900	3838750	3512980	3904100	3783990	3747330	3915880	3911790	3830110	3902240	3128580
P0ACM2	1507610	1389650	1555840	1120490	1300900	1303230	1475680	1319090	1403490	1291260	1357950	1347890	1403380	1510220	1318510
P0A9W0	1421050	1400970	1480710	1311160	1325230	1317850	1376830	1212150	1355300	1405930	1327690	1305380	1355080	1331130	1274330
P0A9B6	3294910	3356500	3582200	3478660	5354100	5217020	5585680	5489840	5369510	5557650	5743160	5011390	5465820	5906490	3654860
P11350	43459	110459	110845	122856	175706	175792	209598	154199	202980	213609	244182	199589	225651	300237	57990.5
P06616	5058010	5431700	5531060	5247570	5852540	5893370	6169490	5557830	5986690	6189020	6021760	6002780	5839210	5941850	5778850
P69228	15368600	14457500	15304500	14516600	15968500	16046300	17106200	16092400	16322900	16687500	15568400	15733500	15967700	15956500	13728100
P32703	923217	839078	859372	820096	838017	855196	840274	743140	832386	823510	878461	793821	834855	866192	863095
P60240	5295050	5076570	5348910	5816340	6794990	6980100	5807700	6780470	6803830	6291490	6530210	6744950	6662420	6745190	5664840
P0ABF4	889252	826704	936849	781706	376848	379908	388412	384979	336167	391412	384978	394266	368382	365644	757663
P0ABA6	45079000	51064500	45348200	48529700	34714000	34744100	38751300	36623500	36937400	39027200	36677500	36457900	38061200	37274300	52295000
P0A955	51220900	53103400	53047300	50212800	55409100	56287500	62696800	51574900	53323300	57686600	56508900	56381900	61463900	58461600	57861200
P0AFZ1	2210740	2526280	2602450	1745210	2012030	2054150	2056420	1967030	2316210	1903200	1773150	2054850	1961870	1910340	1681870
P0A9S1	6009040	5321310	6553980	2974700	537829	495427	542506	557399	626819	703184	616530	635855	692984	731774	5013650
P00579	14599300	14401000	14837700	15356200	15001400	14394300	14952200	14930000	15081500	14775600	14861500	14565500	14746800	14440700	14250700
P20605	1608350	1638770	1652040	1936430	1248370	1263580	1326030	1340540	1384750	1453960	1470450	1352510	1312460	1288260	1828670
P0A7Z4	102778000	111921000	110922000	107050000	121098000	119838000	128592000	111802000	117571000	117197000	114705000	119545000	117327000	117130000	105166000
Q46800	660087	599533	666446	601666	366227	281851	339395	344393	266398	399703	371679	319178	303848	340645	597459
P27248	5633330	5708140	6415850	4817450	2825270	2850000	3018200	2716120	2977800	3184540	3063260	2664780	2959090	2993380	5306870
P31133	8545560	9054870	7776570	11353000	5636900	6227320	5162140	5424840	5533820	5800050	4975270	5307740	5492610	5057470	10053500
P0A9S7	3274750	3540460	3596150	4104610	4079050	4045530	4704150	4498860	4084990	4330180	4266110	3809110	3938550	3911460	3761740
P16431	624676	378475	600941	349398	845132	798109	1162740	1044280	1037900	1390880	1514530	1512480	1998060	2295220	642586
P69795	3626410	4061280	3341310	3626430	1984190	2142570	2063490	1887740	2154940	2152430	1850740	2193090	2233100	1844590	3266620
P27829	4211410	4255600	4480320	4533980	6632800	6331080	6148260	6566800	6487670	6247180	6529910	6359500	6299390	6592530	4705300
P05055	92835400	95374200	93113600	94383400	96397800	98831500	83114300	94744900	96025900	86240900	92780800	88996200	90529400	91539600	94751300
P56262	3269910	4088870	3286330	3468110	2403400	2276460	2523760	2352310	2485610	2310880	2230310	2544880	1910160	1612800	4130490
P0AF90	18988800	24180200	21978800	20393800	18376500	20128200	21174700	18294400	20272600	18817800	18841300	16811700	19305800	18423300	21122400
P0A6F5	200692000	203850000	203910000	224631000	180390000	180273000	163690000	168087000	176015000	184160000	193618000	177834000	184637000	177560000	209663000
P02919	5271070	4584630	5066720	4634120	3905500	3834630	3475760	3965870	3752140	3601550	3723780	3725680	3727220	3794330	4945170
P0A7B8;P0ACS7	130167	126272	130796	118632	119987	125487	111136	72414.2	120923	117567	128919	133825	114246	102072	132940
P0ABH9	9753010	10283400	10331200	8726180	10546700	10598500	11227900	11135400	10714000	10509100	10776300	10338800	11167300	11520400	11138300
P0ACK2	1750140	1700020	1790640	1725010	1609990	1648150	1733950	1738910	1679510	1699000	1618270	1604340	1632760	1607940	1680130
P76423	7445450	7212240	7802500	9372060	6859410	6438270	6590200	7148970	6730310	6834630	6781780	6706320	6596590	6209620	7641750
P37636	11744600	9433380	9372820	19292700	10584200	10568800	11962200	9380060	11743500	12996300	14792600	12732300	12960900	14402700	13561500
P0AE06	21839400	22249700	21278600	20182600	19244800	18980800	19348900	19020800	18155100	18624700	18696800	18267400	18811800	18319700	20254800
P13009	8999810	8409320	8581680	8691040	12885800	12376400	9645930	12769800	11920000	11157100	11635900	11869800	11322600	12206800	9497930
P08956	4040740	3880170	4210160	3601640	2716950	2589950	2577900	2831060	2666850	2627650	2679760	2648520	2809540	2795120	4131980
P03023	1036740	1002200	1054850	1024850	998558	964580	999337	982347	946016	946407	1012340	980738	959604	933092	1056220
P0A9L8	6495540	6792950	6571690	6700910	7020340	6528130	7888760	7051310	7389030	7519830	6868260	7020630	7036170	6851570	7078420
P0C8J8	88278700	97113700	102965000	61042900	19118300	19074500	29494800	22448300	22676300	23026600	21210200	20054900	25533700	25883300	116780000
P63224	27368600	28189300	28084500	29918200	23131900	23350900	24595200	21966600	22868700	24488800	22800900	23209500	22775000	23294300	30761000
P0AEG1	779530	820151	704574	713296	538504	409120	335353	554992	399557	329754	358976	399620	391974	484022	667583
P25746	2451650	2503890	2734330	2380440	2463580	2314740	2608600	2410840	2499030	2488080	2423830	2379260	2498780	2449990	2679370
P31574	35085	40514.6	59488.7	28977.7	NA	NA	NA	15795.9	26239.4	NA	NA	22876.8	25829.2	NA	45932.7
P0CF91;P0CF92;P0CF93	204604	198319	242611	221303	178136	190825	187723	224740	223319	198797	240733	167533	203730	191131	160163
P0A7W7	115880000	159412000	127279000	124768000	171915000	191560000	184993000	168771000	185217000	176215000	170718000	185492000	179643000	173160000	129077000
P00904	11858200	11626600	11295800	15479800	14791100	14757100	14449800	15758600	14998600	13835300	14025700	13821900	14228200	15573800	12868000
P08957	3882480	4089160	3907040	3771650	5729280	5711580	5597280	5732570	5460210	5364730	5460660	5625880	5546390	5649620	4184790
P0AD65	1280380	1235610	1180450	1220050	1326740	1291640	1155420	1260040	1282710	1216080	1236530	1247900	1239930	1275560	1252370
P11071	1796570	1760570	1666340	2040080	1078330	1091100	966249	1005720	1025550	963301	1071920	1031930	964670	947332	2086010
P0A8K5	5967320	6405120	5789310	5849120	3882560	3986120	4141820	3836690	4077010	4814210	4508030	3745040	4506270	4189310	5209000
P00909	9797660	10099000	9899420	12165000	12577300	12792900	13506300	13714900	12526900	12215100	11785500	12285700	12661900	12922500	11088300
