rowname	Ref8537_QC1_20230414_1	Ref8537_QC2_20230414_1	Ref8537_QC3_20230414_1	Ref8537_QC4_20230414_1	Ref8537_S4_20230414	Ref8537_S8_20230414	Ref8537_S11_20230414	Ref8537_S18_20230414	Ref8537_S21_20230414	Ref8537_S26_20230414	Ref8537_S35_20230414	Ref8537_S37_20230414	Ref8537_S45_20230414	Ref8537_S49_20230414	Ref8537_S52_20230414	Ref8537_S60_20230414	Ref8537_S65_20230414	Ref8537_S69_20230414	Ref8537_S75_20230414	Ref8537_S79_20230414	Ref8537_S82_20230414	Ref8537_S88_20230414	Ref8537_S94_20230414	Ref8537_S100_20230414	Clinspect_E_coli_A_QC1_Slot1-6_1_8640	Clinspect_E_coli_A_QC2_Slot1-15_1_8649	Clinspect_E_coli_A_S5_Slot1-7_1_8641	Clinspect_E_coli_A_S7_Slot1-24_1_8673	Clinspect_E_coli_A_S20_Slot1-20_1_8669	Clinspect_E_coli_A_S23_Slot1-8_1_8642	Clinspect_E_coli_A_S34_Slot1-18_1_8666	Clinspect_E_coli_A_S42_Slot1-21_1_8670	Clinspect_E_coli_A_S47_Slot1-14_1_8648	Clinspect_E_coli_B_QC3_Slot1-23_1_8672	Clinspect_E_coli_B_S53_Slot1-22_1_8671	Clinspect_E_coli_B_S66_Slot1-13_1_8647	Clinspect_E_coli_B_S91_Slot1-25_1_8674	BBM_673_P283_01_VEB_001_R4	BBM_673_P283_01_VEB_002_R3	BBM_673_P283_01_VEB_003_R3	BBM_673_P283_01_VEB_004_R3	BBM_673_P283_01_VEB_005_R3	BBM_673_P283_01_VEB_006_R2	BBM_673_P283_01_VEB_007_R2	BBM_673_P283_01_VEB_009_R2	BBM_673_P283_01_VEB_010_R2	BBM_673_P283_01_VEB_011_R2	BBM_673_P283_01_VEB_012_R2	BBM_673_P283_01_VEB_013_R2	BBM_673_P283_01_VEB_019_R2	BBM_673_P283_01_VEB_023_R3	20230516_EXPL1_LiSc_SA_S610_RT_25_s2	20230516_EXPL1_LiSc_SA_S610_RT_27_s12	20230516_EXPL1_LiSc_SA_S610_RT_30_s30	20230516_EXPL1_LiSc_SA_S610_RT_32_s38	20230516_EXPL1_LiSc_SA_S610_RT_35_s51	20230516_EXPL1_LiSc_SA_S610_RT_36_s56	20230516_EXPL1_LiSc_SA_S610_RT_37_s63	20230516_EXPL1_LiSc_SA_S610_RT_38_s68	20230516_EXPL1_LiSc_SA_S610_RT_39_s72	20230516_EXPL1_LiSc_SA_S610_RT_40_s80	20230516_EXPL1_LiSc_SA_S610_RT_41_s81	20230516_EXPL1_LiSc_SA_S610_RT_42_s89	20230516_EXPL1_LiSc_SA_S610_RT_43_s92	20230516_EXPL1_LiSc_SA_S610_RT_44_s96	20230516_EXPL1_LiSc_SA_S610_RT_45_QC1_LabD	CVT09_QC3_LabE_X025	CVT09_s3_X002	CVT09_s10_X003	CVT09_s13_X004	CVT09_s16_X005	CVT09_s25_X006	CVT09_s28_X007	CVT09_s31_X008	CVT09_s36_X009	CVT09_s41_X010	CVT09_s59_X013	CVT09_s61_X014	CVT09_s73_X016	CVT09_s84_X018	CVT09_s93_X020
P0ADZ4	625630000	511375000	710853000	654750000	593346000	583369000	540641000	616470000	661730000	639794000	596794000	992872000	616159000	545402000	779318000	795341000	711687000	700744000	714500000	711266000	740101000	724851000	748738000	807591000	745814	1059510	737443	961704	846121	706183	1072380	1203880	1067900	902267	1125950	902216	1156290	525168000	464034000	419746000	500289000	431338000	516389000	459197000	324038000	494429000	417971000	394526000	767582000	376623000	490062000	175696000	235474000	175306000	176233000	232717000	254901000	292644000	236046000	264594000	261720000	258846000	269303000	259620000	237965000	171663000	44325700	52770400	49967600	44746400	50114400	43821000	47288600	45234500	38202300	45414600	53539900	54243400	48491600	48501500	45099100
P31545	2057320	1994950	3404130	2789040	2298710	2427410	2580710	2554270	2308910	2979700	2300300	1641130	2904240	2700580	3237360	2633160	3050180	3100320	3964160	3304750	3751180	3458400	2860080	3989170	32512.5	21214.5	28767.7	22967.9	24115.3	21480.2	24731.7	26791.4	20810.6	33109.6	38438	30679.7	36447.6	906940	1079070	1095320	1177240	1147400	950449	848631	887390	935120	963506	1033490	1603930	1552210	1613450	499840	489531	506030	603071	762663	758862	988889	783927	718060	823830	789050	798788	971234	806618	545221	171681	139689	166355	193207	211019	189848	182711	162979	112645	135844	272835	255814	175109	229027	206724
P0AD49	222268000	204779000	177735000	118279000	317507000	227228000	183815000	260069000	426416000	284526000	207748000	251674000	243657000	247657000	188523000	197750000	173777000	199664000	146733000	178711000	152581000	132620000	187152000	151317000	696036	1003130	689121	903139	932787	849810	729252	937023	976928	671197	707960	614209	680885	202391000	144563000	123908000	142276000	161891000	137756000	112639000	87405400	131740000	147247000	132774000	69960900	51004300	48773300	37147300	59528300	40784800	28313000	22692800	24308800	32432000	25680300	28859600	34532000	28368500	27765900	32086000	27022600	41121100	12030100	14637600	9668780	10871300	11772400	8089870	8827100	9299530	11444300	11055300	7332860	6134970	6600270	6579830	6242770
P0AFJ1	26141800	28182300	32666900	22184000	30301900	22662500	19660100	27495800	48020900	27344900	21701000	35219300	26627100	23921300	33621200	30913400	27289500	30471100	22134400	24870900	24212800	24742800	26618700	22929800	655899	514868	470739	524446	747607	341551	441520	558565	784300	290157	502809	341358	274289	26974200	23162600	21391500	21359600	21759400	22637800	19572900	14482400	23609600	23547500	20046300	16483100	13626400	15066300	18964900	24495200	21369000	19145800	17836600	18669000	20908100	17516200	21369100	20104400	19224200	16751300	20290100	19600500	19723400	1943540	2075190	2058590	1823520	2023420	1691150	2009180	2239930	1714540	1940690	1654990	1782000	1680060	1634870	1600450
P60723	633021000	595766000	848308000	837433000	588895000	658275000	639061000	572087000	559796000	560415000	600393000	496066000	665356000	582507000	850767000	872088000	835644000	875760000	888089000	822122000	850315000	826156000	813602000	793723000	1337110	1051820	1173910	1146610	1309890	842447	1426160	1339790	1168340	1301510	1749250	1180880	1512760	206196000	213115000	207071000	202626000	212420000	219353000	198009000	206944000	237113000	208389000	206821000	300154000	253321000	291028000	247631000	268766000	258342000	265810000	367105000	373289000	358786000	349479000	375051000	383560000	375248000	327244000	374702000	349041000	239837000	60314400	62500100	68065400	62560200	61945100	59213600	63479400	62340900	58280400	59451000	87477700	81700400	80820700	86114700	81269500
P0A7R5	638096000	601058000	873436000	788744000	596189000	578673000	585941000	702953000	544569000	648836000	575972000	661683000	650973000	598096000	867815000	894897000	872239000	876914000	835462000	870362000	840491000	849476000	826404000	804902000	2459340	4054240	2255590	3755070	3328950	3529820	4228380	3831490	3094890	2932040	4571350	3795320	4165000	524998000	484100000	485883000	470806000	507716000	494393000	413856000	471479000	522265000	451906000	375049000	688824000	442712000	435784000	266931000	351201000	281313000	271214000	348421000	373451000	360066000	345280000	376602000	341216000	340167000	406176000	370990000	333658000	275011000	88332000	94504200	98013200	87248200	93832700	86963600	94443700	93794700	83218300	90173200	113502000	113067000	110898000	104553000	107221000
P75828	13450600	13988000	12765300	12324200	9715250	12937200	14636000	11939300	11405300	11930700	13170100	7890000	14153100	11599300	11016500	11280100	13415400	8748970	11241700	12170900	13000700	12319900	12574000	11570800	21873.8	29077.6	27681.1	30899.6	26234.2	34923.8	35166.7	28430.7	25176	34186.7	26254.4	29319.4	26600.5	1107790	1138570	1256290	1126910	1324620	1110620	1146570	1442630	1150570	1230110	1405750	1175480	1301910	1146070	40080300	38187600	40256400	42159600	39544700	35639600	34593700	37639500	37534700	37802800	37646900	36222300	35808500	37451500	39722800	463107	493749	410746	504103	464914	506662	459593	435927	490386	467922	458772	421874	438426	433004	429891
P0ADU5	42888600	37674300	28541400	22530900	53066600	39593600	42480000	41715800	57223900	44289900	39603000	78272800	42435200	37318300	30365400	35926000	30194800	30137600	28922600	33115300	31054900	23123800	26382900	30771200	752479	1027630	753248	860905	869682	663520	865484	1123620	875151	456673	753957	559897	569893	88806400	60416500	58978500	66452400	66497300	69466000	79238000	41264000	73045100	69568800	61292700	46533600	36867900	33520500	12931600	19372200	13888300	17519100	11213600	12849100	13864800	10080200	12715800	13411500	13523700	13498700	12256900	10748300	17089900	6356560	6340390	7426950	5914790	5803830	6442620	6186520	6320720	5659390	5180570	4196040	4516250	3810660	3937630	3718780
P51024	9798160	10058600	9681380	9166440	12449100	14571400	12219100	10459700	7965640	11773600	14113900	16464600	12019600	8764050	10926400	13356700	10196300	11028400	11665400	9482200	10580300	11990900	8674000	11604700	58091.6	145535	62092.8	111381	107408	97811.5	119498	114740	138023	34644.5	91592.7	37839.2	48858	8529110	6397130	6064720	5630740	6354120	6400540	6267440	4226430	6817170	6114230	6449360	7742540	4557010	4882840	1732170	2306020	1763550	1926210	1824840	2020260	2079800	1674690	2142470	2198980	1829260	2043080	2098350	2040640	1963520	678668	600189	690805	577261	675114	648518	668322	685220	538310	560231	491496	571082	518921	498231	501508
P0A8F8	21102000	21225900	18722300	17771800	19629500	18214200	21865000	20810900	21418000	20141800	18125200	10658800	18828700	20177100	17453000	17143400	17113400	18255500	15870400	17953000	16877700	16714500	17028000	16243900	64957.8	60695.3	71206.7	71017.5	63745.5	76093.7	67367.4	64702.9	71923.8	70979.4	58172.2	55913	61783.4	3341570	3400780	3489030	3640740	3623580	3182960	3398220	3508610	3471230	3383780	3455060	2506500	3091590	2889310	3773240	3317470	3622170	3823610	2957230	2988620	2716050	2908820	2895340	2864370	3016500	2950810	2885090	2918490	3436970	919539	958361	952728	949765	990544	989664	962684	932833	928037	1043910	723425	764871	736785	774668	806566
P77293	5782880	5749050	9036840	9059750	5552860	6805720	7436020	6128260	4588500	6235920	5936760	3244200	6616970	6299490	8192810	7933860	8998500	7246410	8650440	8788130	8113340	8487220	9133540	8606250	29110.5	14414.2	23161.9	12224.1	22337.1	9190.87	17215.7	19193.1	18381.6	15931.6	45728.4	23379.2	26952	1695680	2162270	3002940	2279590	2780460	2631460	2699290	2703480	2647790	2627550	3333020	5519320	4941380	4881210	1258820	1697850	1358290	1586830	2587580	2500290	2741550	2543220	2549590	2623600	2530130	2501330	2417780	2322980	1673120	6562270	5607580	5348420	7430530	5624520	6498120	5550910	5507280	7040500	4654330	10443600	10434600	10412000	10793000	10972400
P61316	30934500	26868200	37048000	25822200	38386500	27288600	30653700	33898900	47826400	34461000	32178700	46372400	33931200	31617900	39064800	40901800	33926800	41564900	32590300	32783800	31744800	28908200	35115900	34222100	328224	352926	350520	314883	437211	404220	339626	460608	458273	353406	382729	359034	433902	28659300	25063400	20883500	25854800	21538200	27080400	28840000	16347700	26158500	25820300	26268600	18912100	18319600	17548100	13727300	18445900	15183000	13785800	15319500	16104800	16256400	14712000	16184500	15683600	15338500	14463500	16235100	14393500	14261700	4554190	4246730	4715920	4338860	4708430	4681780	4616560	4782160	4090240	4454760	4222820	4663300	4175970	4504190	4179400
P0AEV9	2711450	2478370	3215740	1760940	4383770	3489590	2016650	2974990	4557210	2465410	3281530	5466000	2969280	3380150	2624580	2683190	2285290	2571270	1747690	2648910	2309590	2254650	2144450	2475750	22420.3	5901.71	17484.7	11723.3	15249.4	5739.9	19305.5	13746.6	29729.3	6820.27	16682.4	NA	5760.64	3238450	2167300	1994890	1865330	2258220	2214590	1991400	1206980	1825170	1839460	1896420	1005730	1024420	1328430	564059	783855	743939	612952	306358	418628	426703	374315	397532	622868	471279	503924	501712	500526	570243	404157	530799	398627	429146	495305	408246	423964	423709	420970	517637	585403	544894	535081	596446	617190
P0ADQ7	54038600	21996600	31155300	17209300	30047900	45630300	61067200	44959800	88904300	72849400	32926700	77612400	48552700	59974400	51651300	76028300	36426400	59661200	35097300	42991000	34637000	36799900	56624000	54983800	86234.1	182670	79937.1	93720.6	120286	80472.8	286806	170927	94828.9	60156.3	147455	138281	98738	20359900	25865400	34166900	26999800	35154400	28257800	33221200	54498700	35777700	31635900	29719400	50495700	30970000	31919200	17855600	18803200	18352400	25392800	19973100	20342300	26431400	20722100	18655700	24200100	18716500	18903100	18363500	17121600	20963600	7950890	5640990	8739610	8146140	7504430	10109000	10035500	9722060	7269430	6636040	7664370	9894250	8928320	8377120	9616370
P0ADP9	81253000	66382700	89481600	63018300	91700400	74324100	52711600	76505400	150786000	79865100	69109100	99243400	73832600	67503000	94446000	81522900	87267000	85724000	64037700	77801700	67843000	76653400	77639100	62092100	478487	530032	439742	577047	559280	472395	466486	645416	683121	527411	662769	434383	478858	95036100	74492800	65848700	60783900	76477400	67117500	56787500	50692100	67397800	66584000	53359400	63550600	43140700	50717500	33710500	44614400	35570800	25322900	25668800	31007400	35912700	28334700	30192200	33029600	29604400	27434500	31908900	31242900	29303600	7863260	8484470	7652890	6870720	8667180	6502180	7568990	7857840	7308640	8615900	5283550	7395860	6593190	6615960	6832920
P0ADQ2	61245000	52735500	35461800	44473000	40253500	50186100	53713900	36440500	26559200	38528500	59272500	51219700	54971300	39375100	38686300	41696400	42652400	26073400	43469700	35465600	50190700	48789700	28980400	47924200	175239	232066	177345	231126	198454	196924	236676	186044	163502	194854	157192	150387	206797	4097450	4487400	4914630	4407810	4863300	4715020	4366050	4260730	4448560	4589930	4126080	3388600	4561890	3749940	4912880	4762960	5094820	4881990	3925850	3880350	4422640	3859280	4019440	4415710	4237050	4177070	4239170	4168720	4878270	1322180	1564490	1176400	1516400	1503080	1493160	1350620	1310980	1639470	1610640	1335730	1329060	1378720	1341780	1421600
P51025	5997180	6664710	5040900	5456860	4881490	6564280	6549650	6218020	4961760	5868040	5921510	349946	7262420	5746030	5989330	5213110	6779880	5060000	5486520	5887620	5416330	5822910	5265000	5195430	60362.4	87919.5	74926.1	95109.2	83891.1	138756	88726.2	63290.6	79096.3	83884.3	64283.1	95645.9	78930.9	759596	707247	785098	860651	869967	836285	783890	723417	740019	956232	897567	598748	970512	851026	1447670	1433350	1417420	1264930	1382490	1374410	1682320	1462330	1504950	1562180	1353080	1315430	1496030	1464980	1437070	319921	544844	242866	611089	328322	347731	349043	361564	627640	350453	469067	394664	471235	573021	418806
P24255	13722300	14300700	13494900	13598400	11282000	11295400	13153300	10723700	7820320	10176800	13441900	10972600	13180700	10708800	11941300	12560400	12827100	9044690	12656100	11950600	14062400	13636200	11779900	12516400	98921.7	127352	120130	128816	131468	110432	126108	104273	120065	111978	104357	100094	129827	4575210	4636870	4778430	4473520	4768550	4750310	4281300	4228600	4097330	4232690	4699460	4025190	5053790	4529930	4882710	4704670	4747120	4706190	4513680	4539060	4463580	4503220	4466190	4417670	4681370	4444900	4656990	4544790	4396690	1035360	1083220	858234	1094050	1067460	1025440	1019180	993873	1066990	1163420	1033690	1077080	1123620	978049	1137850
P11289	267350	314134	111548	133322	422886	247396	324801	360758	356659	309726	376993	309714	373070	346295	264558	286410	240572	273530	193537	222918	293654	232899	184429	362163	4211.82	1985.99	4014.93	1427.15	1726.43	1671.03	1580.87	3556.92	4694.74	NA	2397.16	996.099	1110.1	667445	652380	389361	672243	816690	615872	898373	666744	699536	727739	621732	344987	454205	417948	416504	423634	379808	530733	267909	224353	207177	245560	250492	238895	276284	241601	183176	216208	425284	55847.8	61091.9	86408.8	78711.7	75533.8	77307.9	85697.1	78753.5	66110.5	74357.5	45026.7	54632.7	65060.4	43727.2	44416.5
P0ACA7	18402800	19145100	13665100	14485500	15808300	17615700	20691400	18306700	14156800	19028700	16854300	14925400	17008900	16786100	12819300	13001900	16134300	11276600	16481500	15888100	14789700	14961400	14145900	13534800	247707	295061	270634	333970	314967	297286	272509	294678	269162	233244	235509	191673	275271	18327100	18371600	22833900	16370700	21403200	19756200	19514200	20731000	18496500	20215000	19783900	19183200	19451600	19756300	9048310	8849300	9667560	8121340	7580130	7389400	8201830	6987470	7219530	7920360	7147480	7331840	7354410	7286520	9168210	3381990	3325870	2910470	3557110	3259980	3429860	3278170	3212060	3486730	3408500	2783080	2830400	2941870	2971710	3006830
P60624	663718000	582105000	880278000	804629000	774061000	674133000	577327000	795771000	1.048e+09	822517000	706433000	1133150000	766655000	763780000	1003860000	1011080000	972030000	1193100000	897614000	964102000	923255000	862609000	1025500000	956008000	1388430	1948330	1316590	1648050	1718140	1665710	2099120	2105800	1830870	1766030	2538060	2397480	2339430	549341000	452272000	400409000	490601000	465156000	475708000	446217000	323606000	448828000	454665000	411583000	590924000	458541000	462267000	320398000	449327000	356064000	370908000	446370000	488551000	509201000	461681000	491007000	479351000	502411000	509189000	502418000	441253000	365946000	37675800	36009200	43362800	37046300	39321400	37890400	39315700	39988600	34090200	36942900	48050400	49575200	44536700	46699500	42954200
P0A905	371705000	346081000	251491000	360866000	211285000	284585000	308712000	304421000	140328000	245222000	397985000	710445000	368588000	383555000	216130000	366799000	215230000	380348000	364258000	267517000	361604000	292588000	219304000	366064000	586256	616590	585951	585146	668699	673500	709765	788043	502525	356458	330254	470036	521383	181854000	199056000	190357000	200815000	208170000	181655000	180603000	207573000	196173000	203848000	196409000	182790000	174008000	175116000	36603700	35057900	31301400	36834300	28195000	28138700	24509800	25798600	28458100	25212400	27759600	25317500	26515400	28238800	35222800	20937800	16749500	24620500	22782400	20826600	22064900	22977700	22614600	20664800	24157200	10567200	13841500	13237400	9895320	13235900
P09169	795794000	683358000	791882000	948556000	456220000	702410000	683787000	446397000	242933000	492296000	977361000	1368090000	757347000	509864000	424829000	1024280000	481986000	783826000	986299000	759835000	1017620000	537089000	511168000	1070960000	2803120	2794780	3131470	2269000	3052610	2490680	2828330	3306500	2651810	2468600	4000970	2532150	3532770	325499000	352504000	412483000	255036000	457044000	385053000	313458000	453737000	378508000	415026000	423811000	645020000	644960000	658857000	93312200	101991000	97800200	87921900	143626000	139445000	166001000	137853000	137412000	156080000	145695000	155353000	141797000	147211000	112978000	65299800	62650100	56277200	65125400	62403900	64005400	56150200	59837700	69407200	58416600	74456300	79915900	83404100	80509300	86149800
P37773	22298700	20475500	25969200	26992200	18180100	20902600	19493000	19710200	19868300	20313600	19140100	11476900	21784700	21472900	26491700	23776400	26610100	21509600	24726500	24294700	24978700	26690900	26313800	24617100	92893.9	95957.5	101416	104241	102057	92194.5	92691.1	99204.9	99754.3	112038	122897	124773	118964	5819020	6561110	6826470	5399820	7246500	6662920	6011630	7336550	6353200	6665880	6659460	7664220	9018620	8757390	5436570	5250390	5483570	5143330	6508200	6224210	6041670	6397680	6356330	5978420	6397170	6154920	6006990	6280590	5569800	1178260	1140280	1032210	1185150	1146970	1124910	1097150	1166710	1245340	1099950	1336720	1402540	1455190	1380100	1464260
P08201	4912720	868868	11065300	8057070	10164900	6280520	879922	NA	1657250	3156430	421675	NA	NA	NA	10138700	7197130	7846040	6902810	6009460	7529990	7601260	9983990	7484560	6415030	16156.8	10114.6	15825.5	4762.53	10412.2	29030.6	11737.2	45926.9	9561.16	82824	68639.7	50153.8	58030.6	208259	282594	166254	227397	408339	139522	155360	349291	246389	139274	309960	2817210	3479520	3863220	220164	247167	302165	526882	1685320	1376520	1712080	1663470	1813430	2021630	1900500	1745560	2292840	2495840	297429	808001	NA	877664	429846	857601	NA	697547	660861	NA	575629	931349	963093	1000020	903372	1064890
P0A8E7	165021000	144411000	162048000	143971000	160888000	137119000	148992000	162132000	162141000	153398000	150172000	209323000	161736000	152921000	176970000	189627000	178290000	187298000	156713000	176761000	167075000	165977000	178581000	162432000	825199	894034	787608	915451	858568	853432	937266	1073630	946998	622564	1059250	771899	909180	173741000	137415000	121936000	130989000	135686000	141150000	131562000	97472600	135265000	136283000	119758000	136274000	114630000	119877000	44653000	53783700	47346400	42200200	46746600	48425200	52094400	43583700	49553100	52146700	47183100	47372400	50922700	48873200	44492900	17515300	17866900	18558000	16232500	17573200	16948700	17121900	18661700	16473600	16895500	17202000	17556800	16012100	16264300	16282800
P69441	832283000	731535000	692446000	539525000	1071960000	788992000	652725000	970558000	1273410000	972743000	798631000	1205310000	911445000	958670000	735066000	719031000	718865000	815442000	643513000	693045000	614473000	639605000	743332000	615525000	2228410	2272720	1904240	2512570	2645530	1893070	2362510	2693290	2603760	827364	1955410	988440	1286740	454688000	385600000	336862000	331320000	363676000	388403000	324043000	262938000	382822000	360058000	318377000	246912000	193961000	221101000	179108000	225988000	188007000	155903000	125511000	138789000	155124000	121968000	144327000	144519000	132799000	126871000	148160000	136810000	186941000	90860100	89505000	91631700	84498600	93163800	77917700	88656100	93305900	85917400	92951400	63264600	60125000	57099600	57554000	56648800
P39334	1140770	1024330	895646	876855	1021770	932750	1564270	781456	853577	1115080	1213200	1754210	925920	926664	876917	1068700	647212	721658	1164720	733968	1158300	968947	778465	859353	26268	24015.5	29989.7	35574.9	27553	19203.5	28576.7	28101.8	38292.4	22628.7	26151	29064.2	18655	2000920	2229910	2268060	1830760	2325240	2135890	1696670	3161210	2253580	1752660	1927830	3031940	2226980	1808830	1475050	1288240	1580600	1434040	1529400	1239900	1478350	1460390	1461280	1742580	1235830	1298030	1571170	1502010	1358130	277970	191568	221292	195102	211401	243567	211922	209068	167739	165514	178794	189813	208538	216101	265037
P64588	26387700	27434200	44819500	39804300	20252300	22164200	21524500	19504500	20784700	20567400	24312800	43236900	21674100	19426100	44643800	40610600	25055200	29262100	25697000	36052500	45489000	48671300	22902200	42919000	211090	352005	264195	373076	314578	268711	355782	289957	384089	407915	498421	286178	410431	49519800	40085200	27360400	37256500	33799000	30188400	36828100	22968000	32627000	28998400	27907100	41538300	32719000	34714800	8823080	11041100	10399600	9273490	12105300	10575900	10729700	9611680	13299900	17135300	13967000	14817700	17027200	16279400	7690200	3085930	3285050	3689210	2863680	3788510	3098290	3126890	3373810	2887150	3852840	3905240	4715210	4313260	4994610	5316750
