rowname	DDA_NVG_D5_1	DDA_NVG_D6_1	DDA_NVG_F7_1	DDA_NVG_M8_1	DDA_NVG_D5_2	DDA_NVG_D6_2	DDA_NVG_F7_2	DDA_NVG_M8_2	DDA_NVG_D5_3	DDA_NVG_D6_3	DDA_NVG_F7_3	DDA_NVG_M8_3
Nuclear pore complex protein Nup50	18.986278410003198	18.865667202593595	18.711836902663997	18.845986375951398	19.148835767152896	18.970296415820997	19.178716039659395	18.733165959660596	19.250031766794798	19.335075152894397	18.924078838014395	18.906474793601795
Coatomer subunit beta	20.46478664275912	20.649961445910222	20.74431999673872	20.579002979995522	20.51035659233372	20.695202475410422	20.59364038106412	20.51408509780282	20.641570557507922	20.692404225570122	20.73804394875082	20.51426646701642
Sorting and assembly machinery component 50 homolog	19.97965246398656	19.06743269617646	19.123434014108966		19.311046153730565	19.242000129569966	19.31215938447766	19.107396473374067	19.402160608538466	19.167609767023563	19.293966677894865	19.012851586159364
Pre-mRNA-processing factor 6	19.140898811448363	19.244106684289562	18.99438667211886	19.166502113461963	19.40896531192986	19.00555201580456	19.006449002169962	19.06310088511266	19.243581688029863	19.06259849028466	19.102843131028862	19.097432533623362
Leucine-rich repeat protein SHOC-2	18.65498773605264	18.71749121053874	18.68341806523384	18.83977915741784	18.90123209002004	18.79392457849234	18.54103323602164	18.77649041244044	18.765345139889742	18.549447352588942	18.51529460289404	18.65389493614894
CUGBP Elav-like family member 2	19.464395350358508	19.20374698393941	19.59465367992791	19.27174088376641	19.50124066003961	19.36607070199731	18.99719173719291	19.20754366966451	19.46687494824941	20.09591151570761	19.54291150945621	19.446460808690208
Transducin beta-like protein 2	19.303955316098005	19.457063597596306	19.431303010395506	19.349028287509608	19.114781136723206	19.522682895498008	19.397763186671508	18.811219686543605	18.307280658140506	19.312287742898008	17.445201180402307	19.377294921176606
Erlin-1	16.6769817814438	16.6331190580191	17.0944237931434	16.9049946854943	16.9852667576632		17.0824772107813	16.7386033149429	16.9517251921501	16.8494219628991	16.8744276688899	16.4299734963813
Ras-related GTP-binding protein C	16.9657199964585	16.4682055124	16.6434050603562	16.7447947609508	15.28376817953	16.5540257914519	16.4514793712924	16.785199412671	16.7188195796263		16.7214725359544	16.5330528320112
Dedicator of cytokinesis protein 8	19.53083691044732	19.41055153899862	19.46542157334192	19.224654890462123	19.61284465215212	19.415676140827323	19.38613849752902	19.239398263490223	19.519964980610123	19.43977585805732	19.38731112695332	19.42780527064302
28S ribosomal protein S26, mitochondrial	18.648353873594594	18.44945660284189	18.601750603268695	18.304703332031192	18.565501143649694	18.550952854499393	18.552976257016294	18.486168743951293	18.62086055439349	18.282753506637594	18.536140814117893	18.328201262583892
D-beta-hydroxybutyrate dehydrogenase, mitochondrial	19.32096020310845	19.193803349293148	19.254219047886146	19.03861002898345	19.46948024746785	19.132851150528246	19.26907037486265	19.35398686589305	19.49015886582165	19.40940797988165	19.401517739559345	19.469847721273744
CCR4-NOT transcription complex subunit 1	19.53504054049062	19.05543136613332	19.42026940017332	19.16792147770202	18.94800758711202	19.20713501948182	19.31613206679992	19.15874318472212	19.13560826273452	19.11920070776372	19.17886883322712	18.92405163317652
Very-long-chain enoyl-CoA reductase	18.1547686569779	19.0873448198909	18.9058840592727	19.067338929143602	19.0601248143224	19.3666400441734	19.4877157639201	19.2661700814627	19.095738352801803	19.3569152696692	19.308238125642802	18.8586728462273
Nuclear pore membrane glycoprotein 210	19.89172841370595	19.769632394376647	19.659761512273448	19.107185783816547	19.87822773697145	19.699226382251947	19.630433446591248	19.35972443269575	19.83069027853685	19.403689396726847	19.74693394125345	19.372068228240547
Hypoxanthine-guanine phosphoribosyltransferase	19.90113469509881	20.02934030954361	20.37708376127801	20.302366403387108	20.19990615453881	20.30050655685321	20.20271912028041	20.24876538089551	20.30611028731251	19.84679035240121	20.31405740825421	20.27896910514601
Pogo transposable element with ZNF domain	20.524498592822873	18.020540516319272	18.273038416506473	18.687402976030775	18.869087941349875	18.899972424669173	17.371110272158074	17.568558662899473	18.527997291349774		17.44105910306057	
Probable ATP-dependent RNA helicase DDX17	20.82942291286173	20.722980976391028	20.626438290003627	20.657963603504328	20.75179955942263	20.68541317932683	20.555271783059425	20.648337540060126	20.78562022447933	20.682164876616028	20.64856638742733	20.693201516909227
Threonine--tRNA ligase, mitochondrial	18.987581306958	19.0176197398001	19.181960797128298	19.160929314445298	19.0703082627393	18.864616015661298		19.0259807492041	19.172982396900597	19.007522368592397	18.8160263900458	18.8231508222399
SPRY domain-containing protein 4		17.72726092709088	17.75160363676808	17.958654972289782		17.72935393018728	18.42026253119128	18.21241248029928	17.93126549384788	18.06520527638958	18.04128055836968	17.99064094791398
Apoptotic chromatin condensation inducer in the nucleus	19.473745562402602	19.328637214351403	19.240879525123002	19.224179722434503	19.557331005837902	19.2265799448684	19.373941434012902	19.3939194759741	19.4388463446835	19.464796881117103	19.4218070600622	19.2362159746343
Voltage-dependent anion-selective channel protein 2	21.235581948478874	21.084328196754974	21.309600780882477	20.482333484305077	21.289957631283077	21.142901120967377	21.341438869203674	20.723163096744177	21.221415825813274	21.250525398834874	21.373173457332875	20.653230122910475
Adipocyte plasma membrane-associated protein	19.14779168475843	19.268080600623833	19.23452778235833	18.884761636217032	19.11290393137533	19.113283733096132	19.31232756738423	18.677938871077433	19.258980272956233	19.089541144764333	18.909363954848132	18.80949762963463
NEDD8-conjugating enzyme Ubc12	20.00623847191527	20.04505545730857	19.745538157715874	20.523707681138074		19.911792856627173	20.26069823165147	19.94880555971197	19.692897782717374	19.915491262327073	19.793499516930872	19.93134916349497
Diablo homolog, mitochondrial	19.554572510953633	19.53228805000113	19.34268832788853	19.31561837758383	19.30686417163093	19.66110841091683	19.589893553821632	19.64120924004613	19.462023985477433	19.427035205339433	19.664873627969932	19.389032157416732
Clathrin interactor 1	18.74105584255158	18.50616837900778	19.43234546873108	19.17492116798498	19.36545595880568	19.09590715181188	18.95738258985648	18.88509984448718	18.881396888402982	19.30805730707318	18.99043334132248	19.55980277629148
Eukaryotic translation initiation factor 3 subunit B	20.36005298018953	20.219202861600028	20.33908764815753	20.18645799807533	20.214247718652828	20.18881726929703	20.31269581169443	20.29674701373583	20.227322310365928	20.29300185675263	20.18431415320753	20.19371366430303
S-phase kinase-associated protein 1	19.571940956730714	20.092212123485712	20.187510660890712	19.848700738366112	19.858369067944714	19.641205797213512	19.880134323753413	19.656836464554214	19.861677950401912	19.921264544790613	19.996758079732512	19.981937775870012
Stromal cell-derived factor 2-like protein 1	18.817091876196308	19.723298359614706	19.843081976806207	19.344715140291708	19.320510175984708	19.852548071415306	19.996017512651207	18.97072936771031	19.198560291033008	19.78036841124401	20.018046977830306	19.377430581470406
Ras GTPase-activating protein-binding protein 2	19.548209208455003	19.450926516832503	19.529428058777505	19.341765015082604	19.487480860995504	19.420292917592302	19.238773841829005	19.652705976309505	19.652151666238105	19.488279706872003	19.277720519728202	19.293758078899504
Protein transport protein Sec16A	18.94491102380955	18.68822378796815	19.08361047476565	19.04124547751565	18.852635023757248	18.74514523424535	18.33992716363725	18.679635483061947	18.55906648353835	19.09370753630945	18.940708822459847	19.036058887884447
Endoplasmic reticulum-Golgi intermediate compartment protein 1	19.2880703380365	19.053546535798002	18.741607827426204	18.397523293092004	18.813786015131104	18.926814313743904	19.301367674569704	18.421838551268404	18.781798351150304	18.970362423582003	19.262233531859902	18.322978189879503
Growth factor receptor-bound protein 2	19.675158636108197	19.864662641653297	19.558608858656395	19.894066707730495	19.611712675742996	19.695068433646295	19.625191377367596	19.941510495042095	19.539840726195298	19.905089997777598	19.588299726224097	19.858816841258296
Stomatin-like protein 2, mitochondrial	20.36816657083394	20.23061216180484	20.409261748275938	19.99650869328274	20.393500400174638	20.27184409444934	20.28694607481004	20.25236540228264	20.32853721090384	20.20871005761904	20.31048529332194	20.026577590570138
40S ribosomal protein S30	21.1619259799698	21.4534119219727	21.2069960048697	21.156883568507702	21.443119593928202	21.1853941473183	21.3611606340545	21.626709768776898	21.301056831027402	21.1896402917653	21.268976372549297	21.2408160597412
Regulator of G-protein signaling 10	18.42245562532627	19.41559029655837	17.86956788829187	19.180495165430568	19.12777286400717	18.461565177004267	18.74987254801797	18.97901518766217	18.65682409168167	18.94838301070547	18.30074668465267	19.257240323994267
NEDD8-activating enzyme E1 catalytic subunit	19.252157987639162	19.764666183337365	20.116498915680662	19.715721644173062	20.155586104100962	19.488723998063865	19.777430036025162	19.343631744665263	19.672014462379664	19.826859213800564	19.874446448830465	19.956864773611564
AP-2 complex subunit alpha-2	18.86279725054379	18.82628963859919	18.771038022709487	18.95948365608049	18.83854995780249	18.646817720954388	18.80999478073989	18.824675918457388	19.15662802044879	18.53137576505239	19.047705637604388	18.61393491778609
Ras-related protein Rab-35	19.89370607775928	19.32332087984408	19.534187681870378	19.55236698958688	19.647763434677678	19.69778652059528	19.48242243540448	19.56446625925528	19.75211606436028	19.596523369741178	19.53152053352378	19.515274602117078
Eukaryotic translation initiation factor 3 subunit L	20.03795433977047	20.01000427176577	20.103323806986566	20.04494670311247	20.035713721108767	20.05221156527787	19.893423635450567	19.991123197686967	19.972863868554168	19.772028869806768	20.070757389133966	20.09767358238527
COP9 signalosome complex subunit 7a		17.983958335680505	18.110433731240704	18.879991807930804		18.514068890141004	18.207209289417904	18.210649262760302	18.211314117335604	18.654168678282105	18.221719957669805	18.596293447779104
Spectrin alpha chain, non-erythrocytic 1	20.443683438181896	20.440423034170294	20.519754202270697	20.403017148304095	20.353534977084095	20.402810804127697	20.507079530425095	20.406204731909597	20.412164587315296	20.396453313719096	20.523674737043596	20.390646462245595
Rho GTPase-activating protein 30	19.072906050635698	19.0273918270268	18.9660590934798	18.9948271688217	19.212812653014698	18.727235910673098	19.240810319325497	19.069368757589597	19.164999009271998	19.2060593305722	19.2460780776272	19.322783926047197
Thyroid receptor-interacting protein 6	18.455556278775216	18.167113890356116	17.963400270681618	18.642236039439915	18.188683767407316	18.555687895068417	17.833029849674215	18.598409519276217	18.302379397946517	18.215552468074016	18.097766934979216	18.536153098354617
Flavin reductase (NADPH)	19.879513247047434	20.052955246498534	19.663101067700936	20.390361913123833	20.040893943417235	19.803524247208333	19.676706473367535	20.131210552305433	20.087921101262634	19.761143762133536	19.644647389047034	20.067908238323934
28S ribosomal protein S17, mitochondrial	18.774738446517883	18.747838924643382	18.55105448862498		18.590796491871583	18.52014189282908	18.58249228492568	18.87029636867988	18.58006362300788		18.743801866170383	18.91450322100558
Splicing factor U2AF 35 kDa subunit	19.50045633505374	20.10823508474384	20.29548800616884	20.36267395768844	19.74041878591514	20.20692939685104	19.55518487079714	20.31028259851734	19.78329375262954	20.60514586493014	20.54057006665974	20.07945462333414
Rab GDP dissociation inhibitor beta	20.948546064067408	21.104987867588008	21.057826883018908	21.16211969051981	21.04543945316491	21.080197974326808	21.22915005244141	21.163842241486908	20.99180759728441	21.12823102121181	21.18398977597921	21.27425281696091
Histone H3	21.878172639798585	21.693061463175887	21.251229425913387	21.650834993876984	21.889232877812585	21.468443788915486	21.261998449348287	21.161640879622684	21.912171235095684	21.554919522259684	21.234916237141185	21.341733313257986
Calumenin	18.998149815551752	19.524670475514654	19.539580150086454	19.387148823824354	19.17493757139515	19.63692293576615	19.289295859008753	19.123487676162554	19.248647191033054	19.664897172270653	19.484434832078353	19.33815746723005
Golgin subfamily B member 1	19.623351940513096	19.214768767720795	19.662701958387597	19.591681721761795	20.996986041829796	20.920969989114496	19.802665763447195	19.524640574236894	20.733644414731096	19.538628616053995	19.905498501897497	19.979324156779395
Protein jagunal homolog 1	17.9166821014629	17.9947375388376	17.8757327350997	17.7266817859591	17.8599503086662	17.6784706692735	17.5826624070402	17.3730153623308	17.6288665481531		17.7362408353553	
NAD-dependent malic enzyme, mitochondrial	20.424025267308867	20.561150143000464	20.487399767772565	20.150031384643764	20.430059739803067	20.452535360389064	20.416670088636465	20.272686666092266	20.467262343189564	20.576846893216764	20.402970821796565	20.241388900310167
39S ribosomal protein L15, mitochondrial	19.120504000244843	19.065331523930443	18.168328437209244	18.803671303575243	19.142760823286146	19.036869757723643	19.051782946922046	18.726858789217044	19.527802752442444	19.408101893351745	19.000476264631843	19.095603641091145
60S ribosomal protein L23a	21.47827942096425	21.44791586075035	21.53039789199925	21.44726264061225	21.62550443281135	21.48012274558925	21.62135047441205	21.54651587803285	21.520381365166152	21.48944352527475	21.60097084691705	21.45699386280385
CD70 antigen	20.207939718174046	20.247396424985645	20.382191676549446	19.741030655178246	20.262352994031346	20.022967662602145	20.246589273128947	20.227826337224847	20.380954928800346	20.111607495760847	20.290772556623647	20.309790864699647
Pre-mRNA-splicing factor SPF27	18.653941559170676	18.967223089440576	18.397290690238076	18.651310074854774	19.202932966976377	18.473314301664676	18.576442185356576	18.724404204966774	18.856140153218576	18.365662897729376	18.502584718958275	18.433529880101474
Talin-1	21.16449346186953	21.35448579984513	21.29840104070123	21.40302831639203	21.08663150321703	21.31733578007353	21.36194262337083	21.42014501427793	21.18812055570703	21.31557023165413	21.23840522875113	21.46291438199033
Cysteine and glycine-rich protein 1	19.378937342371167	19.286042484192368	19.377690484355167	19.430955809386667	19.407038389910067	19.372833048854066	19.43212633441397	19.342209165192667	19.464816750660468	19.38652413320767	19.398050116353765	19.48887444420607
KH domain-containing, RNA-binding, signal transduction-associated protein 1	20.507417595696282	20.51273279611228	20.36755786804798	20.510818208264382	20.587690397016484	20.43688705023858	20.439962588912284	20.609832172979882	20.59352957842218	20.575732840449483	20.851564844937084	20.611281229870183
