"rowname"	"DDA_APT_D5_1"	"DDA_APT_D6_1"	"DDA_APT_F7_1"	"DDA_APT_M8_1"	"DDA_APT_D5_2"	"DDA_APT_D6_2"	"DDA_APT_F7_2"	"DDA_APT_M8_2"	"DDA_APT_D5_3"	"DDA_APT_D6_3"	"DDA_APT_F7_3"	"DDA_APT_M8_3"	"DIA_APT_D5_1"	"DIA_APT_D6_1"	"DIA_APT_F7_1"	"DIA_APT_M8_1"	"DIA_APT_D5_2"	"DIA_APT_D6_2"	"DIA_APT_F7_2"	"DIA_APT_M8_2"	"DIA_APT_D5_3"	"DIA_APT_D6_3"	"DIA_APT_F7_3"	"DIA_APT_M8_3"
"Cytosolic purine 5-nucleotidase"	18.4486040202897	18.6212474391663	18.1660632729507	18.5087900831712	18.3992900864167	18.8266337345116	18.5226781588836	18.5558311849323	18.7970343227017	18.8262708387859	18.5216576907882	18.3203893315365	18.8780690693631	18.8597912560579	18.9213256347176	18.7994489937592	18.8458444212602	18.8661987461882	18.6893830784397	18.8004091600906	18.5685970102321	18.9300816536825	18.6179759550223	19.1624100537645
"Cytospin-B"	18.2049406399423	NA	18.1332477935195	NA	18.627059083558	NA	17.4475144008357	NA	NA	NA	17.1388499423118	17.4085947572804	18.7425195017471	20.0728052928012	18.7977503615312	18.3704230469864	18.7062766461288	18.6858206635374	19.5568955798074	18.4554873974857	18.1257632582263	18.3517356191471	18.7794621509532	17.9543982854842
"D-2-hydroxyglutarate dehydrogenase, mitochondrial"	NA	NA	17.2269507197823	NA	NA	NA	17.2368658520378	NA	NA	NA	NA	NA	18.1100059585484	18.8636591918158	17.866971989501	17.1938172066129	NA	15.6867538110195	19.8496466822123	NA	15.7069017829623	18.6602329668623	17.6265424743773	16.6879539482714
"D-3-phosphoglycerate dehydrogenase"	21.0144912468316	20.9602950524115	20.8517725436182	20.7631738163217	20.9731158790599	20.958947859807	20.8106876643132	20.7528877039974	20.9963562205085	20.9807180002848	20.8486486708785	20.7133434333363	21.4776634191982	21.5930182302185	21.4026851125027	21.1897906294235	21.5300608806963	21.567921663183	21.3195889389469	21.1177562284114	21.5541073108733	21.584496840339	21.3589692352369	21.2596493548098
"D-beta-hydroxybutyrate dehydrogenase, mitochondrial"	19.1576472302869	19.0207140234289	19.3594416098864	18.881029572928	19.231510466933	18.9817980359763	18.9617628492368	18.9110133678142	19.167155994524	18.8633931191636	19.0955106437781	19.1106337060873	19.9959036959776	19.6049864525026	18.586809116811	19.5135988762925	19.7849328186354	19.736856744379	19.7988001535551	19.6002016133957	19.7626287847696	19.5319348755743	18.6288077919074	19.7194185564893
"D-dopachrome decarboxylase"	19.0224489909431	18.9905406813681	19.1548829196543	19.2022652424066	NA	19.0099723186364	19.201874392352	19.0256035813872	NA	19.1039973546744	19.1383549393288	19.3001664403583	20.1672656996831	20.4009467057481	20.2488415533324	20.3797959588944	20.2474332539121	20.3850578290033	20.4225509108407	20.3105968202866	20.1890968386127	20.3819916977164	20.457100848823	20.5291857919731
"DAZ-associated protein 1"	20.3897971213741	20.2995739511419	20.2100544037527	20.3614038758722	20.3738305988477	20.3721051880907	20.0064188695424	20.2596377003558	20.3010943528582	20.3245728960702	20.2799141850857	20.3419789168469	20.4383965559995	20.5701289407904	20.4195524375283	20.5058884856756	20.4554789047929	20.4412653544204	20.447565489359	20.6189357071067	20.5915678093032	20.5596183103559	20.3326698300675	20.5505969575423
"DBIRD complex subunit ZNF326"	18.1318233991626	18.0204224895502	18.2585510071339	18.2853744383494	18.2082455405014	18.0329309146086	17.8766187605906	17.9509731769622	18.498514058896	17.8764689956853	17.9757328899972	18.293965097383	18.3332683330708	17.8238750693065	18.1112616641681	18.2352606790152	18.2236471137243	18.0617893558696	18.1562088135987	18.4214193375399	18.2283308877283	18.1604818334535	18.1593596798498	18.2025749347035
"DCC-interacting protein 13-alpha"	18.0547130397467	18.5676580164424	18.5173855179595	18.6502251280345	18.3150884481563	18.519755681993	18.457598397037	18.6866844835709	18.4161889310846	18.4573539716195	18.4635193762288	18.7511970422332	18.2304289595861	18.2198960285399	18.5709831708888	19.088575857459	18.1436241043476	18.4825490523726	18.5874946500821	18.4750592679633	17.8845227276356	18.314470679143	18.6537314937823	18.5207065785184
"dCTP pyrophosphatase 1"	18.6680676058869	18.7652065009612	18.8589505058936	18.77220479247	18.5005594144008	18.6222601133857	18.5975185700131	18.6077834893108	18.5440673556702	18.6449166374526	18.7603658245098	18.6580315367496	19.4256662826494	19.5484920150216	19.7164612347068	19.3809898014993	19.3292276991522	19.575541176099	19.4752168327635	19.3820074821264	19.6442383862007	19.5701064745669	19.6853705186576	19.564346568991
"DDB1- and CUL4-associated factor 13"	18.2087335215802	17.336399592255	16.9600672622745	18.5015884130291	18.4713528916952	17.0186476639266	17.0456461482386	18.4790737907597	18.7815257741794	17.7296229516133	NA	18.0256349525911	19.2774380995619	18.5146695826204	18.2154816336325	17.8614020220376	18.6885693094784	17.8837374586743	18.438583531005	18.1576789775918	18.8893174406259	18.7624054790201	18.6133923337867	17.9283246462052
"DDB1- and CUL4-associated factor 7"	NA	19.09888142047	19.1559727979306	18.5488858251476	18.982900061049	NA	19.3766160280048	18.7274984865226	18.8841005697915	18.6622614805668	NA	18.6218911250311	18.4600269996259	18.7623234620074	18.5493584899635	19.1939833015132	18.894833337275	18.6791982228877	19.5401316349348	17.9815163413041	19.2613303555136	18.8900362501672	19.4555160578689	19.1834830448096
"DDB1- and CUL4-associated factor 8"	18.4223520856294	17.5797288097618	17.813435394457	17.9039334455321	17.6696156139978	18.3268395470064	18.3101154317372	17.7262406328882	17.3241378124726	17.956933536664	18.4955390101217	17.4254946572843	NA	16.9115663645441	16.9981249837983	17.0167121602898	16.9367606233091	17.0129818870769	17.3629352816616	17.1448010329982	17.193159090243	17.1385931503581	16.9110456851169	17.3037128795467
"DDRGK domain-containing protein 1"	18.4006856853831	18.103352868405	18.660094365547	18.2050040646395	18.2394831493873	18.6640007429902	18.444994316568	18.499311449467	18.2940912583042	18.6314930604116	18.5426386771884	18.3474093920528	18.62939384229	18.8156470400919	18.7594908160054	18.4324227108121	18.6144243648797	18.8447439994456	18.2095971124631	18.5270102866861	18.686649395076	18.6869029666902	18.6786672867734	18.4877118874664
"Death domain-associated protein 6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.0599035502232	NA	NA	13.6258755311564	15.8239389988415	17.8616142075095	17.4311654182765	17.9627137073332	20.0014593351113	17.6141465239026	17.4669185346257	17.6451665504594
"Dedicator of cytokinesis protein 10"	18.22289524398	19.133490184018	18.6495263315742	18.8770794473758	18.4286921319434	18.8740369706493	18.7728961263627	18.7705427637508	18.2154159124488	18.6410376524214	18.8538526477302	18.8125160592426	17.9581150879644	18.7486652673839	18.8225661481821	18.8291731372928	18.2345869195993	18.8094663129562	18.7077518007773	18.7126085959016	18.4378574611055	18.7022606972985	18.5942762887402	18.8602639711093
"Dedicator of cytokinesis protein 11"	NA	19.2397287831376	18.8572169509722	19.3023085229958	19.2789802443813	19.8613576614542	19.1618688247592	19.3880794518279	19.1760342113133	19.6011726980691	18.703378474165	NA	19.1456226737663	18.7824538348295	18.7369167476362	19.3129268343707	19.2541974606543	18.7685273059189	20.0848426310732	19.4725935563851	17.9455806328718	19.4432871642631	18.7726923727208	20.6296300714283
"Dedicator of cytokinesis protein 2"	19.5395457150514	19.6601798464912	19.56768777817	19.6013299915684	19.6325662552718	19.5539065893725	19.4678130960046	19.549357713157	19.562272229159	19.6188665918959	19.4604336436767	19.6383127440465	19.914713805894	20.0492218690299	19.9791340782076	20.0573963548529	20.0484908187671	20.0638392370401	19.9366474706732	20.0455047437528	20.02842910422	20.0359206335221	19.9158667696822	20.0010781841459
"Dedicator of cytokinesis protein 7"	NA	18.9581682150593	18.5519023772104	19.3214399739642	19.0626398523327	18.39216123576	NA	18.5783382027623	NA	NA	NA	18.4898977927699	18.1000165281818	20.395058926572	19.0246144646963	19.1859401159547	17.7036597309758	18.7647514361692	18.8988373651766	18.7035325908507	18.6197949003343	18.5212928991466	17.4821751162166	20.0054383052352
"Dedicator of cytokinesis protein 8"	19.345656692123	19.2833521118883	19.0971374419658	19.056264927322	19.3515993864802	19.2473623717949	19.1468080041093	19.1437092880913	19.2330608543889	19.2307474701304	19.0346209389545	19.1397324043961	19.8196631982723	19.7663066729648	19.5768165630931	19.4585838565571	19.7474020739628	19.7262834091104	19.5744044084181	19.5362019873608	19.7569816123524	19.7764403629955	19.5859716908618	19.4729338714536
"Dehydrogenase/reductase SDR family member 1"	NA	17.761737253471	NA	NA	18.1763414234407	NA	NA	19.070141601987	18.8485673156463	18.6313930185708	NA	NA	15.8688343839008	17.8839712506699	18.5776542568722	17.7801661502453	18.3957220241378	17.4537636795022	16.0434444975817	17.9289160856945	18.4241913935406	18.1385685993503	18.6187385586456	18.2285682077431
"Dehydrogenase/reductase SDR family member 4"	NA	NA	17.2024377621407	NA	NA	NA	17.0893541885596	NA	NA	NA	17.5510152176784	NA	NA	NA	18.0597888427475	NA	15.5403579565016	15.6193420520127	17.4972601092738	NA	16.1969412337058	16.7024081124708	17.3944869789677	16.2485649829242
"Dehydrogenase/reductase SDR family member 7"	18.1551723577354	18.312790259802	18.4539391210795	18.2244296159558	18.3777503335267	18.355163804516	18.5017215231604	18.0517947825558	18.1568599311926	18.4706931645224	18.5484199284726	18.3973596675863	18.5205853934407	18.8858458827803	18.914359840426	18.5102372628541	18.5749916776765	18.3712752377161	18.8667893114248	18.4558744229749	18.6356377509864	18.6244681091352	18.8962445640007	19.0077815278982
"Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial"	19.5918244991974	19.3248418066277	19.2020797903185	19.4301818159284	19.5202923750464	19.3838620999918	19.5408968869277	19.2831409714079	19.3310520199894	19.252825783997	19.5999018415934	19.4908750379756	19.703005259983	20.2063860982211	20.1561186755324	19.8613632945013	20.0444162589192	20.6276016404558	20.4765269535907	20.1138121366279	19.7829804145704	20.0644502804103	20.3610300762183	20.2285433046556
"Delta-aminolevulinic acid dehydratase"	17.8707929771176	17.899521718566	17.4552334983661	17.993590135392	17.7306575247866	17.9983309533355	17.9462821309617	17.9587267097405	NA	17.8057577275834	17.3965320150076	18.0212228362625	17.7749639240449	17.5854013378714	17.8849220860056	18.0770266625393	17.7259802292062	18.1031485115112	17.5924681951368	17.5636332743233	17.9444619764469	17.5654424298509	17.6310782553652	18.0559032702454
"Delta(24)-sterol reductase"	17.9159204763966	17.9908359395412	18.0963915913522	NA	NA	NA	NA	NA	17.5154144713265	NA	17.3774367181019	NA	17.6763721386162	17.695381073624	NA	17.5721397082603	17.6924313196097	17.4853864952823	17.4976347156539	15.3336804778112	NA	17.708000060708	17.9021303613537	NA
"Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial"	20.2229073681455	20.297478599259	20.2070876903203	20.2709420304913	20.2902212172618	20.3242301896097	20.3779635000102	20.2674425859684	20.2691941129041	20.3378239712319	20.2975350480344	20.3181541499994	20.6575236554315	20.8713273028037	20.8378891063206	20.9354584950032	20.7670058734414	20.9105632565186	20.8180048757995	20.8327536628381	20.8299036642733	20.967091757427	20.9184208434618	20.8557618063993
"DENN domain-containing protein 1C"	18.027612565408	17.7185758714206	17.4234427197122	17.616026359097	17.6341824349363	17.7680450690906	17.5142247549644	17.8774992732943	17.8067484541276	NA	NA	17.7963616734145	17.4224738550297	16.0854330936475	16.8981700232259	19.8793573772399	16.4007151329874	16.4272055678905	17.9295469636176	18.0051634302013	17.4109413857252	17.2803406949425	17.4199101867661	17.8158664016657
"DENN domain-containing protein 2D"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.6326039434059	17.9139322051118	17.0316521649107	17.2488591123092	16.4658320894778	16.9888309602777	16.5724921235282	NA	15.9151124808217	17.2396350025478	16.8921773168793	16.8114499957792
"DENN domain-containing protein 4C"	19.1173235491106	19.0863755102029	18.4382991214993	18.5728706864821	18.3875910105982	18.786299211676	18.7527085068619	18.9013162199478	18.988566563058	NA	19.1323854312197	19.1902234861254	18.1953392381206	17.6920326968717	17.741218675185	18.2188850148203	18.125644851264	17.7255797026733	18.4267944373008	18.3113384332143	18.08410782744	18.1769338528048	18.0039600909594	18.4535743204803
"Density-regulated protein"	19.4264627767072	19.1226522846491	19.3934157791677	19.3678034394651	19.171002614973	19.0030694436396	19.1749718038452	19.2625421425473	19.3729515130228	19.2961809127921	19.478182282826	19.3162435301897	19.9308155348439	19.3375129031969	19.700813682473	19.8231195728664	19.7130225612665	19.7330991877474	19.8433917669375	19.9706325312841	20.0300947471853	19.6165218015466	20.0385494848003	19.8723728124308
"Deoxycytidine kinase"	17.9856230082856	18.2782609205713	17.7453466152461	17.7008562200245	18.1410350555588	18.4602678767148	17.8789656944236	17.4989729698743	17.8121154381223	18.1175671259979	17.9017145325501	17.9703686509395	17.8878273526684	19.7910479167074	17.871838521857	17.8670500259655	17.9244672172383	17.9560031110873	17.6912649150492	17.6564834911394	17.9138655401968	18.2190677147627	17.9236814872433	18.0781176585204
"Deoxycytidylate deaminase"	18.5885071602811	18.4292083443494	18.6201706046407	18.7477153374501	18.689670290739	18.4933762508022	18.5309723694301	18.5215091112367	18.6907362144748	18.3838980995035	18.6604814207072	18.7988622039875	19.1849101416259	18.7695954287531	18.9499290752969	19.1282963454166	19.1250782681912	18.8293859927663	18.736172336422	19.0449678553491	19.0421788037616	18.9065611604091	18.9116970473909	19.0306479011391
"Deoxyhypusine hydroxylase"	17.9949547863836	18.5295220211346	18.4113846571404	18.2990696051613	NA	18.1545195552097	18.7678864461274	17.8586554768162	17.9497115317348	18.1117026228286	18.501225093134	17.764693006868	18.5055332438846	19.5639234200187	18.2742407335037	19.1763173695821	18.0123738475589	18.6065840210858	18.2184329441524	18.5465647389756	18.6263368953761	18.8024844865079	18.2914904805733	19.0066304397002
"Deoxyhypusine synthase"	18.4719690891573	18.5418960801102	18.1349289742109	18.4375168114407	NA	18.2207736947027	18.0214457747427	18.515376675162	NA	18.0532812463731	18.2740571609772	18.41138100362	17.5343774919266	17.0003754739186	15.8342508015236	17.8993824072028	17.1031339460415	17.1120141512724	17.4669184566669	17.7011189098022	16.5955686011511	17.1484958546331	16.9984722780167	17.6723081411001
"Deoxynucleoside triphosphate triphosphohydrolase SAMHD1"	19.0805660407813	19.2598403817028	18.9337490413374	18.9965766935379	19.0488262191545	19.1445856282037	18.8830724203863	19.0176968215213	19.0526191506757	19.2494883002291	18.8150129403644	19.0370687888481	19.4795781239648	19.7010317380472	19.2806401970792	19.4662943400558	19.4736776323195	19.5845758084557	19.2831597237606	19.3187158704889	19.4976008493706	19.5630844543502	19.2781208560115	19.3142109268096
"Deoxynucleotidyltransferase terminal-interacting protein 1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.029373504363	20.7045525027138	15.4909278129704	17.389816515454	15.6400135974381	15.3449869454074	17.0372990872557	16.0772390100679	16.168923551177	15.5803144634476	19.7440954997542	16.7004041469489
"Deoxynucleotidyltransferase terminal-interacting protein 2"	18.4183209044057	18.6252135167077	18.3901211274164	17.9698648664633	18.4434757190784	17.9360618952398	18.2347892579215	18.1724806465243	18.2190976955934	18.3162036353776	18.2892976735122	18.2759681379855	18.5861039861261	18.0233423902298	18.3757339161817	18.2886401841973	18.5214842259469	18.4176762579166	18.6101665635295	18.5078036753716	18.5988691611407	18.4646954285973	18.3411668377164	18.6365122772819
"Deoxyribonuclease-2-alpha"	18.2601912125928	18.253795964553	18.4057711607573	18.4956174813074	18.5355267337022	18.3932285295014	18.3083852877414	18.2844494857024	18.2814045060333	18.3929546279226	18.5688820454686	18.4107803061578	18.9764470749915	19.0541792719095	18.9617078623859	19.0626065614388	19.0260670798477	18.8345534914997	19.0686344363547	19.1083647499881	18.9888825278399	19.0652758813204	19.0880339922215	19.0171683558957
"Deoxyribose-phosphate aldolase"	18.3537680215987	18.5814308597604	18.0455204632876	18.3604142033728	18.3295631412044	18.2375891916788	17.9639565834662	18.4592434756085	18.0962274614843	18.134997454957	NA	17.8348115035191	18.3936125457683	18.9228857851245	18.3709194038332	18.7135532836648	18.1708829536252	18.6533835119487	18.4200419864845	18.6653906245943	18.2314714548354	18.4762914671022	18.5166254084284	18.593222617276
"Deoxyuridine 5-triphosphate nucleotidohydrolase, mitochondrial"	19.2227751324803	18.9579360343354	19.0505377631798	19.3392183456776	19.0430064952849	18.9822604228275	19.0027475417564	19.3251623370901	19.1549795835512	19.1373783672323	18.9474331214717	19.2727208547175	19.3721353254777	19.225060826882	19.3151941864789	19.7382330787805	19.4656754827744	19.4329921569908	19.2618754379488	19.6599015038408	19.3609459336152	19.3982052903193	19.1268393648718	19.5826769842775
"Dephospho-CoA kinase domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.5715250606384	18.3729944939828	18.1278241201931	18.2352595777405	18.21638709262	18.289762833618	17.5171863141071	17.5091531453549	18.2387164484207	18.0414571854958	18.2735750810751	18.304510503818
"Derlin-1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.2823391459074	18.8463364580285	17.5221530282628	18.4091650380631	17.1667326683399	18.7221759407183	18.8769866757657	18.3881134269784	18.4254038166876	18.7833616110831	18.795522975118	18.3957588770274
"Destrin"	18.8960608395837	19.3445974206141	19.5134186455266	18.7799832566802	19.1060814764847	19.361349539215	19.5254016703226	18.5508735884518	19.1815469667561	19.4223692231465	19.688289747544	18.6740285508501	19.4115747125368	19.892862371306	20.0666917548147	19.1961642084732	19.3172807510456	19.9085482639489	20.0911508537146	19.228038807373	19.3945174883964	19.8621979800112	20.0474889236249	18.8202079854799
